         z	         T	         p	         u	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
9.7492e-03	1.0732e+03	1.0000e+05	1.0006e-01	3.0256e-01	8.1707e-04	1.7573e-05	1.0987e-06	6.0160e-04	4.0491e-05	4.9884e-01	8.2413e-10	2.7196e-12	2.9598e-18	2.2889e-17	1.1468e-14	9.1775e-17	1.0669e-12	6.8204e-12	3.9870e-04	2.4944e-01	2.7799e-15	5.2795e-13	4.2046e-17	4.0204e-20	1.7438e-16	2.3650e-20	2.3967e-14	1.5673e-20	2.1767e-16	1.4756e-20	3.3646e-20	7.2183e-14	-2.9944e-13	2.6355e-17	4.9533e-17	2.6840e-16	1.0236e-14	3.9825e-13	3.1798e-18	8.5225e-09	3.7170e-13	5.2054e-14	1.5658e-15	1.0308e-16	1.8699e-11	1.6161e-22	6.2687e-24	3.5532e-16	9.6083e-15	4.3603e-13	1.2450e-15	2.4984e-01	0.0000e+00	-1.4987e-32	-1.4076e-29	3.9751e-21	5.0654e-21	
1.0064e-02	1.0732e+03	1.0000e+05	1.0006e-01	3.0256e-01	8.0114e-04	1.6906e-05	1.0555e-06	5.8958e-04	3.9724e-05	4.9886e-01	7.7702e-10	2.6169e-12	4.1367e-18	2.9718e-17	9.2887e-15	7.8259e-17	3.7548e-13	4.3824e-12	3.9049e-04	2.4945e-01	2.7492e-15	2.7461e-13	3.7509e-17	3.9574e-20	3.8781e-17	1.6327e-20	1.6792e-14	2.2213e-20	2.5662e-16	1.8594e-20	3.4093e-20	1.3140e-13	-6.3022e-13	1.8293e-17	4.9149e-17	2.7369e-16	1.1183e-14	4.4387e-13	3.0592e-18	8.5228e-09	3.6155e-13	5.1072e-14	1.5065e-15	9.9640e-17	1.8408e-11	1.5304e-22	8.1343e-24	-1.1518e-16	9.6457e-15	4.7747e-13	1.2566e-15	2.4985e-01	0.0000e+00	2.7514e-33	-3.0974e-29	4.2994e-21	5.3676e-21	
1.0378e-02	1.0732e+03	1.0000e+05	1.0006e-01	3.0257e-01	7.8607e-04	1.6286e-05	1.0155e-06	5.7821e-04	3.8998e-05	4.9888e-01	7.3402e-10	2.5214e-12	-5.5789e-18	-4.4455e-17	-4.3688e-14	-3.3464e-16	-6.9377e-12	-4.0710e-11	3.8273e-04	2.4947e-01	-8.0951e-15	-2.7865e-12	-1.4827e-16	-1.2631e-19	-1.5853e-15	9.6915e-21	1.0054e-14	3.5094e-20	1.2571e-16	3.3513e-22	-8.2632e-21	-5.5631e-14	-5.3183e-12	9.7734e-18	4.7005e-17	2.7220e-16	1.1756e-14	4.7709e-13	2.9470e-18	8.5232e-09	3.5193e-13	5.0145e-14	1.4513e-15	9.6420e-17	1.8129e-11	1.4489e-22	-1.2178e-23	-8.2715e-16	9.6812e-15	5.1265e-13	1.2649e-15	2.4985e-01	0.0000e+00	-8.4741e-32	-7.5068e-29	-6.0284e-21	-1.0309e-20	
1.0693e-02	1.0732e+03	1.0000e+05	1.0006e-01	3.0257e-01	7.7181e-04	1.5710e-05	9.7835e-07	5.6747e-04	3.8310e-05	4.9890e-01	6.9499e-10	2.4328e-12	4.3162e-18	3.3712e-17	-1.0015e-14	-6.1626e-17	-3.8489e-12	-2.5008e-11	3.7541e-04	2.4948e-01	2.2749e-16	-1.3996e-12	-2.1597e-17	-4.9464e-22	-9.6717e-16	6.6259e-21	6.5787e-15	6.4923e-20	4.3393e-16	2.8125e-20	6.4961e-20	3.2962e-13	-5.5707e-13	7.4689e-18	4.7427e-17	2.7636e-16	1.2581e-14	5.1877e-13	2.8429e-18	8.5235e-09	3.4279e-13	4.9269e-14	1.4001e-15	9.3407e-17	1.7864e-11	1.3792e-22	9.2124e-24	6.0590e-17	9.7148e-15	5.2677e-13	1.2421e-15	2.4985e-01	0.0000e+00	2.2387e-32	-3.8889e-29	7.0367e-21	7.7276e-21	
1.1008e-02	1.0732e+03	1.0000e+05	1.0006e-01	3.0257e-01	7.5829e-04	1.5173e-05	9.4377e-07	5.5729e-04	3.7657e-05	4.9892e-01	6.5913e-10	2.3500e-12	-9.6168e-18	-5.9869e-17	-7.2662e-15	-7.4313e-17	9.3138e-13	3.6757e-12	3.6848e-04	2.4949e-01	-3.2980e-15	2.9674e-13	-3.8412e-17	-5.0777e-20	2.8040e-16	5.5229e-21	6.3854e-15	1.8202e-20	-5.4368e-17	-3.3193e-20	-1.9538e-20	2.1528e-14	3.3461e-12	8.3004e-18	4.4135e-17	2.7112e-16	1.3124e-14	5.5814e-13	2.7457e-18	8.5238e-09	3.3412e-13	4.8439e-14	1.3523e-15	9.0578e-17	1.7609e-11	1.3129e-22	-1.6354e-23	7.4359e-16	9.7465e-15	5.3365e-13	1.2210e-15	2.4985e-01	0.0000e+00	-7.6641e-32	1.0065e-29	-5.0597e-21	-8.4530e-21	
1.1322e-02	1.0732e+03	1.0000e+05	1.0006e-01	3.0258e-01	7.4543e-04	1.4671e-05	9.1151e-07	5.4762e-04	3.7036e-05	4.9894e-01	6.2634e-10	2.2727e-12	8.0248e-18	3.6087e-17	2.8737e-15	3.4004e-17	1.2114e-12	1.0890e-11	3.6191e-04	2.4949e-01	1.4018e-15	4.5017e-13	1.7556e-17	1.9928e-20	4.4268e-16	2.6308e-21	4.0043e-15	-3.1983e-20	-2.5978e-16	2.1843e-21	-6.9930e-20	-7.9232e-14	8.6461e-13	6.1818e-18	4.4804e-17	2.7185e-16	1.3625e-14	5.8984e-13	2.6549e-18	8.5241e-09	3.2586e-13	4.7651e-14	1.3076e-15	8.7917e-17	1.7366e-11	1.2550e-22	9.7987e-24	3.3354e-16	9.7768e-15	5.3884e-13	1.1939e-15	2.4986e-01	0.0000e+00	1.3898e-31	1.0187e-28	1.7551e-21	7.7007e-21	
1.1637e-02	1.0732e+03	1.0000e+05	1.0006e-01	3.0258e-01	7.3319e-04	1.4201e-05	8.8133e-07	5.3842e-04	3.6444e-05	4.9896e-01	5.9606e-10	2.2002e-12	-3.3468e-18	-3.9351e-18	9.6672e-15	6.8692e-17	2.0239e-14	1.2382e-12	3.5566e-04	2.4950e-01	1.8829e-15	8.3109e-14	3.0394e-17	2.7533e-20	-6.5853e-17	3.3261e-21	2.4269e-15	-1.2049e-20	-5.2553e-18	1.3265e-20	2.2970e-20	1.0311e-13	-2.0515e-12	2.8475e-18	4.1987e-17	2.6693e-16	1.4011e-14	6.1616e-13	2.5698e-18	8.5244e-09	3.1800e-13	4.6901e-14	1.2657e-15	8.5408e-17	1.7133e-11	1.1940e-22	-9.6224e-25	-3.5188e-16	9.8057e-15	5.4274e-13	1.1657e-15	2.4986e-01	0.0000e+00	-8.9255e-32	-4.9042e-29	3.4226e-21	-3.1653e-21	
1.1952e-02	1.0732e+03	1.0000e+05	1.0006e-01	3.0258e-01	7.2152e-04	1.3759e-05	8.5304e-07	5.2965e-04	3.5879e-05	4.9898e-01	5.6814e-10	2.1322e-12	-2.1689e-18	-6.4528e-18	-4.4625e-15	-3.4791e-17	-6.3000e-13	-6.0404e-12	3.4971e-04	2.4951e-01	-7.1845e-16	-2.6292e-13	-1.3262e-17	-8.5749e-21	-3.3619e-16	1.5249e-21	2.1242e-15	3.4421e-21	1.6850e-16	-1.7567e-21	6.9768e-20	1.9988e-13	-1.4672e-13	1.2857e-18	4.0858e-17	2.6177e-16	1.4232e-14	6.3849e-13	2.4899e-18	8.5247e-09	3.1050e-13	4.6187e-14	1.2264e-15	8.3038e-17	1.6908e-11	1.1454e-22	-1.8608e-24	-2.9868e-16	9.8332e-15	5.4463e-13	1.1404e-15	2.4986e-01	0.0000e+00	-1.4134e-32	-1.0377e-28	3.0543e-22	-8.4516e-21	
1.2266e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0259e-01	7.1038e-04	1.3344e-05	8.2648e-07	5.2129e-04	3.5339e-05	4.9899e-01	5.4231e-10	2.0682e-12	3.4908e-18	1.1299e-17	-8.1747e-15	-5.5701e-17	-8.5146e-13	-4.3424e-12	3.4404e-04	2.4952e-01	-9.3878e-16	-3.6574e-13	-2.3653e-17	-2.1052e-20	-1.4627e-16	1.2582e-21	1.8850e-15	1.5846e-20	9.6611e-17	-2.9911e-21	-8.1084e-21	3.5849e-14	2.6241e-12	2.0554e-18	3.9556e-17	2.5724e-16	1.4402e-14	6.5738e-13	2.4148e-18	8.5249e-09	3.0334e-13	4.5507e-14	1.1895e-15	8.0797e-17	1.6692e-11	1.0940e-22	3.1364e-24	2.7783e-16	9.8593e-15	5.4470e-13	1.1144e-15	2.4986e-01	0.0000e+00	2.3119e-32	3.9200e-29	-2.3242e-21	6.4907e-21	
1.2581e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0259e-01	6.9972e-04	1.2953e-05	8.0148e-07	5.1330e-04	3.4823e-05	4.9901e-01	5.1834e-10	2.0079e-12	-6.8494e-19	-6.9550e-18	1.2574e-15	6.7395e-18	-1.9096e-13	5.4085e-13	3.3863e-04	2.4953e-01	5.2248e-17	-3.3603e-14	7.9435e-19	1.2527e-21	1.6158e-16	1.0427e-21	1.1443e-15	2.0034e-20	-5.3941e-17	9.6549e-22	-6.1939e-20	-1.0735e-13	1.1243e-12	3.0350e-18	3.7414e-17	2.5086e-16	1.4537e-14	6.7380e-13	2.3440e-18	8.5252e-09	2.9649e-13	4.4857e-14	1.1546e-15	7.8673e-17	1.6485e-11	1.0500e-22	-1.8985e-24	4.6542e-16	9.8842e-15	5.4396e-13	1.0874e-15	2.4987e-01	0.0000e+00	7.7305e-33	9.9192e-29	-1.0711e-22	8.7269e-21	
1.2895e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0259e-01	6.8952e-04	1.2584e-05	7.7792e-07	5.0566e-04	3.4328e-05	4.9902e-01	4.9608e-10	1.9509e-12	-2.2146e-18	-7.0624e-18	3.0664e-15	1.9789e-17	7.2192e-13	2.8778e-12	3.3345e-04	2.4953e-01	2.8239e-16	2.9456e-13	8.5060e-18	5.9333e-21	1.7248e-16	6.6933e-22	5.1359e-16	-1.1682e-20	-1.1019e-16	-1.4062e-21	-9.4516e-21	2.4343e-14	-1.9305e-12	2.2221e-18	3.6227e-17	2.4489e-16	1.4611e-14	6.8810e-13	2.2772e-18	8.5255e-09	2.8995e-13	4.4235e-14	1.1218e-15	7.6658e-17	1.6285e-11	1.0081e-22	-1.9647e-24	4.7684e-17	9.9080e-15	5.4323e-13	1.0621e-15	2.4987e-01	0.0000e+00	1.6970e-33	-1.4685e-29	3.0564e-21	-6.5120e-21	
1.3210e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0259e-01	6.7974e-04	1.2235e-05	7.5568e-07	4.9834e-04	3.3854e-05	4.9904e-01	4.7534e-10	1.8971e-12	2.7654e-19	6.6843e-18	-1.7270e-15	-1.0423e-17	3.0764e-13	1.4691e-12	3.2850e-04	2.4954e-01	3.2862e-17	6.3724e-14	-1.8407e-18	-1.9448e-21	-1.1007e-16	4.8924e-22	5.7468e-16	-2.5943e-20	-3.5250e-17	-1.3593e-21	4.9524e-20	2.0041e-13	-9.9761e-13	3.3918e-20	3.4899e-17	2.3945e-16	1.4648e-14	7.0031e-13	2.2141e-18	8.5257e-09	2.8368e-13	4.3640e-14	1.0907e-15	7.4744e-17	1.6091e-11	9.6770e-23	1.8485e-24	-3.0310e-16	9.9307e-15	5.4242e-13	1.0384e-15	2.4987e-01	0.0000e+00	-2.2323e-33	-9.1798e-29	1.5014e-21	-1.0220e-20	
1.3693e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0260e-01	6.6550e-04	1.1735e-05	7.2388e-07	4.8767e-04	3.3162e-05	4.9906e-01	4.4618e-10	1.8200e-12	1.6408e-19	9.8141e-19	-1.0478e-15	-7.3486e-18	-5.5581e-13	-1.5487e-12	3.2130e-04	2.4955e-01	5.2430e-17	-2.1050e-13	-2.5385e-18	-2.7680e-22	-1.5071e-16	2.9813e-22	5.5232e-16	-9.5520e-22	4.8828e-17	1.7050e-21	1.3838e-20	7.4402e-14	1.7986e-12	-1.0478e-18	3.2626e-17	2.3006e-16	1.4653e-14	7.1591e-13	2.1236e-18	8.5261e-09	2.7456e-13	4.2773e-14	1.0462e-15	7.1984e-17	1.5808e-11	9.1192e-23	2.7110e-25	-2.8822e-17	9.9636e-15	5.3986e-13	1.0026e-15	2.4987e-01	0.0000e+00	-8.2788e-33	-4.7399e-30	-1.0554e-21	2.6964e-21	
1.4176e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0260e-01	6.5208e-04	1.1273e-05	6.9454e-07	4.7764e-04	3.2510e-05	4.9908e-01	4.1975e-10	1.7487e-12	-1.2632e-18	-1.2577e-17	5.4055e-15	3.5295e-17	7.4459e-13	-1.7062e-12	3.1453e-04	2.4956e-01	9.4010e-17	4.1657e-13	9.3090e-18	3.6057e-21	4.8460e-16	7.5232e-22	2.6379e-16	4.3510e-20	7.4570e-18	-2.6617e-21	-1.0171e-19	-4.0664e-13	-9.5515e-13	3.6146e-18	3.0921e-17	2.2125e-16	1.4614e-14	7.2887e-13	2.0401e-18	8.5265e-09	2.6599e-13	4.1959e-14	1.0050e-15	6.9415e-17	1.5538e-11	8.6143e-23	-3.4831e-24	6.4277e-16	9.9940e-15	5.3612e-13	9.6845e-16	2.4987e-01	0.0000e+00	1.8955e-32	1.5217e-28	2.2360e-21	9.9944e-21	
1.4659e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0260e-01	6.3943e-04	1.0847e-05	6.6753e-07	4.6820e-04	3.1895e-05	4.9909e-01	3.9603e-10	1.6829e-12	-6.1744e-19	4.5325e-18	-4.0373e-15	-2.8704e-17	1.6436e-12	5.4857e-12	3.0816e-04	2.4957e-01	-3.2287e-16	6.4731e-13	-6.3803e-18	-5.1664e-21	4.9921e-16	-1.9889e-21	-1.7239e-15	-5.4882e-20	-2.0513e-16	-6.8388e-21	-4.2748e-20	1.4703e-13	-6.5112e-12	6.2669e-18	2.8738e-17	2.1261e-16	1.4524e-14	7.3938e-13	1.9630e-18	8.5268e-09	2.5793e-13	4.1192e-14	9.6708e-16	6.7027e-17	1.5281e-11	8.1527e-23	1.2630e-24	3.0544e-16	1.0022e-14	5.3282e-13	9.3665e-16	2.4988e-01	0.0000e+00	1.9613e-33	8.7775e-30	2.7999e-21	-1.1792e-20	
1.5142e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0261e-01	6.2749e-04	1.0450e-05	6.4242e-07	4.5928e-04	3.1313e-05	4.9911e-01	3.7406e-10	1.6218e-12	5.7155e-19	2.2170e-17	-2.4744e-15	-9.3063e-18	-1.1746e-12	6.5298e-12	3.0215e-04	2.4958e-01	4.6892e-16	-6.9608e-13	-6.9858e-19	-3.8472e-21	-8.4044e-16	3.1108e-21	7.4444e-16	-2.2524e-20	-1.0616e-16	5.9867e-21	1.9153e-19	8.3644e-13	6.0860e-13	-7.6155e-19	2.7300e-17	2.0504e-16	1.4434e-14	7.4800e-13	1.8912e-18	8.5271e-09	2.5036e-13	4.0469e-14	9.3176e-16	6.4793e-17	1.5036e-11	7.7251e-23	6.1136e-24	-8.5163e-16	1.0049e-14	5.3192e-13	9.0867e-16	2.4988e-01	0.0000e+00	1.3454e-32	-3.1592e-28	5.8346e-21	-2.5021e-20	
1.5625e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0261e-01	6.1616e-04	1.0082e-05	6.1915e-07	4.5083e-04	3.0762e-05	4.9913e-01	3.5453e-10	1.5648e-12	-4.1577e-18	-3.8565e-17	-9.4478e-15	-8.4697e-17	-4.7053e-12	-1.1293e-11	2.9646e-04	2.4959e-01	-1.3196e-15	-2.1219e-12	-3.2245e-17	-2.4095e-21	-1.6843e-15	-2.5756e-21	3.4497e-15	2.5507e-20	2.9643e-16	9.8368e-21	1.8100e-19	3.5178e-13	1.8066e-11	-1.6237e-17	2.5416e-17	1.9601e-16	1.4312e-14	7.5553e-13	1.8246e-18	8.5275e-09	2.4318e-13	3.9784e-14	8.9896e-16	6.2702e-17	1.4802e-11	7.3175e-23	-1.0591e-23	-7.0268e-16	1.0074e-14	5.3094e-13	8.8209e-16	2.4988e-01	0.0000e+00	-6.0203e-32	-1.8733e-28	-1.3040e-20	4.8581e-21	
1.6108e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0261e-01	6.0542e-04	9.7386e-06	5.9749e-07	4.4282e-04	3.0238e-05	4.9914e-01	3.3615e-10	1.5119e-12	1.5308e-17	4.9779e-17	1.5714e-14	1.3632e-16	1.0174e-12	-2.0837e-11	2.9108e-04	2.4959e-01	2.4905e-15	8.6438e-13	4.2376e-17	1.1122e-20	8.0168e-16	2.9973e-21	1.0590e-15	2.9276e-20	4.4566e-16	3.7949e-22	-2.4853e-19	-1.5761e-12	7.7047e-12	-1.6883e-17	2.4959e-17	1.8976e-16	1.4163e-14	7.6180e-13	1.7625e-18	8.5278e-09	2.3641e-13	3.9136e-14	8.6839e-16	6.0743e-17	1.4578e-11	6.9901e-23	1.3545e-23	8.6396e-16	1.0098e-14	5.2481e-13	8.5446e-16	2.4988e-01	0.0000e+00	3.9074e-33	4.8929e-28	-1.4413e-20	5.3677e-20	
1.6591e-02	1.0732e+03	1.0000e+05	1.0005e-01	3.0261e-01	5.9521e-04	9.4167e-06	5.7720e-07	4.3522e-04	2.9740e-05	4.9916e-01	3.1956e-10	1.4622e-12	-1.2561e-17	-5.7312e-17	2.5823e-14	1.6542e-16	1.2421e-11	2.0353e-11	2.8597e-04	2.4960e-01	6.1302e-16	5.7839e-12	5.9306e-17	3.9429e-20	4.3606e-15	-1.7222e-21	-5.9503e-15	2.1317e-20	-3.9275e-16	-2.6948e-20	-4.7189e-19	-1.7764e-12	-4.2094e-11	2.0033e-17	2.2439e-17	1.8352e-16	1.4061e-14	7.6748e-13	1.7043e-18	8.5281e-09	2.3002e-13	3.8520e-14	8.3972e-16	5.8894e-17	1.4363e-11	6.6807e-23	-1.5430e-23	5.3208e-16	1.0118e-14	5.1570e-13	8.2793e-16	2.4989e-01	0.0000e+00	3.8317e-32	5.9939e-28	2.4436e-20	1.5861e-20	
1.7074e-02	1.0732e+03	1.0000e+05	1.0004e-01	3.0262e-01	5.8549e-04	9.1156e-06	5.5826e-07	4.2798e-04	2.9265e-05	4.9917e-01	3.0426e-10	1.4156e-12	-9.2361e-18	2.2082e-17	-3.2256e-14	-2.2802e-16	3.0100e-12	6.4295e-11	2.8111e-04	2.4961e-01	-3.4348e-15	6.2984e-13	-6.7174e-17	-7.3077e-20	9.9354e-16	-2.1051e-21	-5.9433e-15	-8.3037e-20	-1.2192e-15	-1.2645e-20	1.8682e-19	2.4472e-12	-4.5288e-11	6.8355e-17	2.1091e-17	1.7432e-16	1.3932e-14	7.7351e-13	1.6498e-18	8.5283e-09	2.2393e-13	3.7934e-14	8.1290e-16	5.7155e-17	1.4158e-11	6.3743e-23	5.5957e-24	-2.1003e-15	1.0136e-14	5.1473e-13	8.0481e-16	2.4989e-01	0.0000e+00	1.0429e-31	-5.9404e-28	4.4701e-20	-9.4360e-20	
1.7855e-02	1.0732e+03	1.0000e+05	1.0004e-01	3.0262e-01	5.7072e-04	8.6684e-06	5.3015e-07	4.1699e-04	2.8544e-05	4.9919e-01	2.8166e-10	1.3466e-12	3.2176e-17	1.4812e-16	-9.8853e-14	-6.6992e-16	-7.1550e-11	-1.1435e-10	2.7374e-04	2.4962e-01	1.6575e-15	-3.3113e-11	-2.3072e-16	1.2350e-20	-2.3575e-14	7.4695e-21	3.0012e-14	-6.7620e-20	1.9791e-15	1.5871e-19	2.3733e-18	9.9850e-12	2.3116e-10	-8.3869e-18	2.5534e-17	1.6712e-16	1.3539e-14	7.7880e-13	1.5689e-18	8.5287e-09	2.1470e-13	3.7047e-14	7.7306e-16	5.4554e-17	1.3844e-11	5.6222e-23	4.1977e-23	5.4997e-16	1.0167e-14	5.3958e-13	7.7543e-16	2.4989e-01	0.0000e+00	-3.1404e-31	-3.0758e-27	-1.3974e-19	-9.6269e-20	
1.8636e-02	1.0732e+03	1.0000e+05	1.0004e-01	3.0262e-01	5.5699e-04	8.2610e-06	5.0460e-07	4.0679e-04	2.7873e-05	4.9921e-01	2.6200e-10	1.2836e-12	2.9350e-17	-2.7283e-17	-5.8181e-14	-4.3061e-16	-5.8546e-11	-3.3084e-10	2.6690e-04	2.4963e-01	-2.1746e-15	-2.5098e-11	-2.0462e-16	-5.5096e-20	-2.1754e-14	6.6795e-21	3.7021e-14	2.5385e-19	4.9839e-15	1.0746e-19	1.5495e-18	2.5244e-12	3.0374e-10	-2.7924e-16	1.8242e-17	1.5742e-16	1.3297e-14	7.7575e-13	1.4951e-18	8.5291e-09	2.0628e-13	3.6223e-14	7.3676e-16	5.2164e-17	1.3546e-11	5.3023e-23	-7.5235e-24	1.2340e-14	1.0200e-14	5.3435e-13	7.4570e-16	2.4989e-01	0.0000e+00	-3.9270e-31	-1.2085e-27	-2.0081e-19	9.2795e-20	
1.9417e-02	1.0732e+03	1.0000e+05	1.0004e-01	3.0263e-01	5.4419e-04	7.8915e-06	4.8151e-07	3.9729e-04	2.7245e-05	4.9923e-01	2.4458e-10	1.2265e-12	1.3982e-17	1.4400e-16	1.6634e-13	1.2669e-15	1.2766e-10	9.5584e-12	2.6055e-04	2.4964e-01	-4.0241e-15	6.1198e-11	3.8121e-16	-5.4826e-20	3.8375e-14	4.5374e-20	-1.8378e-15	3.2331e-19	-5.8175e-16	-2.8936e-19	-4.0979e-18	-1.6504e-11	-3.3547e-10	-3.3492e-16	1.7969e-17	1.5677e-16	1.3828e-14	7.9592e-13	1.4283e-18	8.5295e-09	1.9850e-13	3.5457e-14	7.0383e-16	5.0011e-17	1.3267e-11	5.6533e-23	3.9745e-23	9.5189e-15	1.0230e-14	5.0492e-13	7.6864e-16	2.4990e-01	0.0000e+00	5.2872e-31	5.5972e-27	3.8842e-19	2.4164e-19	
2.0198e-02	1.0732e+03	1.0000e+05	1.0004e-01	3.0263e-01	5.3222e-04	7.5514e-06	4.6019e-07	3.8841e-04	2.6658e-05	4.9925e-01	2.2840e-10	1.1738e-12	-1.0662e-16	-7.9211e-17	3.2115e-13	2.3053e-15	2.4520e-10	1.1887e-09	2.5461e-04	2.4964e-01	2.5477e-14	1.1020e-10	1.0641e-15	5.0267e-19	9.0216e-14	-7.2876e-20	-9.1274e-14	-1.4510e-18	-1.5821e-14	-2.9435e-19	-7.0578e-18	-2.0162e-11	-1.1677e-09	3.4741e-16	9.9265e-18	1.0082e-16	1.2622e-14	8.2188e-13	1.3667e-18	8.5299e-09	1.9118e-13	3.4742e-14	6.7349e-16	4.7907e-17	1.2997e-11	5.5028e-23	-2.0698e-23	-4.1973e-14	1.0240e-14	4.4496e-13	6.3067e-16	2.4990e-01	0.0000e+00	7.8583e-31	7.2635e-27	3.9075e-19	6.5059e-20	
2.0978e-02	1.0732e+03	1.0000e+05	1.0004e-01	3.0263e-01	5.2099e-04	7.2394e-06	4.4070e-07	3.8008e-04	2.6108e-05	4.9926e-01	2.1484e-10	1.1255e-12	-4.5885e-17	-9.6139e-17	-1.8701e-13	-1.4102e-15	-9.9590e-11	1.3367e-09	2.4904e-04	2.4965e-01	4.8994e-15	-5.5970e-11	-3.6607e-16	7.1016e-20	-4.9800e-15	-5.1270e-21	-9.4722e-14	-1.2376e-19	-1.5123e-14	2.8638e-19	3.6063e-18	1.5918e-11	-4.3059e-10	1.5370e-15	4.7926e-17	2.1141e-16	1.2421e-14	7.9466e-13	1.3103e-18	8.5304e-09	1.8426e-13	3.4072e-14	6.4585e-16	4.6123e-17	1.2748e-11	4.3624e-23	-2.7588e-23	-1.0413e-13	1.0226e-14	4.4358e-13	5.8569e-16	2.4990e-01	0.0000e+00	8.4415e-32	-7.0830e-27	1.5709e-19	-5.9643e-19	
2.1759e-02	1.0732e+03	1.0000e+05	1.0004e-01	3.0263e-01	5.1044e-04	6.9541e-06	4.2300e-07	3.7225e-04	2.5593e-05	4.9928e-01	2.0171e-10	1.0815e-12	2.9522e-16	7.5521e-16	-7.2840e-13	-5.0187e-15	-6.7145e-10	-2.0089e-09	2.4382e-04	2.4966e-01	4.9943e-15	-3.1442e-10	-1.8790e-15	-1.8262e-19	-2.2766e-13	-7.0953e-22	9.9261e-14	8.1428e-19	2.7086e-14	9.1704e-19	2.0967e-17	6.1575e-11	2.4674e-09	1.4144e-15	-4.1662e-17	1.0969e-16	1.4486e-14	7.8547e-13	1.2587e-18	8.5305e-09	1.7808e-13	3.3444e-14	6.2022e-16	4.4362e-17	1.2520e-11	1.6529e-23	2.0803e-22	-2.9159e-14	1.0222e-14	5.7633e-13	7.2717e-16	2.4990e-01	0.0000e+00	-1.1792e-30	-2.4731e-26	-1.4164e-18	-8.6551e-19	
