         t	         T	         p	       rho	        H2	        O2	       H2O	         H	         O	        OH	       HO2	      H2O2	        N2	
3.4807e-05	1.1730e+03	9.7829e+04	2.3081e-01	9.0379e-02	1.7957e-01	1.2832e-01	6.7051e-02	1.6941e-02	6.5999e-03	5.1076e-05	1.0768e-07	5.1109e-01	
3.5003e-05	1.1730e+03	9.7713e+04	2.3081e-01	8.7114e-02	1.7807e-01	1.3158e-01	6.7603e-02	1.7218e-02	6.6635e-03	5.1173e-05	1.0788e-07	5.1170e-01	
3.5199e-05	1.1730e+03	9.7595e+04	2.3081e-01	8.3974e-02	1.7663e-01	1.3477e-01	6.8065e-02	1.7476e-02	6.7197e-03	5.1243e-05	1.0798e-07	5.1232e-01	
3.5395e-05	1.1730e+03	9.7476e+04	2.3081e-01	8.0959e-02	1.7524e-01	1.3788e-01	6.8441e-02	1.7715e-02	6.7689e-03	5.1273e-05	1.0799e-07	5.1294e-01	
3.5592e-05	1.1730e+03	9.7357e+04	2.3081e-01	7.8069e-02	1.7390e-01	1.4092e-01	6.8734e-02	1.7936e-02	6.8115e-03	5.1284e-05	1.0793e-07	5.1358e-01	
3.5788e-05	1.1730e+03	9.7236e+04	2.3081e-01	7.5300e-02	1.7262e-01	1.4388e-01	6.8948e-02	1.8138e-02	6.8478e-03	5.1250e-05	1.0779e-07	5.1421e-01	
3.5925e-05	1.1730e+03	9.7152e+04	2.3081e-01	7.3437e-02	1.7176e-01	1.4591e-01	6.9053e-02	1.8268e-02	6.8696e-03	5.1223e-05	1.0767e-07	5.1466e-01	
3.6062e-05	1.1730e+03	9.7067e+04	2.3081e-01	7.1632e-02	1.7092e-01	1.4789e-01	6.9122e-02	1.8390e-02	6.8887e-03	5.1180e-05	1.0751e-07	5.1511e-01	
3.6199e-05	1.1730e+03	9.6982e+04	2.3081e-01	6.9882e-02	1.7010e-01	1.4984e-01	6.9157e-02	1.8503e-02	6.9051e-03	5.1128e-05	1.0733e-07	5.1556e-01	
3.6336e-05	1.1730e+03	9.6898e+04	2.3081e-01	6.8189e-02	1.6931e-01	1.5175e-01	6.9159e-02	1.8608e-02	6.9191e-03	5.1052e-05	1.0712e-07	5.1601e-01	
3.6473e-05	1.1730e+03	9.6813e+04	2.3081e-01	6.6549e-02	1.6855e-01	1.5362e-01	6.9131e-02	1.8705e-02	6.9307e-03	5.0982e-05	1.0690e-07	5.1646e-01	
3.6610e-05	1.1730e+03	9.6728e+04	2.3081e-01	6.4962e-02	1.6781e-01	1.5546e-01	6.9072e-02	1.8793e-02	6.9399e-03	5.0890e-05	1.0665e-07	5.1691e-01	
3.6747e-05	1.1730e+03	9.6644e+04	2.3081e-01	6.3427e-02	1.6709e-01	1.5726e-01	6.8985e-02	1.8874e-02	6.9471e-03	5.0790e-05	1.0639e-07	5.1736e-01	
3.6885e-05	1.1730e+03	9.6560e+04	2.3081e-01	6.1943e-02	1.6639e-01	1.5903e-01	6.8871e-02	1.8948e-02	6.9522e-03	5.0682e-05	1.0611e-07	5.1782e-01	
3.7022e-05	1.1730e+03	9.6476e+04	2.3081e-01	6.0507e-02	1.6572e-01	1.6076e-01	6.8731e-02	1.9014e-02	6.9554e-03	5.0571e-05	1.0581e-07	5.1827e-01	
3.7159e-05	1.1730e+03	9.6392e+04	2.3081e-01	5.9119e-02	1.6507e-01	1.6245e-01	6.8567e-02	1.9072e-02	6.9568e-03	5.0445e-05	1.0551e-07	5.1872e-01	
3.7296e-05	1.1730e+03	9.6309e+04	2.3081e-01	5.7777e-02	1.6444e-01	1.6411e-01	6.8379e-02	1.9124e-02	6.9564e-03	5.0321e-05	1.0519e-07	5.1916e-01	
3.7433e-05	1.1730e+03	9.6226e+04	2.3081e-01	5.6481e-02	1.6382e-01	1.6574e-01	6.8171e-02	1.9170e-02	6.9544e-03	5.0173e-05	1.0486e-07	5.1961e-01	
3.7570e-05	1.1730e+03	9.6143e+04	2.3081e-01	5.5227e-02	1.6323e-01	1.6733e-01	6.7941e-02	1.9208e-02	6.9510e-03	5.0034e-05	1.0452e-07	5.2006e-01	
3.7666e-05	1.1730e+03	9.6086e+04	2.3081e-01	5.4378e-02	1.6283e-01	1.6842e-01	6.7770e-02	1.9232e-02	6.9477e-03	4.9932e-05	1.0427e-07	5.2037e-01	
3.7761e-05	1.1730e+03	9.6029e+04	2.3081e-01	5.3549e-02	1.6244e-01	1.6950e-01	6.7589e-02	1.9252e-02	6.9438e-03	4.9823e-05	1.0403e-07	5.2068e-01	
3.7857e-05	1.1730e+03	9.5972e+04	2.3081e-01	5.2740e-02	1.6206e-01	1.7056e-01	6.7400e-02	1.9270e-02	6.9392e-03	4.9714e-05	1.0378e-07	5.2098e-01	
3.7953e-05	1.1730e+03	9.5916e+04	2.3081e-01	5.1949e-02	1.6169e-01	1.7160e-01	6.7203e-02	1.9284e-02	6.9340e-03	4.9598e-05	1.0352e-07	5.2129e-01	
3.8048e-05	1.1730e+03	9.5859e+04	2.3081e-01	5.1178e-02	1.6132e-01	1.7263e-01	6.6998e-02	1.9296e-02	6.9282e-03	4.9490e-05	1.0327e-07	5.2160e-01	
3.8144e-05	1.1730e+03	9.5803e+04	2.3081e-01	5.0424e-02	1.6096e-01	1.7365e-01	6.6786e-02	1.9306e-02	6.9219e-03	4.9362e-05	1.0301e-07	5.2190e-01	
3.8239e-05	1.1730e+03	9.5748e+04	2.3081e-01	4.9689e-02	1.6062e-01	1.7465e-01	6.6566e-02	1.9312e-02	6.9151e-03	4.9247e-05	1.0274e-07	5.2220e-01	
3.8335e-05	1.1730e+03	9.5693e+04	2.3081e-01	4.8970e-02	1.6027e-01	1.7563e-01	6.6340e-02	1.9316e-02	6.9078e-03	4.9127e-05	1.0248e-07	5.2251e-01	
3.8431e-05	1.1730e+03	9.5637e+04	2.3081e-01	4.8269e-02	1.5994e-01	1.7661e-01	6.6107e-02	1.9318e-02	6.8999e-03	4.9005e-05	1.0221e-07	5.2281e-01	
3.8526e-05	1.1730e+03	9.5583e+04	2.3081e-01	4.7585e-02	1.5962e-01	1.7756e-01	6.5869e-02	1.9318e-02	6.8916e-03	4.8874e-05	1.0194e-07	5.2311e-01	
3.8622e-05	1.1730e+03	9.5528e+04	2.3081e-01	4.6916e-02	1.5930e-01	1.7851e-01	6.5624e-02	1.9315e-02	6.8829e-03	4.8747e-05	1.0167e-07	5.2340e-01	
3.8718e-05	1.1730e+03	9.5474e+04	2.3081e-01	4.6264e-02	1.5899e-01	1.7944e-01	6.5374e-02	1.9309e-02	6.8738e-03	4.8611e-05	1.0139e-07	5.2370e-01	
3.8813e-05	1.1730e+03	9.5421e+04	2.3081e-01	4.5626e-02	1.5869e-01	1.8036e-01	6.5120e-02	1.9302e-02	6.8643e-03	4.8489e-05	1.0112e-07	5.2400e-01	
3.8909e-05	1.1730e+03	9.5367e+04	2.3081e-01	4.5004e-02	1.5839e-01	1.8126e-01	6.4860e-02	1.9293e-02	6.8544e-03	4.8350e-05	1.0084e-07	5.2429e-01	
3.9004e-05	1.1730e+03	9.5314e+04	2.3081e-01	4.4396e-02	1.5810e-01	1.8215e-01	6.4596e-02	1.9281e-02	6.8441e-03	4.8213e-05	1.0056e-07	5.2458e-01	
3.9100e-05	1.1730e+03	9.5262e+04	2.3081e-01	4.3802e-02	1.5782e-01	1.8303e-01	6.4327e-02	1.9268e-02	6.8335e-03	4.8073e-05	1.0028e-07	5.2487e-01	
3.9196e-05	1.1730e+03	9.5209e+04	2.3081e-01	4.3223e-02	1.5755e-01	1.8389e-01	6.4055e-02	1.9252e-02	6.8226e-03	4.7939e-05	1.0000e-07	5.2516e-01	
3.9291e-05	1.1730e+03	9.5157e+04	2.3081e-01	4.2656e-02	1.5728e-01	1.8475e-01	6.3778e-02	1.9235e-02	6.8114e-03	4.7796e-05	9.9717e-08	5.2545e-01	
3.9387e-05	1.1730e+03	9.5106e+04	2.3081e-01	4.2103e-02	1.5701e-01	1.8559e-01	6.3499e-02	1.9216e-02	6.7999e-03	4.7662e-05	9.9434e-08	5.2573e-01	
3.9483e-05	1.1730e+03	9.5055e+04	2.3081e-01	4.1563e-02	1.5676e-01	1.8642e-01	6.3216e-02	1.9196e-02	6.7882e-03	4.7509e-05	9.9148e-08	5.2601e-01	
3.9578e-05	1.1730e+03	9.5004e+04	2.3081e-01	4.1035e-02	1.5651e-01	1.8724e-01	6.2930e-02	1.9173e-02	6.7762e-03	4.7371e-05	9.8863e-08	5.2630e-01	
3.9674e-05	1.1730e+03	9.4953e+04	2.3081e-01	4.0519e-02	1.5626e-01	1.8804e-01	6.2641e-02	1.9149e-02	6.7639e-03	4.7228e-05	9.8577e-08	5.2657e-01	
3.9769e-05	1.1730e+03	9.4903e+04	2.3081e-01	4.0015e-02	1.5602e-01	1.8884e-01	6.2350e-02	1.9124e-02	6.7514e-03	4.7085e-05	9.8289e-08	5.2685e-01	
3.9865e-05	1.1730e+03	9.4853e+04	2.3081e-01	3.9522e-02	1.5579e-01	1.8962e-01	6.2056e-02	1.9097e-02	6.7387e-03	4.6934e-05	9.8001e-08	5.2713e-01	
3.9961e-05	1.1730e+03	9.4804e+04	2.3081e-01	3.9041e-02	1.5556e-01	1.9039e-01	6.1760e-02	1.9068e-02	6.7258e-03	4.6789e-05	9.7713e-08	5.2740e-01	
4.0056e-05	1.1730e+03	9.4755e+04	2.3081e-01	3.8571e-02	1.5534e-01	1.9116e-01	6.1462e-02	1.9038e-02	6.7127e-03	4.6634e-05	9.7423e-08	5.2768e-01	
4.0152e-05	1.1730e+03	9.4707e+04	2.3081e-01	3.8111e-02	1.5512e-01	1.9191e-01	6.1163e-02	1.9007e-02	6.6995e-03	4.6495e-05	9.7134e-08	5.2795e-01	
4.0248e-05	1.1730e+03	9.4658e+04	2.3081e-01	3.7661e-02	1.5491e-01	1.9265e-01	6.0862e-02	1.8975e-02	6.6861e-03	4.6340e-05	9.6843e-08	5.2821e-01	
4.0343e-05	1.1730e+03	9.4611e+04	2.3081e-01	3.7222e-02	1.5470e-01	1.9338e-01	6.0559e-02	1.8941e-02	6.6725e-03	4.6197e-05	9.6552e-08	5.2848e-01	
4.0439e-05	1.1730e+03	9.4563e+04	2.3081e-01	3.6792e-02	1.5449e-01	1.9410e-01	6.0255e-02	1.8906e-02	6.6587e-03	4.6028e-05	9.6260e-08	5.2875e-01	
4.0505e-05	1.1730e+03	9.4531e+04	2.3081e-01	3.6502e-02	1.5436e-01	1.9459e-01	6.0045e-02	1.8882e-02	6.6492e-03	4.5933e-05	9.6060e-08	5.2893e-01	
4.0570e-05	1.1730e+03	9.4499e+04	2.3081e-01	3.6217e-02	1.5422e-01	1.9508e-01	5.9835e-02	1.8856e-02	6.6397e-03	4.5828e-05	9.5859e-08	5.2911e-01	
4.0636e-05	1.1730e+03	9.4467e+04	2.3081e-01	3.5936e-02	1.5409e-01	1.9556e-01	5.9625e-02	1.8831e-02	6.6300e-03	4.5729e-05	9.5658e-08	5.2929e-01	
4.0702e-05	1.1730e+03	9.4435e+04	2.3081e-01	3.5659e-02	1.5396e-01	1.9603e-01	5.9414e-02	1.8805e-02	6.6203e-03	4.5618e-05	9.5458e-08	5.2947e-01	
4.0768e-05	1.1730e+03	9.4403e+04	2.3081e-01	3.5386e-02	1.5383e-01	1.9651e-01	5.9203e-02	1.8778e-02	6.6106e-03	4.5510e-05	9.5257e-08	5.2964e-01	
4.0833e-05	1.1730e+03	9.4372e+04	2.3081e-01	3.5118e-02	1.5370e-01	1.9697e-01	5.8991e-02	1.8751e-02	6.6008e-03	4.5407e-05	9.5055e-08	5.2982e-01	
4.0899e-05	1.1730e+03	9.4341e+04	2.3081e-01	3.4853e-02	1.5358e-01	1.9744e-01	5.8779e-02	1.8723e-02	6.5910e-03	4.5301e-05	9.4854e-08	5.2999e-01	
4.1005e-05	1.1730e+03	9.4291e+04	2.3081e-01	3.4435e-02	1.5338e-01	1.9817e-01	5.8438e-02	1.8678e-02	6.5750e-03	4.5130e-05	9.4530e-08	5.3028e-01	
4.1111e-05	1.1730e+03	9.4241e+04	2.3081e-01	3.4028e-02	1.5319e-01	1.9890e-01	5.8096e-02	1.8632e-02	6.5590e-03	4.4958e-05	9.4205e-08	5.3055e-01	
4.1216e-05	1.1730e+03	9.4192e+04	2.3081e-01	3.3630e-02	1.5300e-01	1.9961e-01	5.7755e-02	1.8584e-02	6.5429e-03	4.4787e-05	9.3880e-08	5.3083e-01	
4.1412e-05	1.1730e+03	9.4103e+04	2.3081e-01	3.2918e-02	1.5266e-01	2.0091e-01	5.7122e-02	1.8494e-02	6.5128e-03	4.4469e-05	9.3279e-08	5.3133e-01	
4.1608e-05	1.1730e+03	9.4015e+04	2.3081e-01	3.2236e-02	1.5234e-01	2.0217e-01	5.6490e-02	1.8401e-02	6.4825e-03	4.4150e-05	9.2677e-08	5.3183e-01	
4.1804e-05	1.1730e+03	9.3929e+04	2.3081e-01	3.1583e-02	1.5204e-01	2.0340e-01	5.5859e-02	1.8305e-02	6.4521e-03	4.3830e-05	9.2074e-08	5.3232e-01	
4.2171e-05	1.1730e+03	9.3771e+04	2.3081e-01	3.0430e-02	1.5150e-01	2.0562e-01	5.4682e-02	1.8118e-02	6.3945e-03	4.3229e-05	9.0943e-08	5.3322e-01	
4.2538e-05	1.1730e+03	9.3618e+04	2.3081e-01	2.9363e-02	1.5100e-01	2.0773e-01	5.3517e-02	1.7925e-02	6.3367e-03	4.2628e-05	8.9811e-08	5.3408e-01	
4.2906e-05	1.1730e+03	9.3471e+04	2.3081e-01	2.8373e-02	1.5055e-01	2.0974e-01	5.2367e-02	1.7725e-02	6.2789e-03	4.2028e-05	8.8681e-08	5.3492e-01	
4.3273e-05	1.1730e+03	9.3329e+04	2.3081e-01	2.7455e-02	1.5012e-01	2.1167e-01	5.1234e-02	1.7522e-02	6.2212e-03	4.1432e-05	8.7551e-08	5.3574e-01	
4.3640e-05	1.1730e+03	9.3192e+04	2.3081e-01	2.6600e-02	1.4973e-01	2.1350e-01	5.0122e-02	1.7315e-02	6.1639e-03	4.0838e-05	8.6423e-08	5.3653e-01	
4.4008e-05	1.1730e+03	9.3060e+04	2.3081e-01	2.5803e-02	1.4937e-01	2.1525e-01	4.9031e-02	1.7106e-02	6.1070e-03	4.0250e-05	8.5297e-08	5.3729e-01	
4.4375e-05	1.1730e+03	9.2932e+04	2.3081e-01	2.5058e-02	1.4904e-01	2.1693e-01	4.7964e-02	1.6896e-02	6.0507e-03	3.9666e-05	8.4174e-08	5.3803e-01	
4.4743e-05	1.1730e+03	9.2809e+04	2.3081e-01	2.4361e-02	1.4873e-01	2.1853e-01	4.6921e-02	1.6685e-02	5.9950e-03	3.9089e-05	8.3055e-08	5.3874e-01	
4.5110e-05	1.1730e+03	9.2690e+04	2.3081e-01	2.3707e-02	1.4844e-01	2.2007e-01	4.5903e-02	1.6475e-02	5.9400e-03	3.8518e-05	8.1941e-08	5.3943e-01	
4.5685e-05	1.1730e+03	9.2512e+04	2.3081e-01	2.2763e-02	1.4802e-01	2.2234e-01	4.4361e-02	1.6147e-02	5.8554e-03	3.7639e-05	8.0207e-08	5.4047e-01	
4.6259e-05	1.1730e+03	9.2344e+04	2.3081e-01	2.1903e-02	1.4765e-01	2.2448e-01	4.2882e-02	1.5823e-02	5.7729e-03	3.6778e-05	7.8487e-08	5.4145e-01	
4.6834e-05	1.1730e+03	9.2185e+04	2.3081e-01	2.1116e-02	1.4732e-01	2.2648e-01	4.1464e-02	1.5503e-02	5.6925e-03	3.5937e-05	7.6784e-08	5.4239e-01	
4.7409e-05	1.1730e+03	9.2034e+04	2.3081e-01	2.0394e-02	1.4702e-01	2.2837e-01	4.0108e-02	1.5190e-02	5.6142e-03	3.5115e-05	7.5099e-08	5.4328e-01	
4.7983e-05	1.1730e+03	9.1891e+04	2.3081e-01	1.9728e-02	1.4674e-01	2.3014e-01	3.8811e-02	1.4883e-02	5.5382e-03	3.4315e-05	7.3435e-08	5.4412e-01	
4.8558e-05	1.1730e+03	9.1756e+04	2.3081e-01	1.9112e-02	1.4650e-01	2.3181e-01	3.7572e-02	1.4584e-02	5.4643e-03	3.3536e-05	7.1794e-08	5.4492e-01	
4.9133e-05	1.1730e+03	9.1628e+04	2.3081e-01	1.8540e-02	1.4627e-01	2.3340e-01	3.6388e-02	1.4292e-02	5.3926e-03	3.2778e-05	7.0176e-08	5.4569e-01	
4.9707e-05	1.1730e+03	9.1506e+04	2.3081e-01	1.8008e-02	1.4606e-01	2.3489e-01	3.5258e-02	1.4008e-02	5.3231e-03	3.2042e-05	6.8585e-08	5.4641e-01	
5.0282e-05	1.1730e+03	9.1390e+04	2.3081e-01	1.7510e-02	1.4587e-01	2.3631e-01	3.4180e-02	1.3733e-02	5.2557e-03	3.1327e-05	6.7020e-08	5.4711e-01	
5.0857e-05	1.1730e+03	9.1280e+04	2.3081e-01	1.7044e-02	1.4570e-01	2.3765e-01	3.3149e-02	1.3465e-02	5.1904e-03	3.0631e-05	6.5484e-08	5.4777e-01	
5.1432e-05	1.1730e+03	9.1175e+04	2.3081e-01	1.6607e-02	1.4554e-01	2.3893e-01	3.2166e-02	1.3205e-02	5.1270e-03	2.9958e-05	6.3977e-08	5.4840e-01	
5.2006e-05	1.1730e+03	9.1075e+04	2.3081e-01	1.6195e-02	1.4539e-01	2.4014e-01	3.1226e-02	1.2953e-02	5.0655e-03	2.9306e-05	6.2500e-08	5.4900e-01	
5.2581e-05	1.1730e+03	9.0980e+04	2.3081e-01	1.5806e-02	1.4525e-01	2.4130e-01	3.0329e-02	1.2709e-02	5.0059e-03	2.8670e-05	6.1052e-08	5.4957e-01	
5.3156e-05	1.1730e+03	9.0889e+04	2.3081e-01	1.5439e-02	1.4512e-01	2.4240e-01	2.9471e-02	1.2473e-02	4.9485e-03	2.8053e-05	5.9639e-08	5.5012e-01	
5.3550e-05	1.1730e+03	9.0829e+04	2.3081e-01	1.5198e-02	1.4504e-01	2.4312e-01	2.8905e-02	1.2315e-02	4.9100e-03	2.7645e-05	5.8686e-08	5.5048e-01	
5.3823e-05	1.1730e+03	9.0789e+04	2.3081e-01	1.5036e-02	1.4498e-01	2.4361e-01	2.8522e-02	1.2208e-02	4.8836e-03	2.7366e-05	5.8034e-08	5.5073e-01	
5.4096e-05	1.1730e+03	9.0750e+04	2.3081e-01	1.4878e-02	1.4493e-01	2.4409e-01	2.8148e-02	1.2102e-02	4.8578e-03	2.7087e-05	5.7389e-08	5.5097e-01	
5.4370e-05	1.1730e+03	9.0711e+04	2.3081e-01	1.4723e-02	1.4488e-01	2.4456e-01	2.7781e-02	1.1998e-02	4.8323e-03	2.6818e-05	5.6752e-08	5.5120e-01	
5.4643e-05	1.1730e+03	9.0673e+04	2.3081e-01	1.4572e-02	1.4483e-01	2.4502e-01	2.7421e-02	1.1895e-02	4.8071e-03	2.6552e-05	5.6121e-08	5.5143e-01	
5.4917e-05	1.1730e+03	9.0636e+04	2.3081e-01	1.4425e-02	1.4478e-01	2.4546e-01	2.7069e-02	1.1794e-02	4.7824e-03	2.6286e-05	5.5498e-08	5.5166e-01	
5.5190e-05	1.1730e+03	9.0600e+04	2.3081e-01	1.4281e-02	1.4473e-01	2.4590e-01	2.6725e-02	1.1695e-02	4.7580e-03	2.6028e-05	5.4881e-08	5.5188e-01	
5.5463e-05	1.1730e+03	9.0564e+04	2.3081e-01	1.4140e-02	1.4469e-01	2.4633e-01	2.6387e-02	1.1597e-02	4.7339e-03	2.5781e-05	5.4272e-08	5.5209e-01	
5.5664e-05	1.1730e+03	9.0539e+04	2.3081e-01	1.4039e-02	1.4466e-01	2.4664e-01	2.6144e-02	1.1526e-02	4.7164e-03	2.5587e-05	5.3830e-08	5.5225e-01	
5.5811e-05	1.1730e+03	9.0520e+04	2.3081e-01	1.3966e-02	1.4463e-01	2.4687e-01	2.5968e-02	1.1474e-02	4.7038e-03	2.5451e-05	5.3508e-08	5.5236e-01	
5.5958e-05	1.1730e+03	9.0502e+04	2.3081e-01	1.3894e-02	1.4461e-01	2.4709e-01	2.5794e-02	1.1423e-02	4.6912e-03	2.5322e-05	5.3188e-08	5.5247e-01	
5.6105e-05	1.1730e+03	9.0484e+04	2.3081e-01	1.3822e-02	1.4459e-01	2.4731e-01	2.5622e-02	1.1373e-02	4.6788e-03	2.5185e-05	5.2871e-08	5.5258e-01	
5.6252e-05	1.1730e+03	9.0466e+04	2.3081e-01	1.3752e-02	1.4457e-01	2.4752e-01	2.5452e-02	1.1322e-02	4.6665e-03	2.5044e-05	5.2556e-08	5.5269e-01	
5.6399e-05	1.1730e+03	9.0448e+04	2.3081e-01	1.3682e-02	1.4454e-01	2.4774e-01	2.5283e-02	1.1273e-02	4.6544e-03	2.4930e-05	5.2244e-08	5.5280e-01	
5.6496e-05	1.1730e+03	9.0437e+04	2.3081e-01	1.3636e-02	1.4453e-01	2.4788e-01	2.5172e-02	1.1240e-02	4.6461e-03	2.4842e-05	5.2035e-08	5.5287e-01	
5.6561e-05	1.1730e+03	9.0429e+04	2.3081e-01	1.3605e-02	1.4452e-01	2.4797e-01	2.5099e-02	1.1218e-02	4.6407e-03	2.4781e-05	5.1897e-08	5.5292e-01	
5.6609e-05	1.1730e+03	9.0423e+04	2.3081e-01	1.3583e-02	1.4451e-01	2.4804e-01	2.5046e-02	1.1202e-02	4.6368e-03	2.4740e-05	5.1797e-08	5.5295e-01	
5.6656e-05	1.1730e+03	9.0418e+04	2.3081e-01	1.3561e-02	1.4451e-01	2.4811e-01	2.4993e-02	1.1186e-02	4.6329e-03	2.4699e-05	5.1698e-08	5.5299e-01	
5.6703e-05	1.1730e+03	9.0412e+04	2.3081e-01	1.3540e-02	1.4450e-01	2.4817e-01	2.4940e-02	1.1171e-02	4.6290e-03	2.4658e-05	5.1599e-08	5.5302e-01	
5.6750e-05	1.1730e+03	9.0407e+04	2.3081e-01	1.3518e-02	1.4449e-01	2.4824e-01	2.4887e-02	1.1155e-02	4.6252e-03	2.4622e-05	5.1500e-08	5.5306e-01	
5.6797e-05	1.1730e+03	9.0401e+04	2.3081e-01	1.3496e-02	1.4449e-01	2.4831e-01	2.4835e-02	1.1139e-02	4.6213e-03	2.4575e-05	5.1401e-08	5.5309e-01	
5.6845e-05	1.1730e+03	9.0396e+04	2.3081e-01	1.3475e-02	1.4448e-01	2.4837e-01	2.4783e-02	1.1124e-02	4.6175e-03	2.4533e-05	5.1302e-08	5.5312e-01	
5.6892e-05	1.1730e+03	9.0390e+04	2.3081e-01	1.3453e-02	1.4447e-01	2.4844e-01	2.4731e-02	1.1108e-02	4.6136e-03	2.4496e-05	5.1204e-08	5.5316e-01	
5.6970e-05	1.1730e+03	9.0381e+04	2.3081e-01	1.3418e-02	1.4446e-01	2.4855e-01	2.4645e-02	1.1083e-02	4.6073e-03	2.4428e-05	5.1042e-08	5.5321e-01	
5.7048e-05	1.1730e+03	9.0372e+04	2.3081e-01	1.3382e-02	1.4445e-01	2.4866e-01	2.4560e-02	1.1057e-02	4.6010e-03	2.4363e-05	5.0880e-08	5.5327e-01	
5.7127e-05	1.1730e+03	9.0363e+04	2.3081e-01	1.3347e-02	1.4444e-01	2.4877e-01	2.4475e-02	1.1032e-02	4.5947e-03	2.4296e-05	5.0718e-08	5.5332e-01	
5.7205e-05	1.1730e+03	9.0355e+04	2.3081e-01	1.3312e-02	1.4443e-01	2.4887e-01	2.4391e-02	1.1006e-02	4.5885e-03	2.4228e-05	5.0558e-08	5.5338e-01	
5.7333e-05	1.1730e+03	9.0340e+04	2.3081e-01	1.3256e-02	1.4441e-01	2.4905e-01	2.4254e-02	1.0965e-02	4.5783e-03	2.4120e-05	5.0296e-08	5.5346e-01	
5.7461e-05	1.1730e+03	9.0326e+04	2.3081e-01	1.3200e-02	1.4439e-01	2.4922e-01	2.4118e-02	1.0924e-02	4.5682e-03	2.4013e-05	5.0035e-08	5.5355e-01	
5.7589e-05	1.1730e+03	9.0312e+04	2.3081e-01	1.3144e-02	1.4438e-01	2.4939e-01	2.3984e-02	1.0883e-02	4.5581e-03	2.3906e-05	4.9777e-08	5.5364e-01	
5.7895e-05	1.1730e+03	9.0279e+04	2.3081e-01	1.3013e-02	1.4434e-01	2.4979e-01	2.3667e-02	1.0787e-02	4.5343e-03	2.3655e-05	4.9164e-08	5.5384e-01	
5.8201e-05	1.1730e+03	9.0246e+04	2.3081e-01	1.2885e-02	1.4430e-01	2.5019e-01	2.3358e-02	1.0693e-02	4.5109e-03	2.3408e-05	4.8560e-08	5.5404e-01	
5.8507e-05	1.1730e+03	9.0214e+04	2.3081e-01	1.2760e-02	1.4426e-01	2.5057e-01	2.3055e-02	1.0600e-02	4.4879e-03	2.3165e-05	4.7965e-08	5.5424e-01	
5.9009e-05	1.1730e+03	9.0164e+04	2.3081e-01	1.2561e-02	1.4420e-01	2.5119e-01	2.2572e-02	1.0451e-02	4.4508e-03	2.2774e-05	4.7005e-08	5.5455e-01	
5.9511e-05	1.1730e+03	9.0115e+04	2.3081e-01	1.2368e-02	1.4415e-01	2.5179e-01	2.2105e-02	1.0306e-02	4.4146e-03	2.2394e-05	4.6068e-08	5.5485e-01	
6.0013e-05	1.1730e+03	9.0067e+04	2.3081e-01	1.2181e-02	1.4410e-01	2.5236e-01	2.1654e-02	1.0165e-02	4.3793e-03	2.2023e-05	4.5153e-08	5.5514e-01	
6.0791e-05	1.1730e+03	8.9997e+04	2.3081e-01	1.1904e-02	1.4402e-01	2.5322e-01	2.0986e-02	9.9531e-03	4.3263e-03	2.1468e-05	4.3777e-08	5.5557e-01	
6.1569e-05	1.1730e+03	8.9930e+04	2.3081e-01	1.1640e-02	1.4395e-01	2.5403e-01	2.0352e-02	9.7499e-03	4.2752e-03	2.0935e-05	4.2452e-08	5.5599e-01	
6.2347e-05	1.1730e+03	8.9867e+04	2.3081e-01	1.1388e-02	1.4388e-01	2.5480e-01	1.9749e-02	9.5547e-03	4.2259e-03	2.0423e-05	4.1175e-08	5.5638e-01	
6.3125e-05	1.1730e+03	8.9806e+04	2.3081e-01	1.1148e-02	1.4381e-01	2.5554e-01	1.9176e-02	9.3670e-03	4.1784e-03	1.9932e-05	3.9944e-08	5.5676e-01	
6.4351e-05	1.1730e+03	8.9716e+04	2.3081e-01	1.0790e-02	1.4372e-01	2.5664e-01	1.8328e-02	9.0857e-03	4.1067e-03	1.9194e-05	3.8097e-08	5.5731e-01	
6.5577e-05	1.1730e+03	8.9633e+04	2.3081e-01	1.0456e-02	1.4364e-01	2.5766e-01	1.7541e-02	8.8206e-03	4.0388e-03	1.8501e-05	3.6356e-08	5.5783e-01	
6.6802e-05	1.1730e+03	8.9556e+04	2.3081e-01	1.0144e-02	1.4356e-01	2.5861e-01	1.6811e-02	8.5706e-03	3.9744e-03	1.7848e-05	3.4716e-08	5.5831e-01	
6.8028e-05	1.1730e+03	8.9483e+04	2.3081e-01	9.8496e-03	1.4349e-01	2.5950e-01	1.6131e-02	8.3345e-03	3.9131e-03	1.7232e-05	3.3169e-08	5.5876e-01	
6.9254e-05	1.1730e+03	8.9416e+04	2.3081e-01	9.5729e-03	1.4343e-01	2.6034e-01	1.5497e-02	8.1111e-03	3.8548e-03	1.6650e-05	3.1712e-08	5.5919e-01	
7.0480e-05	1.1730e+03	8.9352e+04	2.3081e-01	9.3120e-03	1.4337e-01	2.6112e-01	1.4904e-02	7.8995e-03	3.7992e-03	1.6100e-05	3.0337e-08	5.5958e-01	
7.1706e-05	1.1730e+03	8.9293e+04	2.3081e-01	9.0654e-03	1.4331e-01	2.6186e-01	1.4350e-02	7.6989e-03	3.7461e-03	1.5580e-05	2.9041e-08	5.5996e-01	
