         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
1.6287e+00	1.0732e+03	1.0000e+05	2.3658e-01	2.0296e-01	1.8707e-01	1.1017e-01	1.4974e-02	1.6226e-02	1.3606e-18	4.6860e-01	
1.6400e+00	1.0732e+03	1.0000e+05	2.3653e-01	2.0282e-01	1.8689e-01	1.1050e-01	1.5032e-02	1.6265e-02	1.3426e-18	4.6850e-01	
1.6767e+00	1.0732e+03	1.0000e+05	2.3637e-01	2.0235e-01	1.8630e-01	1.1155e-01	1.5218e-02	1.6386e-02	1.2996e-18	4.6819e-01	
1.7134e+00	1.0732e+03	1.0000e+05	2.3622e-01	2.0190e-01	1.8573e-01	1.1257e-01	1.5402e-02	1.6505e-02	1.2697e-18	4.6789e-01	
1.7501e+00	1.0732e+03	1.0000e+05	2.3607e-01	2.0146e-01	1.8517e-01	1.1357e-01	1.5584e-02	1.6619e-02	1.2479e-18	4.6760e-01	
1.7868e+00	1.0732e+03	1.0000e+05	2.3592e-01	2.0102e-01	1.8462e-01	1.1456e-01	1.5763e-02	1.6730e-02	1.2124e-18	4.6731e-01	
1.8235e+00	1.0732e+03	1.0000e+05	2.3578e-01	2.0060e-01	1.8408e-01	1.1552e-01	1.5940e-02	1.6838e-02	1.2064e-18	4.6703e-01	
1.8602e+00	1.0732e+03	1.0000e+05	2.3564e-01	2.0018e-01	1.8356e-01	1.1646e-01	1.6114e-02	1.6942e-02	1.1584e-18	4.6675e-01	
1.8969e+00	1.0732e+03	1.0000e+05	2.3550e-01	1.9977e-01	1.8304e-01	1.1738e-01	1.6287e-02	1.7044e-02	1.1427e-18	4.6648e-01	
1.9336e+00	1.0732e+03	1.0000e+05	2.3537e-01	1.9937e-01	1.8254e-01	1.1828e-01	1.6457e-02	1.7142e-02	1.1271e-18	4.6621e-01	
1.9539e+00	1.0732e+03	1.0000e+05	2.3529e-01	1.9915e-01	1.8227e-01	1.1878e-01	1.6550e-02	1.7195e-02	1.1062e-18	4.6606e-01	
1.9742e+00	1.0732e+03	1.0000e+05	2.3522e-01	1.9893e-01	1.8200e-01	1.1926e-01	1.6642e-02	1.7247e-02	1.0924e-18	4.6592e-01	
1.9946e+00	1.0732e+03	1.0000e+05	2.3515e-01	1.9872e-01	1.8173e-01	1.1975e-01	1.6734e-02	1.7299e-02	1.0832e-18	4.6578e-01	
2.0071e+00	1.0732e+03	1.0000e+05	2.3510e-01	1.9858e-01	1.8157e-01	1.2004e-01	1.6791e-02	1.7330e-02	1.0745e-18	4.6569e-01	
2.0197e+00	1.0732e+03	1.0000e+05	2.3506e-01	1.9845e-01	1.8140e-01	1.2033e-01	1.6847e-02	1.7361e-02	1.0677e-18	4.6560e-01	
2.0323e+00	1.0732e+03	1.0000e+05	2.3501e-01	1.9832e-01	1.8124e-01	1.2062e-01	1.6903e-02	1.7392e-02	1.0617e-18	4.6551e-01	
2.0448e+00	1.0732e+03	1.0000e+05	2.3497e-01	1.9819e-01	1.8108e-01	1.2091e-01	1.6959e-02	1.7423e-02	1.0542e-18	4.6543e-01	
2.0574e+00	1.0732e+03	1.0000e+05	2.3493e-01	1.9807e-01	1.8092e-01	1.2120e-01	1.7014e-02	1.7453e-02	1.0466e-18	4.6534e-01	
2.0700e+00	1.0732e+03	1.0000e+05	2.3488e-01	1.9794e-01	1.8076e-01	1.2149e-01	1.7069e-02	1.7483e-02	1.0401e-18	4.6526e-01	
2.0922e+00	1.0732e+03	1.0000e+05	2.3481e-01	1.9772e-01	1.8049e-01	1.2199e-01	1.7167e-02	1.7535e-02	1.0285e-18	4.6511e-01	
2.1421e+00	1.0732e+03	1.0000e+05	2.3464e-01	1.9722e-01	1.7988e-01	1.2309e-01	1.7382e-02	1.7649e-02	1.0038e-18	4.6478e-01	
2.1920e+00	1.0732e+03	1.0000e+05	2.3448e-01	1.9674e-01	1.7929e-01	1.2416e-01	1.7594e-02	1.7758e-02	9.7955e-19	4.6446e-01	
2.2419e+00	1.0732e+03	1.0000e+05	2.3432e-01	1.9627e-01	1.7871e-01	1.2520e-01	1.7802e-02	1.7863e-02	9.5725e-19	4.6415e-01	
2.2918e+00	1.0732e+03	1.0000e+05	2.3417e-01	1.9582e-01	1.7815e-01	1.2622e-01	1.8006e-02	1.7964e-02	9.3591e-19	4.6385e-01	
2.3417e+00	1.0732e+03	1.0000e+05	2.3402e-01	1.9537e-01	1.7760e-01	1.2721e-01	1.8207e-02	1.8061e-02	9.1558e-19	4.6355e-01	
2.3733e+00	1.0732e+03	1.0000e+05	2.3393e-01	1.9509e-01	1.7726e-01	1.2782e-01	1.8332e-02	1.8121e-02	9.0334e-19	4.6337e-01	
2.4049e+00	1.0732e+03	1.0000e+05	2.3383e-01	1.9482e-01	1.7693e-01	1.2843e-01	1.8456e-02	1.8179e-02	8.9156e-19	4.6318e-01	
2.4364e+00	1.0732e+03	1.0000e+05	2.3374e-01	1.9455e-01	1.7660e-01	1.2902e-01	1.8579e-02	1.8236e-02	8.8002e-19	4.6301e-01	
2.4564e+00	1.0732e+03	1.0000e+05	2.3369e-01	1.9438e-01	1.7640e-01	1.2939e-01	1.8655e-02	1.8272e-02	8.7300e-19	4.6289e-01	
2.4763e+00	1.0732e+03	1.0000e+05	2.3363e-01	1.9422e-01	1.7620e-01	1.2976e-01	1.8731e-02	1.8306e-02	8.6604e-19	4.6278e-01	
2.4962e+00	1.0732e+03	1.0000e+05	2.3358e-01	1.9406e-01	1.7600e-01	1.3012e-01	1.8807e-02	1.8340e-02	8.5964e-19	4.6268e-01	
2.5161e+00	1.0732e+03	1.0000e+05	2.3352e-01	1.9389e-01	1.7580e-01	1.3048e-01	1.8882e-02	1.8374e-02	8.5244e-19	4.6257e-01	
2.5360e+00	1.0732e+03	1.0000e+05	2.3347e-01	1.9373e-01	1.7561e-01	1.3084e-01	1.8956e-02	1.8407e-02	8.4506e-19	4.6246e-01	
2.5559e+00	1.0732e+03	1.0000e+05	2.3341e-01	1.9357e-01	1.7541e-01	1.3119e-01	1.9030e-02	1.8440e-02	8.4429e-19	4.6235e-01	
2.5758e+00	1.0732e+03	1.0000e+05	2.3336e-01	1.9342e-01	1.7522e-01	1.3154e-01	1.9103e-02	1.8472e-02	8.2906e-19	4.6225e-01	
2.5957e+00	1.0732e+03	1.0000e+05	2.3331e-01	1.9326e-01	1.7503e-01	1.3188e-01	1.9176e-02	1.8504e-02	8.2815e-19	4.6215e-01	
2.6396e+00	1.0732e+03	1.0000e+05	2.3319e-01	1.9292e-01	1.7462e-01	1.3263e-01	1.9335e-02	1.8572e-02	8.2010e-19	4.6192e-01	
2.6835e+00	1.0732e+03	1.0000e+05	2.3308e-01	1.9259e-01	1.7422e-01	1.3336e-01	1.9491e-02	1.8638e-02	8.0373e-19	4.6170e-01	
2.7274e+00	1.0732e+03	1.0000e+05	2.3297e-01	1.9226e-01	1.7383e-01	1.3408e-01	1.9645e-02	1.8702e-02	7.8777e-19	4.6148e-01	
2.7713e+00	1.0732e+03	1.0000e+05	2.3286e-01	1.9194e-01	1.7345e-01	1.3478e-01	1.9797e-02	1.8764e-02	7.7737e-19	4.6127e-01	
2.8152e+00	1.0732e+03	1.0000e+05	2.3276e-01	1.9163e-01	1.7307e-01	1.3547e-01	1.9946e-02	1.8824e-02	7.7001e-19	4.6106e-01	
2.8840e+00	1.0732e+03	1.0000e+05	2.3260e-01	1.9115e-01	1.7250e-01	1.3652e-01	2.0175e-02	1.8915e-02	7.5124e-19	4.6074e-01	
2.9528e+00	1.0732e+03	1.0000e+05	2.3244e-01	1.9069e-01	1.7195e-01	1.3753e-01	2.0399e-02	1.9001e-02	7.3238e-19	4.6043e-01	
3.0217e+00	1.0732e+03	1.0000e+05	2.3229e-01	1.9024e-01	1.7141e-01	1.3851e-01	2.0617e-02	1.9083e-02	7.1867e-19	4.6014e-01	
3.0620e+00	1.0732e+03	1.0000e+05	2.3220e-01	1.8998e-01	1.7111e-01	1.3907e-01	2.0743e-02	1.9129e-02	7.1159e-19	4.5997e-01	
3.1023e+00	1.0732e+03	1.0000e+05	2.3212e-01	1.8973e-01	1.7081e-01	1.3962e-01	2.0867e-02	1.9174e-02	7.0471e-19	4.5980e-01	
3.1427e+00	1.0732e+03	1.0000e+05	2.3204e-01	1.8948e-01	1.7052e-01	1.4016e-01	2.0989e-02	1.9218e-02	6.9081e-19	4.5963e-01	
3.1830e+00	1.0732e+03	1.0000e+05	2.3195e-01	1.8924e-01	1.7023e-01	1.4069e-01	2.1109e-02	1.9260e-02	6.8755e-19	4.5947e-01	
3.2234e+00	1.0732e+03	1.0000e+05	2.3187e-01	1.8900e-01	1.6995e-01	1.4121e-01	2.1228e-02	1.9302e-02	6.8289e-19	4.5931e-01	
3.2637e+00	1.0732e+03	1.0000e+05	2.3180e-01	1.8877e-01	1.6967e-01	1.4172e-01	2.1345e-02	1.9342e-02	6.6940e-19	4.5916e-01	
3.3394e+00	1.0732e+03	1.0000e+05	2.3165e-01	1.8834e-01	1.6917e-01	1.4265e-01	2.1559e-02	1.9414e-02	6.5854e-19	4.5887e-01	
3.4150e+00	1.0732e+03	1.0000e+05	2.3151e-01	1.8792e-01	1.6868e-01	1.4355e-01	2.1768e-02	1.9483e-02	6.5508e-19	4.5860e-01	
3.4906e+00	1.0732e+03	1.0000e+05	2.3138e-01	1.8752e-01	1.6821e-01	1.4442e-01	2.1971e-02	1.9548e-02	6.3338e-19	4.5833e-01	
3.5662e+00	1.0732e+03	1.0000e+05	2.3125e-01	1.8713e-01	1.6776e-01	1.4526e-01	2.2169e-02	1.9611e-02	6.1949e-19	4.5807e-01	
3.6419e+00	1.0732e+03	1.0000e+05	2.3112e-01	1.8676e-01	1.6732e-01	1.4607e-01	2.2361e-02	1.9670e-02	6.1527e-19	4.5782e-01	
3.7175e+00	1.0732e+03	1.0000e+05	2.3100e-01	1.8639e-01	1.6690e-01	1.4686e-01	2.2548e-02	1.9726e-02	6.0575e-19	4.5758e-01	
3.7931e+00	1.0732e+03	1.0000e+05	2.3088e-01	1.8604e-01	1.6649e-01	1.4761e-01	2.2731e-02	1.9779e-02	5.9561e-19	4.5735e-01	
3.8687e+00	1.0732e+03	1.0000e+05	2.3076e-01	1.8570e-01	1.6609e-01	1.4835e-01	2.2908e-02	1.9830e-02	5.8871e-19	4.5712e-01	
3.9444e+00	1.0732e+03	1.0000e+05	2.3065e-01	1.8537e-01	1.6571e-01	1.4906e-01	2.3081e-02	1.9879e-02	5.8085e-19	4.5690e-01	
4.0200e+00	1.0732e+03	1.0000e+05	2.3055e-01	1.8505e-01	1.6534e-01	1.4974e-01	2.3248e-02	1.9925e-02	5.7284e-19	4.5669e-01	
4.0956e+00	1.0732e+03	1.0000e+05	2.3044e-01	1.8474e-01	1.6499e-01	1.5041e-01	2.3412e-02	1.9969e-02	5.6605e-19	4.5648e-01	
4.2098e+00	1.0732e+03	1.0000e+05	2.3029e-01	1.8430e-01	1.6447e-01	1.5137e-01	2.3650e-02	2.0032e-02	5.5623e-19	4.5618e-01	
4.3239e+00	1.0732e+03	1.0000e+05	2.3015e-01	1.8387e-01	1.6398e-01	1.5228e-01	2.3879e-02	2.0090e-02	5.4530e-19	4.5590e-01	
4.4380e+00	1.0732e+03	1.0000e+05	2.3001e-01	1.8346e-01	1.6351e-01	1.5316e-01	2.4099e-02	2.0144e-02	5.2680e-19	4.5563e-01	
4.5105e+00	1.0732e+03	1.0000e+05	2.2993e-01	1.8321e-01	1.6323e-01	1.5369e-01	2.4234e-02	2.0177e-02	5.3108e-19	4.5546e-01	
4.5606e+00	1.0732e+03	1.0000e+05	2.2987e-01	1.8304e-01	1.6304e-01	1.5405e-01	2.4325e-02	2.0198e-02	5.2804e-19	4.5535e-01	
4.6108e+00	1.0732e+03	1.0000e+05	2.2981e-01	1.8288e-01	1.6285e-01	1.5440e-01	2.4415e-02	2.0220e-02	5.2129e-19	4.5524e-01	
4.6609e+00	1.0732e+03	1.0000e+05	2.2976e-01	1.8272e-01	1.6267e-01	1.5474e-01	2.4503e-02	2.0240e-02	5.2041e-19	4.5513e-01	
4.7499e+00	1.0732e+03	1.0000e+05	2.2967e-01	1.8244e-01	1.6235e-01	1.5533e-01	2.4655e-02	2.0275e-02	5.1280e-19	4.5495e-01	
4.8388e+00	1.0732e+03	1.0000e+05	2.2958e-01	1.8217e-01	1.6205e-01	1.5590e-01	2.4802e-02	2.0308e-02	5.0692e-19	4.5477e-01	
4.9278e+00	1.0732e+03	1.0000e+05	2.2949e-01	1.8191e-01	1.6175e-01	1.5645e-01	2.4944e-02	2.0339e-02	4.9653e-19	4.5460e-01	
5.0167e+00	1.0732e+03	1.0000e+05	2.2940e-01	1.8166e-01	1.6147e-01	1.5698e-01	2.5082e-02	2.0369e-02	5.0003e-19	4.5443e-01	
5.1057e+00	1.0732e+03	1.0000e+05	2.2932e-01	1.8142e-01	1.6120e-01	1.5749e-01	2.5216e-02	2.0397e-02	4.8987e-19	4.5427e-01	
5.1946e+00	1.0732e+03	1.0000e+05	2.2925e-01	1.8119e-01	1.6094e-01	1.5798e-01	2.5345e-02	2.0424e-02	4.8782e-19	4.5412e-01	
5.2836e+00	1.0732e+03	1.0000e+05	2.2917e-01	1.8097e-01	1.6069e-01	1.5846e-01	2.5470e-02	2.0449e-02	4.8332e-19	4.5397e-01	
5.3726e+00	1.0732e+03	1.0000e+05	2.2910e-01	1.8075e-01	1.6044e-01	1.5892e-01	2.5591e-02	2.0473e-02	4.8127e-19	4.5382e-01	
5.4284e+00	1.0732e+03	1.0000e+05	2.2905e-01	1.8062e-01	1.6030e-01	1.5920e-01	2.5665e-02	2.0488e-02	4.7609e-19	4.5374e-01	
5.4842e+00	1.0732e+03	1.0000e+05	2.2901e-01	1.8049e-01	1.6015e-01	1.5947e-01	2.5738e-02	2.0502e-02	4.7356e-19	4.5365e-01	
5.5400e+00	1.0732e+03	1.0000e+05	2.2897e-01	1.8036e-01	1.6001e-01	1.5973e-01	2.5809e-02	2.0516e-02	4.6784e-19	4.5357e-01	
5.5959e+00	1.0732e+03	1.0000e+05	2.2893e-01	1.8024e-01	1.5987e-01	1.5999e-01	2.5879e-02	2.0529e-02	4.6982e-19	4.5349e-01	
5.6517e+00	1.0732e+03	1.0000e+05	2.2889e-01	1.8012e-01	1.5974e-01	1.6025e-01	2.5947e-02	2.0542e-02	4.6660e-19	4.5341e-01	
5.7075e+00	1.0732e+03	1.0000e+05	2.2885e-01	1.8000e-01	1.5961e-01	1.6050e-01	2.6014e-02	2.0554e-02	4.6411e-19	4.5333e-01	
5.7914e+00	1.0732e+03	1.0000e+05	2.2879e-01	1.7983e-01	1.5941e-01	1.6086e-01	2.6112e-02	2.0573e-02	4.6102e-19	4.5321e-01	
5.9176e+00	1.0732e+03	1.0000e+05	2.2870e-01	1.7958e-01	1.5913e-01	1.6138e-01	2.6253e-02	2.0598e-02	4.5658e-19	4.5305e-01	
6.0437e+00	1.0732e+03	1.0000e+05	2.2862e-01	1.7935e-01	1.5887e-01	1.6188e-01	2.6389e-02	2.0622e-02	4.5217e-19	4.5289e-01	
6.1699e+00	1.0732e+03	1.0000e+05	2.2855e-01	1.7912e-01	1.5862e-01	1.6235e-01	2.6518e-02	2.0645e-02	4.4810e-19	4.5274e-01	
6.2961e+00	1.0732e+03	1.0000e+05	2.2848e-01	1.7891e-01	1.5838e-01	1.6280e-01	2.6641e-02	2.0666e-02	4.4438e-19	4.5260e-01	
6.4222e+00	1.0732e+03	1.0000e+05	2.2841e-01	1.7870e-01	1.5816e-01	1.6323e-01	2.6760e-02	2.0685e-02	4.4058e-19	4.5246e-01	
6.5484e+00	1.0732e+03	1.0000e+05	2.2834e-01	1.7851e-01	1.5794e-01	1.6364e-01	2.6872e-02	2.0704e-02	4.3741e-19	4.5233e-01	
6.6221e+00	1.0732e+03	1.0000e+05	2.2831e-01	1.7840e-01	1.5782e-01	1.6387e-01	2.6935e-02	2.0714e-02	4.3541e-19	4.5226e-01	
6.6957e+00	1.0732e+03	1.0000e+05	2.2827e-01	1.7830e-01	1.5770e-01	1.6409e-01	2.6997e-02	2.0724e-02	4.3353e-19	4.5219e-01	
6.7694e+00	1.0732e+03	1.0000e+05	2.2824e-01	1.7819e-01	1.5759e-01	1.6431e-01	2.7056e-02	2.0733e-02	4.3188e-19	4.5212e-01	
6.8430e+00	1.0732e+03	1.0000e+05	2.2820e-01	1.7809e-01	1.5748e-01	1.6451e-01	2.7115e-02	2.0742e-02	4.3010e-19	4.5206e-01	
6.9122e+00	1.0732e+03	1.0000e+05	2.2817e-01	1.7800e-01	1.5738e-01	1.6471e-01	2.7169e-02	2.0750e-02	4.2862e-19	4.5200e-01	
6.9814e+00	1.0732e+03	1.0000e+05	2.2814e-01	1.7791e-01	1.5728e-01	1.6489e-01	2.7221e-02	2.0758e-02	4.2706e-19	4.5194e-01	
7.0507e+00	1.0732e+03	1.0000e+05	2.2811e-01	1.7783e-01	1.5718e-01	1.6507e-01	2.7271e-02	2.0766e-02	4.2559e-19	4.5188e-01	
7.1199e+00	1.0732e+03	1.0000e+05	2.2809e-01	1.7774e-01	1.5709e-01	1.6525e-01	2.7321e-02	2.0774e-02	4.2421e-19	4.5182e-01	
7.2483e+00	1.0732e+03	1.0000e+05	2.2803e-01	1.7759e-01	1.5692e-01	1.6556e-01	2.7409e-02	2.0787e-02	4.2170e-19	4.5172e-01	
7.3768e+00	1.0732e+03	1.0000e+05	2.2799e-01	1.7745e-01	1.5677e-01	1.6586e-01	2.7494e-02	2.0799e-02	4.1933e-19	4.5163e-01	
7.5052e+00	1.0732e+03	1.0000e+05	2.2794e-01	1.7731e-01	1.5662e-01	1.6615e-01	2.7574e-02	2.0811e-02	4.1710e-19	4.5154e-01	
7.6337e+00	1.0732e+03	1.0000e+05	2.2790e-01	1.7718e-01	1.5647e-01	1.6642e-01	2.7651e-02	2.0822e-02	4.1504e-19	4.5145e-01	
7.8382e+00	1.0732e+03	1.0000e+05	2.2783e-01	1.7699e-01	1.5626e-01	1.6682e-01	2.7766e-02	2.0838e-02	4.1163e-19	4.5132e-01	
8.0426e+00	1.0732e+03	1.0000e+05	2.2777e-01	1.7681e-01	1.5606e-01	1.6719e-01	2.7873e-02	2.0853e-02	4.0897e-19	4.5121e-01	
8.2471e+00	1.0732e+03	1.0000e+05	2.2772e-01	1.7665e-01	1.5588e-01	1.6754e-01	2.7971e-02	2.0866e-02	4.0636e-19	4.5110e-01	
8.4515e+00	1.0732e+03	1.0000e+05	2.2767e-01	1.7649e-01	1.5571e-01	1.6786e-01	2.8064e-02	2.0878e-02	4.0377e-19	4.5099e-01	
8.5795e+00	1.0732e+03	1.0000e+05	2.2764e-01	1.7641e-01	1.5561e-01	1.6805e-01	2.8118e-02	2.0885e-02	4.0253e-19	4.5093e-01	
8.7074e+00	1.0732e+03	1.0000e+05	2.2761e-01	1.7632e-01	1.5552e-01	1.6822e-01	2.8169e-02	2.0892e-02	4.0107e-19	4.5088e-01	
8.8353e+00	1.0732e+03	1.0000e+05	2.2758e-01	1.7624e-01	1.5543e-01	1.6839e-01	2.8218e-02	2.0898e-02	3.9995e-19	4.5082e-01	
8.9633e+00	1.0732e+03	1.0000e+05	2.2755e-01	1.7616e-01	1.5534e-01	1.6855e-01	2.8265e-02	2.0905e-02	3.9874e-19	4.5077e-01	
9.0912e+00	1.0732e+03	1.0000e+05	2.2753e-01	1.7609e-01	1.5526e-01	1.6871e-01	2.8310e-02	2.0910e-02	3.9787e-19	4.5072e-01	
9.2191e+00	1.0732e+03	1.0000e+05	2.2751e-01	1.7602e-01	1.5518e-01	1.6885e-01	2.8352e-02	2.0916e-02	3.9633e-19	4.5068e-01	
9.4204e+00	1.0732e+03	1.0000e+05	2.2747e-01	1.7591e-01	1.5507e-01	1.6907e-01	2.8415e-02	2.0923e-02	3.9487e-19	4.5061e-01	
9.6217e+00	1.0732e+03	1.0000e+05	2.2744e-01	1.7582e-01	1.5496e-01	1.6927e-01	2.8474e-02	2.0931e-02	3.9345e-19	4.5054e-01	
9.8229e+00	1.0732e+03	1.0000e+05	2.2741e-01	1.7573e-01	1.5487e-01	1.6946e-01	2.8528e-02	2.0937e-02	3.9207e-19	4.5048e-01	
1.0000e+01	1.0732e+03	1.0000e+05	2.2738e-01	1.7566e-01	1.5479e-01	1.6961e-01	2.8572e-02	2.0943e-02	3.9079e-19	4.5044e-01	
