         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
2.8046e-04	1.0732e+03	4.5020e-01	1.1678e-02	5.3681e-01	8.7054e-10	3.2399e-04	6.1689e-07	5.9945e-04	3.8337e-04	2.3040e-06	7.0295e-16	1.8813e-10	1.8615e-09	1.2597e-09	
2.9080e-04	1.0732e+03	4.4850e-01	1.1595e-02	5.3858e-01	8.6723e-10	3.2277e-04	6.3885e-07	6.1666e-04	3.8335e-04	2.2940e-06	7.1884e-16	1.8859e-10	1.8655e-09	1.2627e-09	
3.0114e-04	1.0732e+03	4.4693e-01	1.1519e-02	5.4021e-01	8.6419e-10	3.2163e-04	6.6073e-07	6.3385e-04	3.8333e-04	2.2848e-06	7.3468e-16	1.8901e-10	1.8691e-09	1.2654e-09	
3.1148e-04	1.0732e+03	4.4548e-01	1.1449e-02	5.4171e-01	8.6138e-10	3.2059e-04	6.8251e-07	6.5104e-04	3.8330e-04	2.2764e-06	7.5050e-16	1.8940e-10	1.8725e-09	1.2679e-09	
3.2807e-04	1.0732e+03	4.4340e-01	1.1349e-02	5.4387e-01	8.5734e-10	3.1909e-04	7.1729e-07	6.7862e-04	3.8327e-04	2.2642e-06	7.7586e-16	1.8995e-10	1.8773e-09	1.2714e-09	
3.4467e-04	1.0732e+03	4.4158e-01	1.1263e-02	5.4575e-01	8.5381e-10	3.1778e-04	7.5184e-07	7.0622e-04	3.8323e-04	2.2536e-06	8.0121e-16	1.9043e-10	1.8815e-09	1.2745e-09	
3.6127e-04	1.0732e+03	4.3999e-01	1.1188e-02	5.4738e-01	8.5073e-10	3.1663e-04	7.8616e-07	7.3385e-04	3.8320e-04	2.2444e-06	8.2659e-16	1.9085e-10	1.8852e-09	1.2772e-09	
3.7786e-04	1.0732e+03	4.3862e-01	1.1123e-02	5.4880e-01	8.4806e-10	3.1564e-04	8.2027e-07	7.6151e-04	3.8316e-04	2.2364e-06	8.5199e-16	1.9121e-10	1.8883e-09	1.2795e-09	
3.9446e-04	1.0732e+03	4.3743e-01	1.1068e-02	5.5001e-01	8.4575e-10	3.1478e-04	8.5415e-07	7.8923e-04	3.8313e-04	2.2294e-06	8.7749e-16	1.9152e-10	1.8910e-09	1.2815e-09	
4.1106e-04	1.0732e+03	4.3641e-01	1.1020e-02	5.5106e-01	8.4376e-10	3.1404e-04	8.8783e-07	8.1702e-04	3.8311e-04	2.2235e-06	9.0305e-16	1.9178e-10	1.8932e-09	1.2832e-09	
4.2765e-04	1.0732e+03	4.3554e-01	1.0980e-02	5.5194e-01	8.4207e-10	3.1341e-04	9.2131e-07	8.4487e-04	3.8309e-04	2.2184e-06	9.2873e-16	1.9200e-10	1.8952e-09	1.2846e-09	
4.4425e-04	1.0732e+03	4.3481e-01	1.0947e-02	5.5268e-01	8.4064e-10	3.1288e-04	9.5457e-07	8.7280e-04	3.8307e-04	2.2142e-06	9.5452e-16	1.9218e-10	1.8968e-09	1.2858e-09	
4.6085e-04	1.0732e+03	4.3420e-01	1.0919e-02	5.5328e-01	8.3946e-10	3.1244e-04	9.8765e-07	9.0081e-04	3.8306e-04	2.2106e-06	9.8046e-16	1.9233e-10	1.8981e-09	1.2868e-09	
4.7744e-04	1.0732e+03	4.3370e-01	1.0897e-02	5.5377e-01	8.3849e-10	3.1208e-04	1.0205e-06	9.2891e-04	3.8306e-04	2.2078e-06	1.0065e-15	1.9245e-10	1.8991e-09	1.2876e-09	
4.9404e-04	1.0732e+03	4.3331e-01	1.0879e-02	5.5415e-01	8.3772e-10	3.1180e-04	1.0532e-06	9.5710e-04	3.8305e-04	2.2055e-06	1.0328e-15	1.9255e-10	1.8999e-09	1.2882e-09	
5.1063e-04	1.0732e+03	4.3301e-01	1.0866e-02	5.5444e-01	8.3713e-10	3.1158e-04	1.0857e-06	9.8539e-04	3.8305e-04	2.2037e-06	1.0591e-15	1.9261e-10	1.9005e-09	1.2886e-09	
5.2723e-04	1.0732e+03	4.3280e-01	1.0857e-02	5.5463e-01	8.3671e-10	3.1142e-04	1.1180e-06	1.0138e-03	3.8306e-04	2.2024e-06	1.0857e-15	1.9266e-10	1.9009e-09	1.2889e-09	
5.4383e-04	1.0732e+03	4.3266e-01	1.0852e-02	5.5474e-01	8.3644e-10	3.1132e-04	1.1502e-06	1.0423e-03	3.8307e-04	2.2017e-06	1.1124e-15	1.9268e-10	1.9011e-09	1.2890e-09	
5.6042e-04	1.0732e+03	4.3260e-01	1.0850e-02	5.5478e-01	8.3630e-10	3.1127e-04	1.1822e-06	1.0708e-03	3.8308e-04	2.2012e-06	1.1394e-15	1.9269e-10	1.9012e-09	1.2891e-09	
5.7702e-04	1.0732e+03	4.3260e-01	1.0851e-02	5.5475e-01	8.3630e-10	3.1127e-04	1.2140e-06	1.0995e-03	3.8309e-04	2.2013e-06	1.1665e-15	1.9268e-10	1.9010e-09	1.2890e-09	
5.9362e-04	1.0732e+03	4.3266e-01	1.0855e-02	5.5466e-01	8.3640e-10	3.1131e-04	1.2456e-06	1.1283e-03	3.8311e-04	2.2015e-06	1.1938e-15	1.9265e-10	1.9008e-09	1.2888e-09	
6.1021e-04	1.0732e+03	4.3278e-01	1.0861e-02	5.5450e-01	8.3662e-10	3.1139e-04	1.2771e-06	1.1572e-03	3.8313e-04	2.2023e-06	1.2213e-15	1.9260e-10	1.9004e-09	1.2885e-09	
6.2681e-04	1.0732e+03	4.3294e-01	1.0870e-02	5.5430e-01	8.3693e-10	3.1151e-04	1.3084e-06	1.1862e-03	3.8315e-04	2.2030e-06	1.2490e-15	1.9255e-10	1.8999e-09	1.2882e-09	
6.4341e-04	1.0732e+03	4.3316e-01	1.0881e-02	5.5405e-01	8.3733e-10	3.1166e-04	1.3395e-06	1.2153e-03	3.8318e-04	2.2045e-06	1.2769e-15	1.9248e-10	1.8993e-09	1.2877e-09	
6.6000e-04	1.0732e+03	4.3341e-01	1.0894e-02	5.5375e-01	8.3781e-10	3.1184e-04	1.3705e-06	1.2446e-03	3.8320e-04	2.2055e-06	1.3050e-15	1.9240e-10	1.8986e-09	1.2872e-09	
6.7660e-04	1.0732e+03	4.3371e-01	1.0909e-02	5.5341e-01	8.3837e-10	3.1205e-04	1.4013e-06	1.2739e-03	3.8323e-04	2.2078e-06	1.3333e-15	1.9231e-10	1.8978e-09	1.2866e-09	
6.9319e-04	1.0732e+03	4.3404e-01	1.0925e-02	5.5304e-01	8.3900e-10	3.1228e-04	1.4320e-06	1.3033e-03	3.8326e-04	2.2094e-06	1.3618e-15	1.9221e-10	1.8970e-09	1.2860e-09	
7.0979e-04	1.0732e+03	4.3440e-01	1.0944e-02	5.5263e-01	8.3969e-10	3.1254e-04	1.4626e-06	1.3328e-03	3.8329e-04	2.2120e-06	1.3906e-15	1.9210e-10	1.8960e-09	1.2853e-09	
7.2639e-04	1.0732e+03	4.3479e-01	1.0963e-02	5.5218e-01	8.4044e-10	3.1282e-04	1.4930e-06	1.3624e-03	3.8332e-04	2.2130e-06	1.4195e-15	1.9198e-10	1.8950e-09	1.2845e-09	
7.4298e-04	1.0732e+03	4.3521e-01	1.0984e-02	5.5171e-01	8.4124e-10	3.1312e-04	1.5232e-06	1.3922e-03	3.8335e-04	2.2169e-06	1.4487e-15	1.9185e-10	1.8939e-09	1.2837e-09	
7.5958e-04	1.0732e+03	4.3566e-01	1.1006e-02	5.5121e-01	8.4209e-10	3.1344e-04	1.5533e-06	1.4220e-03	3.8338e-04	2.2173e-06	1.4780e-15	1.9172e-10	1.8928e-09	1.2828e-09	
7.7618e-04	1.0732e+03	4.3613e-01	1.1029e-02	5.5069e-01	8.4299e-10	3.1377e-04	1.5833e-06	1.4519e-03	3.8342e-04	2.2211e-06	1.5076e-15	1.9158e-10	1.8916e-09	1.2820e-09	
7.9277e-04	1.0732e+03	4.3662e-01	1.1054e-02	5.5014e-01	8.4393e-10	3.1413e-04	1.6131e-06	1.4819e-03	3.8345e-04	2.2223e-06	1.5374e-15	1.9144e-10	1.8903e-09	1.2810e-09	
8.0937e-04	1.0732e+03	4.3713e-01	1.1079e-02	5.4958e-01	8.4491e-10	3.1449e-04	1.6428e-06	1.5121e-03	3.8348e-04	2.2289e-06	1.5673e-15	1.9129e-10	1.8890e-09	1.2801e-09	
8.2597e-04	1.0732e+03	4.3766e-01	1.1105e-02	5.4899e-01	8.4593e-10	3.1487e-04	1.6724e-06	1.5423e-03	3.8352e-04	2.2277e-06	1.5975e-15	1.9113e-10	1.8876e-09	1.2791e-09	
8.4256e-04	1.0732e+03	4.3821e-01	1.1132e-02	5.4839e-01	8.4697e-10	3.1526e-04	1.7018e-06	1.5726e-03	3.8355e-04	2.2367e-06	1.6279e-15	1.9097e-10	1.8863e-09	1.2780e-09	
8.5400e-04	1.0732e+03	4.3859e-01	1.1152e-02	5.4796e-01	8.4771e-10	3.1553e-04	1.7221e-06	1.5935e-03	3.8357e-04	2.2354e-06	1.6490e-15	1.9086e-10	1.8853e-09	1.2773e-09	
8.6545e-04	1.0732e+03	4.3899e-01	1.1171e-02	5.4753e-01	8.4847e-10	3.1582e-04	1.7422e-06	1.6145e-03	3.8359e-04	2.2377e-06	1.6702e-15	1.9074e-10	1.8843e-09	1.2766e-09	
8.7689e-04	1.0732e+03	4.3939e-01	1.1191e-02	5.4708e-01	8.4923e-10	3.1610e-04	1.7623e-06	1.6356e-03	3.8362e-04	2.2366e-06	1.6914e-15	1.9063e-10	1.8833e-09	1.2758e-09	
8.8833e-04	1.0732e+03	4.3979e-01	1.1211e-02	5.4664e-01	8.5001e-10	3.1639e-04	1.7824e-06	1.6566e-03	3.8364e-04	2.2435e-06	1.7128e-15	1.9051e-10	1.8822e-09	1.2750e-09	
8.9977e-04	1.0732e+03	4.4020e-01	1.1232e-02	5.4618e-01	8.5080e-10	3.1668e-04	1.8024e-06	1.6778e-03	3.8366e-04	2.2445e-06	1.7343e-15	1.9039e-10	1.8812e-09	1.2743e-09	
9.1980e-04	1.0732e+03	4.4093e-01	1.1268e-02	5.4538e-01	8.5220e-10	3.1721e-04	1.8372e-06	1.7148e-03	3.8370e-04	2.2486e-06	1.7721e-15	1.9018e-10	1.8793e-09	1.2729e-09	
