         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
1.0739e-03	1.1730e+03	1.0000e+05	2.7698e-01	5.2619e-06	6.0890e-09	4.7604e-09	4.9997e-01	1.0353e-08	2.5817e-05	1.5080e-10	3.1986e-12	1.1379e-26	2.5633e-19	5.4159e-13	2.8038e-13	2.0279e-05	2.4996e-01	2.5947e-07	2.2272e-09	1.5037e-11	2.0103e-05	1.5850e-14	2.2523e-10	1.3236e-08	6.3424e-22	3.8309e-12	1.0105e-14	1.6053e-07	2.2692e-10	2.1751e-10	9.8553e-19	2.3260e-11	8.2780e-19	3.3809e-21	4.5472e-24	1.8695e-27	2.7753e-30	1.0310e-20	1.0870e-17	1.0003e-24	8.4555e-15	3.3970e-27	7.8542e-30	9.0594e-20	1.8995e-24	5.8095e-26	3.6198e-26	1.2157e-26	1.6802e-25	2.5468e-25	2.5000e-01	0.0000e+00	6.7632e-19	1.6681e-16	4.8948e-15	2.2783e-13	
1.1745e-03	1.1730e+03	1.0000e+05	2.7698e-01	6.2680e-06	7.0896e-09	5.5659e-09	4.9997e-01	1.2138e-08	3.2017e-05	1.6893e-10	3.5815e-12	1.5605e-26	3.0727e-19	7.4692e-13	3.8642e-13	2.3822e-05	2.4995e-01	3.7812e-07	3.2383e-09	2.0767e-11	2.5152e-05	2.1916e-14	2.6456e-10	1.6585e-08	1.3656e-21	6.9653e-12	1.7341e-14	2.3399e-07	3.1317e-10	3.1696e-10	2.1143e-18	4.2227e-11	1.8854e-18	3.9517e-21	5.7340e-24	2.9228e-27	5.5155e-30	1.0572e-20	1.3310e-17	1.2861e-24	9.2576e-15	4.2986e-27	1.1882e-29	1.1692e-19	2.6091e-24	7.9648e-26	6.4296e-26	1.9398e-26	2.9767e-25	3.9716e-25	2.5000e-01	0.0000e+00	1.1059e-18	2.8439e-16	8.3944e-15	3.8346e-13	
1.2752e-03	1.1730e+03	1.0000e+05	2.7698e-01	7.4433e-06	8.2993e-09	6.4998e-09	4.9996e-01	1.4183e-08	3.9276e-05	1.9170e-10	4.0633e-12	2.2179e-26	3.6877e-19	1.0202e-12	5.2774e-13	2.7841e-05	2.4994e-01	5.4094e-07	4.6255e-09	2.8375e-11	3.1048e-05	3.0033e-14	3.0919e-10	2.0506e-08	2.8293e-21	1.2263e-11	2.9049e-14	3.3476e-07	4.2779e-10	4.5337e-10	4.3754e-18	7.4273e-11	4.1021e-18	4.6129e-21	7.2206e-24	4.5046e-27	1.0630e-29	1.0891e-20	1.6161e-17	1.6505e-24	1.0063e-14	5.4340e-27	1.7759e-29	1.4954e-19	3.5598e-24	1.0827e-25	1.1128e-25	3.0277e-26	5.1405e-25	6.0812e-25	2.5000e-01	0.0000e+00	1.7682e-18	4.7332e-16	1.4059e-14	6.3275e-13	
1.3373e-03	1.1730e+03	1.0000e+05	2.7698e-01	8.2756e-06	9.1860e-09	7.1568e-09	4.9995e-01	1.5605e-08	4.4379e-05	2.0895e-10	4.4287e-12	2.7681e-26	4.1501e-19	1.2381e-12	6.4069e-13	3.0607e-05	2.4993e-01	6.7260e-07	5.7484e-09	3.4406e-11	3.5172e-05	3.6546e-14	3.3991e-10	2.3256e-08	4.6856e-21	1.7534e-11	4.0450e-14	4.1627e-07	5.1894e-10	5.6367e-10	7.2570e-18	1.0616e-10	6.9167e-18	5.0779e-21	8.3518e-24	5.9144e-27	1.6391e-29	1.1126e-20	1.8165e-17	1.9333e-24	1.0564e-14	6.3030e-27	2.2941e-29	1.7390e-19	4.3263e-24	1.3106e-25	1.5778e-25	3.9924e-26	7.2791e-25	7.9362e-25	2.5000e-01	0.0000e+00	2.3951e-18	6.5287e-16	1.9582e-14	8.7011e-13	
1.3995e-03	1.1730e+03	1.0000e+05	2.7698e-01	9.1893e-06	1.0182e-08	7.8763e-09	4.9995e-01	1.7150e-08	4.9964e-05	2.2871e-10	4.8470e-12	3.5051e-26	4.6801e-19	1.4950e-12	7.7411e-13	3.3593e-05	2.4992e-01	8.2751e-07	7.0701e-09	4.1483e-11	3.9675e-05	4.4255e-14	3.7306e-10	2.6263e-08	7.4164e-21	2.4174e-11	5.5225e-14	5.1219e-07	6.2622e-10	6.9345e-10	1.1503e-17	1.4633e-10	1.0692e-17	5.5871e-21	9.6621e-24	7.6344e-27	2.3881e-29	1.1392e-20	2.0359e-17	2.2620e-24	1.1066e-14	7.3127e-27	2.9387e-29	2.0143e-19	5.2373e-24	1.5792e-25	2.1631e-25	5.1674e-26	9.9698e-25	1.0191e-24	2.5000e-01	0.0000e+00	3.2047e-18	8.7654e-16	2.6743e-14	1.1658e-12	
1.4617e-03	1.1730e+03	1.0000e+05	2.7698e-01	1.0205e-05	1.1297e-08	8.6666e-09	4.9994e-01	1.8837e-08	5.6108e-05	2.5113e-10	5.3276e-12	4.3243e-26	5.2777e-19	1.7915e-12	9.2817e-13	3.6837e-05	2.4991e-01	1.0145e-06	8.6676e-09	4.9704e-11	4.4604e-05	5.3173e-14	4.0908e-10	2.9562e-08	1.0372e-20	3.3197e-11	7.2742e-14	6.2801e-07	7.5008e-10	8.5012e-10	1.6125e-17	2.0095e-10	1.6436e-17	6.1465e-21	1.1128e-23	9.8553e-27	3.4767e-29	1.1689e-20	2.2775e-17	2.6411e-24	1.1571e-14	8.4455e-27	3.6950e-29	2.3321e-19	6.2905e-24	1.8890e-25	2.9626e-25	6.6708e-26	1.3642e-24	1.3063e-24	2.5000e-01	0.0000e+00	4.1724e-18	1.1749e-15	3.5239e-14	1.5616e-12	
1.5239e-03	1.1730e+03	1.0000e+05	2.7698e-01	1.1334e-05	1.2585e-08	9.5457e-09	4.9993e-01	2.0691e-08	6.2857e-05	2.7767e-10	5.8890e-12	5.4463e-26	5.9792e-19	2.1574e-12	1.1185e-12	4.0364e-05	2.4990e-01	1.2391e-06	1.0588e-08	5.9707e-11	4.9989e-05	6.4208e-14	4.4823e-10	3.3175e-08	1.6147e-20	4.5319e-11	9.8524e-14	7.6713e-07	9.0256e-10	1.0383e-09	2.5152e-17	2.7434e-10	2.5125e-17	6.7682e-21	1.2852e-23	1.2681e-26	5.0470e-29	1.2035e-20	2.5434e-17	3.0941e-24	1.2079e-14	9.7849e-27	4.7277e-29	2.6986e-19	7.5978e-24	2.2710e-25	4.0268e-25	8.5821e-26	1.8529e-24	1.6708e-24	2.5000e-01	0.0000e+00	5.4512e-18	1.5641e-15	4.7748e-14	2.0796e-12	
1.5861e-03	1.1730e+03	1.0000e+05	2.7698e-01	1.2593e-05	1.4048e-08	1.0518e-08	4.9993e-01	2.2725e-08	7.0274e-05	3.0831e-10	6.5444e-12	6.9390e-26	6.8722e-19	2.5893e-12	1.3444e-12	4.4203e-05	2.4989e-01	1.5083e-06	1.2896e-08	7.1489e-11	5.5869e-05	7.7367e-14	4.9085e-10	3.7130e-08	2.3912e-20	6.1522e-11	1.3110e-13	9.3404e-07	1.0817e-09	1.2640e-09	3.7422e-17	3.7252e-10	3.8125e-17	7.4575e-21	1.4941e-23	1.6308e-26	7.2929e-29	1.2429e-20	2.8364e-17	3.6453e-24	1.2590e-14	1.1415e-26	6.0085e-29	3.1250e-19	9.1793e-24	2.7226e-25	5.4673e-25	1.1012e-25	2.5139e-24	2.1345e-24	2.5000e-01	0.0000e+00	7.3145e-18	2.0807e-15	6.3595e-14	2.7713e-12	
1.6483e-03	1.1730e+03	1.0000e+05	2.7698e-01	1.4001e-05	1.5723e-08	1.1600e-08	4.9992e-01	2.4964e-08	7.8423e-05	3.4395e-10	7.3071e-12	9.1727e-26	7.8756e-19	3.1064e-12	1.6145e-12	4.8389e-05	2.4988e-01	1.8307e-06	1.5667e-08	8.5514e-11	6.2284e-05	9.3096e-14	5.3733e-10	4.1456e-08	3.5495e-20	8.3107e-11	1.7444e-13	1.1341e-06	1.2963e-09	1.5345e-09	5.5763e-17	5.0341e-10	5.7455e-17	8.2234e-21	1.7278e-23	2.0994e-26	1.0510e-28	1.2881e-20	3.1593e-17	4.2913e-24	1.3104e-14	1.3247e-26	7.6598e-29	3.6222e-19	1.1069e-23	3.2625e-25	7.3875e-25	1.4104e-25	3.3948e-24	2.7255e-24	2.4999e-01	0.0000e+00	9.4479e-18	2.7552e-15	8.4674e-14	3.6797e-12	
1.7104e-03	1.1730e+03	1.0000e+05	2.7698e-01	1.5584e-05	1.7655e-08	1.2808e-08	4.9991e-01	2.7438e-08	8.7390e-05	3.8580e-10	8.2039e-12	1.1790e-25	9.1765e-19	3.7305e-12	1.9421e-12	5.2967e-05	2.4987e-01	2.2181e-06	1.9008e-08	1.0229e-10	6.9282e-05	1.1225e-13	5.8814e-10	4.6191e-08	5.3046e-20	1.1220e-10	2.3231e-13	1.3749e-06	1.5540e-09	1.8599e-09	8.3831e-17	6.8000e-10	8.7020e-17	9.0812e-21	2.0105e-23	2.7055e-26	1.5250e-28	1.3405e-20	3.5160e-17	5.0844e-24	1.3624e-14	1.5476e-26	9.8110e-29	4.2094e-19	1.3392e-23	3.9151e-25	9.9945e-25	1.8089e-25	4.5906e-24	3.4899e-24	2.4999e-01	0.0000e+00	1.2511e-17	3.6526e-15	1.1289e-13	4.8993e-12	
1.7726e-03	1.1730e+03	1.0000e+05	2.7698e-01	1.7356e-05	1.9874e-08	1.4156e-08	4.9990e-01	3.0167e-08	9.7233e-05	4.3453e-10	9.2503e-12	1.5696e-25	1.0765e-18	4.4753e-12	2.3339e-12	5.7965e-05	2.4985e-01	2.6778e-06	2.2985e-08	1.2217e-10	7.6901e-05	1.3520e-13	6.4362e-10	5.1361e-08	7.8217e-20	1.4987e-10	3.0749e-13	1.6610e-06	1.8609e-09	2.2465e-09	1.2427e-16	9.0888e-10	1.2860e-16	1.0039e-20	2.3419e-23	3.4739e-26	2.1756e-28	1.4009e-20	3.9092e-17	6.0381e-24	1.4148e-14	1.8101e-26	1.2572e-28	4.8970e-19	1.6204e-23	4.6943e-25	1.3389e-24	2.3089e-25	6.1473e-24	4.4528e-24	2.4999e-01	0.0000e+00	1.6401e-17	4.8034e-15	1.4959e-13	6.4731e-12	
1.8348e-03	1.1730e+03	1.0000e+05	2.7698e-01	1.9360e-05	2.2434e-08	1.5666e-08	4.9989e-01	3.3194e-08	1.0808e-04	4.9144e-10	1.0480e-11	2.0592e-25	1.2750e-18	5.3653e-12	2.8034e-12	6.3449e-05	2.4984e-01	3.2292e-06	2.7776e-08	1.4577e-10	8.5206e-05	1.6275e-13	7.0450e-10	5.7016e-08	1.1279e-19	2.0015e-10	4.0453e-13	2.0047e-06	2.2266e-09	2.7109e-09	1.8035e-16	1.2147e-09	1.9056e-16	1.1115e-20	2.7289e-23	4.4771e-26	3.1198e-28	1.4706e-20	4.3447e-17	7.1943e-24	1.4678e-14	2.1184e-26	1.6082e-28	5.7197e-19	1.9597e-23	5.6264e-25	1.7965e-24	2.9542e-25	8.2462e-24	5.7023e-24	2.4999e-01	0.0000e+00	2.1443e-17	6.3247e-15	1.9706e-13	8.5765e-12	
1.8970e-03	1.1730e+03	1.0000e+05	2.7698e-01	2.1627e-05	2.5429e-08	1.7372e-08	4.9988e-01	3.6567e-08	1.2002e-04	5.5901e-10	1.1935e-11	2.8033e-25	1.5314e-18	6.4539e-12	3.3795e-12	6.9473e-05	2.4982e-01	3.8884e-06	3.3534e-08	1.7422e-10	9.4252e-05	1.9664e-13	7.7137e-10	6.3200e-08	1.6779e-19	2.6670e-10	5.3693e-13	2.4167e-06	2.6722e-09	3.2674e-09	2.7021e-16	1.6202e-09	2.8189e-16	1.2335e-20	3.1933e-23	5.7790e-26	4.4815e-28	1.5526e-20	4.8273e-17	8.6260e-24	1.5215e-14	2.4909e-26	2.0892e-28	6.7077e-19	2.3824e-23	6.7677e-25	2.4065e-24	3.7864e-25	1.1044e-23	7.3271e-24	2.4999e-01	0.0000e+00	2.8139e-17	8.3166e-15	2.6193e-13	1.1361e-11	
1.9592e-03	1.1730e+03	1.0000e+05	2.7698e-01	2.4202e-05	2.8911e-08	1.9296e-08	4.9986e-01	4.0327e-08	1.3320e-04	6.3841e-10	1.3660e-11	3.8966e-25	1.8767e-18	7.7628e-12	4.0759e-12	7.6107e-05	2.4980e-01	4.6769e-06	4.0460e-08	2.0811e-10	1.0411e-04	2.3774e-13	8.4500e-10	6.9964e-08	2.4532e-19	3.5466e-10	7.0859e-13	2.9108e-06	3.2050e-09	3.9345e-09	3.9855e-16	2.1570e-09	4.1587e-16	1.3718e-20	3.7549e-23	7.4830e-26	6.4421e-28	1.6480e-20	5.3631e-17	1.0413e-23	1.5761e-14	2.9442e-26	2.7160e-28	7.9086e-19	2.9035e-23	8.1439e-25	3.2249e-24	4.8645e-25	1.4799e-23	9.4528e-24	2.4999e-01	0.0000e+00	3.7264e-17	1.0942e-14	3.4629e-13	1.5079e-11	
2.0214e-03	1.1730e+03	1.0000e+05	2.7698e-01	2.7137e-05	3.2992e-08	2.1481e-08	4.9985e-01	4.4538e-08	1.4775e-04	7.3241e-10	1.5705e-11	5.5744e-25	2.3140e-18	9.3531e-12	4.9235e-12	8.3427e-05	2.4978e-01	5.6204e-06	4.8802e-08	2.4875e-10	1.1484e-04	2.8781e-13	9.2627e-10	7.7364e-08	3.5985e-19	4.7091e-10	9.3669e-13	3.5040e-06	3.8510e-09	4.7351e-09	5.8971e-16	2.8675e-09	6.1224e-16	1.5295e-20	4.4130e-23	9.7272e-26	9.2812e-28	1.7602e-20	5.9594e-17	1.2612e-23	1.6317e-14	3.4793e-26	3.5646e-28	9.3800e-19	3.5458e-23	9.8178e-25	4.3185e-24	6.2714e-25	1.9820e-23	1.2257e-23	2.4999e-01	0.0000e+00	4.8767e-17	1.4387e-14	4.5857e-13	2.0023e-11	
2.0835e-03	1.1730e+03	1.0000e+05	2.7698e-01	3.0496e-05	3.7801e-08	2.3969e-08	4.9983e-01	4.9272e-08	1.6384e-04	8.4428e-10	1.8147e-11	7.7892e-25	2.9192e-18	1.1295e-11	5.9647e-12	9.1529e-05	2.4976e-01	6.7505e-06	5.8871e-08	2.9764e-10	1.2654e-04	3.4954e-13	1.0162e-09	8.5467e-08	5.2842e-19	6.2463e-10	1.2393e-12	4.2172e-06	4.6346e-09	5.6974e-09	8.7472e-16	3.8092e-09	9.0026e-16	1.7108e-20	5.2191e-23	1.2681e-25	1.3415e-27	1.8926e-20	6.6246e-17	1.5397e-23	1.6884e-14	4.1398e-26	4.7160e-28	1.1205e-18	4.3482e-23	1.1869e-24	5.7859e-24	8.1217e-25	2.6560e-23	1.5993e-23	2.4999e-01	0.0000e+00	6.4688e-17	1.8932e-14	6.0801e-13	2.6649e-11	
2.1228e-03	1.1730e+03	1.0000e+05	2.7698e-01	3.2882e-05	4.1314e-08	2.5734e-08	4.9982e-01	5.2586e-08	1.7492e-04	9.2656e-10	1.9950e-11	1.0279e-24	3.4268e-18	1.2759e-11	6.7530e-12	9.7114e-05	2.4974e-01	7.5840e-06	6.6357e-08	3.3393e-10	1.3447e-04	3.9636e-13	1.0782e-09	9.0989e-08	6.8310e-19	7.4908e-10	1.4871e-12	4.7454e-06	5.2227e-09	6.4099e-09	1.1401e-15	4.5732e-09	1.1595e-15	1.8406e-20	5.8198e-23	1.5100e-25	1.7124e-27	1.9895e-20	7.0865e-17	1.7570e-23	1.7250e-14	4.6359e-26	5.7063e-28	1.2616e-18	4.9731e-23	1.3421e-24	6.9948e-24	9.6297e-25	3.2119e-23	1.9084e-23	2.4999e-01	0.0000e+00	7.7574e-17	2.2608e-14	7.3072e-13	3.2102e-11	
2.1621e-03	1.1730e+03	1.0000e+05	2.7698e-01	3.5477e-05	4.5217e-08	2.7653e-08	4.9981e-01	5.6158e-08	1.8672e-04	1.0184e-09	2.1962e-11	1.3356e-24	4.0443e-18	1.4420e-11	7.6505e-12	1.0307e-04	2.4972e-01	8.5118e-06	7.4727e-08	3.7466e-10	1.4284e-04	4.4977e-13	1.1443e-09	9.6832e-08	8.7941e-19	8.9442e-10	1.7819e-12	5.3346e-06	5.8872e-09	7.2045e-09	1.4788e-15	5.4663e-09	1.4758e-15	1.9829e-20	6.5022e-23	1.7930e-25	2.1647e-27	2.0972e-20	7.5813e-17	2.0083e-23	1.7622e-14	5.2021e-26	6.9218e-28	1.4223e-18	5.6934e-23	1.5185e-24	8.4172e-24	1.1394e-24	3.8661e-23	2.2728e-23	2.4999e-01	0.0000e+00	9.3163e-17	2.6901e-14	8.7699e-13	3.8516e-11	
2.2014e-03	1.1730e+03	1.0001e+05	2.7698e-01	3.8322e-05	4.9514e-08	2.9738e-08	4.9979e-01	6.0015e-08	1.9935e-04	1.1199e-09	2.4215e-11	1.7224e-24	4.7724e-18	1.6271e-11	8.6528e-12	1.0945e-04	2.4970e-01	9.5553e-06	8.4200e-08	4.1988e-10	1.5168e-04	5.0949e-13	1.2152e-09	1.0303e-07	1.1044e-18	1.0687e-09	2.1195e-12	5.9994e-06	6.6267e-09	8.1009e-09	1.8707e-15	6.5392e-09	1.8813e-15	2.1385e-20	7.2558e-23	2.1363e-25	2.7458e-27	2.2159e-20	8.1143e-17	2.2966e-23	1.8001e-14	5.8303e-26	8.2967e-28	1.6107e-18	6.5060e-23	1.7157e-24	1.0147e-23	1.3530e-24	4.6625e-23	2.7184e-23	2.4999e-01	0.0000e+00	1.1108e-16	3.2059e-14	1.0448e-12	4.6323e-11	
2.2407e-03	1.1730e+03	1.0001e+05	2.7698e-01	4.1444e-05	5.4395e-08	3.2041e-08	4.9978e-01	6.4219e-08	2.1286e-04	1.2356e-09	2.6754e-11	2.2130e-24	5.6535e-18	1.8435e-11	9.8263e-12	1.1629e-04	2.4968e-01	1.0728e-05	9.4919e-08	4.7172e-10	1.6102e-04	5.7942e-13	1.2911e-09	1.0960e-07	1.4259e-18	1.2773e-09	2.5459e-12	6.7493e-06	7.4883e-09	9.1116e-09	2.4330e-15	7.8253e-09	2.3998e-15	2.3115e-20	8.1099e-23	2.5504e-25	3.4930e-27	2.3509e-20	8.6889e-17	2.6334e-23	1.8388e-14	6.5473e-26	1.0175e-27	1.8311e-18	7.4662e-23	1.9464e-24	1.2234e-23	1.6123e-24	5.6240e-23	3.2654e-23	2.4999e-01	0.0000e+00	1.3265e-16	3.8211e-14	1.2570e-12	5.5746e-11	
2.2800e-03	1.1730e+03	1.0001e+05	2.7698e-01	4.4879e-05	5.9852e-08	3.4561e-08	4.9976e-01	6.8785e-08	2.2733e-04	1.3655e-09	2.9637e-11	2.9313e-24	6.8819e-18	2.0902e-11	1.1178e-11	1.2363e-04	2.4966e-01	1.2047e-05	1.0707e-07	5.3018e-10	1.7089e-04	6.6041e-13	1.3727e-09	1.1658e-07	1.8244e-18	1.5273e-09	3.0500e-12	7.5961e-06	8.4606e-09	1.0253e-08	3.1434e-15	9.3695e-09	3.0637e-15	2.5057e-20	9.1343e-23	3.0532e-25	4.4547e-27	2.5020e-20	9.3096e-17	3.0441e-23	1.8783e-14	7.4130e-26	1.2449e-27	2.0925e-18	8.6108e-23	2.2117e-24	1.4780e-23	1.9286e-24	6.7982e-23	3.9407e-23	2.4999e-01	0.0000e+00	1.6129e-16	4.5632e-14	1.5091e-12	6.7280e-11	
2.3193e-03	1.1730e+03	1.0001e+05	2.7698e-01	4.8663e-05	6.5983e-08	3.7340e-08	4.9975e-01	7.3764e-08	2.4285e-04	1.5116e-09	3.2891e-11	4.1144e-24	8.2632e-18	2.3725e-11	1.2720e-11	1.3153e-04	2.4964e-01	1.3533e-05	1.2086e-07	5.9620e-10	1.8133e-04	7.5262e-13	1.4604e-09	1.2399e-07	2.3406e-18	1.8271e-09	3.6609e-12	8.5538e-06	9.5759e-09	1.1543e-08	4.0665e-15	1.1225e-08	3.9145e-15	2.7197e-20	1.0249e-22	3.6715e-25	5.6982e-27	2.6717e-20	9.9813e-17	3.5160e-23	1.9189e-14	8.3599e-26	1.5377e-27	2.4031e-18	9.9605e-23	2.5151e-24	1.7877e-23	2.3171e-24	8.2278e-23	4.7803e-23	2.4998e-01	0.0000e+00	1.9247e-16	5.4533e-14	1.8145e-12	8.1303e-11	
2.3586e-03	1.1730e+03	1.0001e+05	2.7698e-01	5.2849e-05	7.2934e-08	4.0411e-08	4.9973e-01	7.9215e-08	2.5952e-04	1.6777e-09	3.6592e-11	5.3602e-24	1.0121e-17	2.7000e-11	1.4524e-11	1.4005e-04	2.4962e-01	1.5212e-05	1.3657e-07	6.7153e-10	1.9237e-04	8.6094e-13	1.5551e-09	1.3186e-07	3.0203e-18	2.1893e-09	4.4065e-12	9.6406e-06	1.0858e-08	1.3007e-08	5.3006e-15	1.3472e-08	5.0200e-15	2.9627e-20	1.1564e-22	4.4301e-25	7.3386e-27	2.8643e-20	1.0710e-16	4.0848e-23	1.9606e-14	9.4870e-26	1.9140e-27	2.7770e-18	1.1532e-22	2.8696e-24	2.1677e-23	2.8016e-24	9.9854e-23	5.8424e-23	2.4998e-01	0.0000e+00	2.3353e-16	6.5331e-14	2.1890e-12	9.8605e-11	
2.3979e-03	1.1730e+03	1.0001e+05	2.7698e-01	5.7470e-05	8.0779e-08	4.3806e-08	4.9971e-01	8.5176e-08	2.7744e-04	1.8655e-09	4.0792e-11	7.4415e-24	1.2448e-17	3.0769e-11	1.6607e-11	1.4923e-04	2.4959e-01	1.7101e-05	1.5440e-07	7.5697e-10	2.0404e-04	9.8621e-13	1.6571e-09	1.4022e-07	3.8941e-18	2.6212e-09	5.3067e-12	1.0869e-05	1.2327e-08	1.4660e-08	6.9017e-15	1.6156e-08	6.4158e-15	3.2358e-20	1.3076e-22	5.3545e-25	9.4309e-27	3.0817e-20	1.1501e-16	4.7606e-23	2.0035e-14	1.0791e-25	2.3963e-27	3.2227e-18	1.3443e-22	3.2797e-24	2.6276e-23	3.3951e-24	1.2115e-22	7.1587e-23	2.4998e-01	0.0000e+00	2.8263e-16	7.8247e-14	2.6420e-12	1.1958e-10	
2.4372e-03	1.1730e+03	1.0001e+05	2.7698e-01	6.2604e-05	8.9652e-08	4.7567e-08	4.9969e-01	9.1721e-08	2.9674e-04	2.0780e-09	4.5577e-11	9.9245e-24	1.5357e-17	3.5110e-11	1.9016e-11	1.5916e-04	2.4956e-01	1.9239e-05	1.7478e-07	8.5391e-10	2.1639e-04	1.1313e-12	1.7675e-09	1.4913e-07	5.0029e-18	3.1437e-09	6.3905e-12	1.2266e-05	1.4011e-08	1.6541e-08	8.9578e-15	1.9412e-08	8.2278e-15	3.5448e-20	1.4802e-22	6.5058e-25	1.2195e-26	3.3277e-20	1.2364e-16	5.5641e-23	2.0479e-14	1.2291e-25	3.0036e-27	3.7663e-18	1.5647e-22	3.7542e-24	3.1948e-23	4.1428e-24	1.4746e-22	8.8400e-23	2.4998e-01	0.0000e+00	3.4257e-16	9.3955e-14	3.1892e-12	1.4555e-10	
2.4765e-03	1.1730e+03	1.0001e+05	2.7698e-01	6.8316e-05	9.9832e-08	5.1774e-08	4.9967e-01	9.8951e-08	3.1757e-04	2.3219e-09	5.1058e-11	1.3711e-23	1.9131e-17	4.0207e-11	2.1858e-11	1.6992e-04	2.4953e-01	2.1659e-05	1.9809e-07	9.6540e-10	2.2947e-04	1.3028e-12	1.8871e-09	1.5861e-07	6.5123e-18	3.7751e-09	7.7403e-12	1.3857e-05	1.5977e-08	1.8681e-08	1.1789e-14	2.3356e-08	1.0574e-14	3.8994e-20	1.6820e-22	7.9371e-25	1.5849e-26	3.6099e-20	1.3307e-16	6.5353e-23	2.0939e-14	1.4061e-25	3.8382e-27	4.4301e-18	1.8377e-22	4.3151e-24	3.8922e-23	5.0886e-24	1.7988e-22	1.0998e-22	2.4998e-01	0.0000e+00	4.1661e-16	1.1301e-13	3.8724e-12	1.7761e-10	
2.5158e-03	1.1730e+03	1.0001e+05	2.7698e-01	7.4689e-05	1.1144e-07	5.6461e-08	4.9965e-01	1.0693e-07	3.4008e-04	2.6001e-09	5.7360e-11	1.9399e-23	2.4208e-17	4.6136e-11	2.5190e-11	1.8160e-04	2.4950e-01	2.4404e-05	2.2483e-07	1.0928e-09	2.4333e-04	1.5046e-12	2.0171e-09	1.6871e-07	8.4612e-18	4.5398e-09	9.3790e-12	1.5672e-05	1.8242e-08	2.1122e-08	1.5505e-14	2.8145e-08	1.3618e-14	4.3108e-20	1.9214e-22	9.7319e-25	2.0694e-26	3.9316e-20	1.4340e-16	7.7268e-23	2.1418e-14	1.6178e-25	4.9169e-27	5.2500e-18	2.1711e-22	4.9747e-24	4.7559e-23	6.2938e-24	2.2014e-22	1.3789e-22	2.4998e-01	0.0000e+00	5.1114e-16	1.3628e-13	4.7058e-12	2.1753e-10	
2.5551e-03	1.1730e+03	1.0001e+05	2.7698e-01	8.1818e-05	1.2474e-07	6.1722e-08	4.9962e-01	1.1579e-07	3.6446e-04	2.9185e-09	6.4597e-11	2.7928e-23	3.0540e-17	5.3066e-11	2.9093e-11	1.9432e-04	2.4946e-01	2.7523e-05	2.5557e-07	1.2388e-09	2.5802e-04	1.7410e-12	2.1585e-09	1.7950e-07	1.1038e-17	5.4679e-09	1.1399e-11	1.7746e-05	2.0883e-08	2.3910e-08	2.0470e-14	3.3974e-08	1.7579e-14	4.7834e-20	2.1956e-22	1.2001e-24	2.7170e-26	4.3004e-20	1.5477e-16	9.1567e-23	2.1919e-14	1.8625e-25	6.3771e-27	6.2680e-18	2.5812e-22	5.7497e-24	5.8271e-23	7.8445e-24	2.7021e-22	1.7434e-22	2.4997e-01	0.0000e+00	6.2363e-16	1.6467e-13	5.7347e-12	2.6720e-10	
2.5944e-03	1.1730e+03	1.0001e+05	2.7698e-01	8.9818e-05	1.4010e-07	6.7639e-08	4.9960e-01	1.2564e-07	3.9092e-04	3.2856e-09	7.2961e-11	3.8737e-23	3.9059e-17	6.1243e-11	3.3737e-11	2.0818e-04	2.4942e-01	3.1073e-05	2.9100e-07	1.4073e-09	2.7360e-04	2.0234e-12	2.3130e-09	1.9101e-07	1.4467e-17	6.5977e-09	1.3896e-11	2.0123e-05	2.3966e-08	2.7104e-08	2.7181e-14	4.1091e-08	2.2755e-14	5.3423e-20	2.5229e-22	1.4873e-24	3.5892e-26	4.7260e-20	1.6732e-16	1.0918e-22	2.2445e-14	2.1576e-25	8.3443e-27	7.5423e-18	3.0724e-22	6.6749e-24	7.1613e-23	9.8584e-24	3.3279e-22	2.2241e-22	2.4997e-01	0.0000e+00	7.6958e-16	1.9953e-13	7.0141e-12	3.2949e-10	
