         t	         T	      (NI)	     H(NI)	     O(NI)	   CH4(NI)	   H2O(NI)	   CO2(NI)	    CO(NI)	    OH(NI)	     C(NI)	   HCO(NI)	    CH(NI)	   CH3(NI)	   CH2(NI)	
3.8811e-09	1.0732e+03	9.4066e-01	3.8886e-02	1.9777e-02	1.8216e-09	6.4886e-04	2.9458e-13	3.7514e-08	2.4040e-05	1.2605e-06	6.9150e-19	3.0389e-11	3.1617e-10	2.0657e-10	
4.3673e-09	1.0732e+03	9.3904e-01	3.9932e-02	2.0356e-02	1.8184e-09	6.4791e-04	4.1940e-13	4.8413e-08	2.5353e-05	1.4157e-06	2.4516e-19	3.0562e-11	3.1920e-10	2.0797e-10	
5.1940e-09	1.0732e+03	9.3632e-01	4.1675e-02	2.1330e-02	1.8132e-09	6.4634e-04	7.0412e-13	7.0577e-08	2.7643e-05	1.6770e-06	6.5070e-19	3.0855e-11	3.2434e-10	2.1034e-10	
6.0206e-09	1.0732e+03	9.3366e-01	4.3374e-02	2.2290e-02	1.8080e-09	6.4482e-04	1.0958e-12	9.7500e-08	2.9997e-05	1.9351e-06	5.7945e-19	3.1144e-11	3.2944e-10	2.1267e-10	
6.8473e-09	1.0732e+03	9.3106e-01	4.5026e-02	2.3237e-02	1.8030e-09	6.4336e-04	1.6123e-12	1.2947e-07	3.2409e-05	2.1894e-06	6.3394e-19	3.1431e-11	3.3450e-10	2.1498e-10	
7.6740e-09	1.0732e+03	9.2852e-01	4.6633e-02	2.4169e-02	1.7981e-09	6.4195e-04	2.2721e-12	1.6663e-07	3.4871e-05	2.4398e-06	7.7002e-19	3.1715e-11	3.3951e-10	2.1726e-10	
8.9780e-09	1.0732e+03	9.2464e-01	4.9071e-02	2.5610e-02	1.7905e-09	6.3982e-04	3.6478e-12	2.3624e-07	3.8841e-05	2.8260e-06	9.5710e-19	3.2156e-11	3.4731e-10	2.2079e-10	
1.0282e-08	1.0732e+03	9.2091e-01	5.1389e-02	2.7015e-02	1.7833e-09	6.3783e-04	5.4954e-12	3.1994e-07	4.2893e-05	3.2006e-06	1.1879e-18	3.2588e-11	3.5496e-10	2.2424e-10	
1.1586e-08	1.0732e+03	9.1735e-01	5.3586e-02	2.8382e-02	1.7764e-09	6.3597e-04	7.8861e-12	4.1797e-07	4.7000e-05	3.5629e-06	1.4720e-18	3.3010e-11	3.6245e-10	2.2760e-10	
1.2890e-08	1.0732e+03	9.1394e-01	5.5662e-02	2.9710e-02	1.7698e-09	6.3423e-04	1.0885e-11	5.3075e-07	5.1139e-05	3.9123e-06	1.7992e-18	3.3424e-11	3.6975e-10	2.3088e-10	
1.4194e-08	1.0732e+03	9.1069e-01	5.7615e-02	3.1000e-02	1.7635e-09	6.3262e-04	1.4555e-11	6.5846e-07	5.5282e-05	4.2481e-06	2.1805e-18	3.3827e-11	3.7687e-10	2.3406e-10	
1.5498e-08	1.0732e+03	9.0761e-01	5.9448e-02	3.2250e-02	1.7575e-09	6.3112e-04	1.8957e-11	8.0116e-07	5.9409e-05	4.5699e-06	2.6185e-18	3.4220e-11	3.8377e-10	2.3715e-10	
1.6802e-08	1.0732e+03	9.0468e-01	6.1162e-02	3.3462e-02	1.7519e-09	6.2974e-04	2.4141e-11	9.5879e-07	6.3499e-05	4.8774e-06	3.1111e-18	3.4602e-11	3.9047e-10	2.4014e-10	
1.8872e-08	1.0732e+03	9.0035e-01	6.3641e-02	3.5305e-02	1.7435e-09	6.2775e-04	3.4085e-11	1.2391e-06	6.9866e-05	5.3356e-06	4.0106e-18	3.5187e-11	4.0063e-10	2.4470e-10	
2.0941e-08	1.0732e+03	8.9640e-01	6.5837e-02	3.7053e-02	1.7358e-09	6.2602e-04	4.6268e-11	1.5554e-06	7.6026e-05	5.7572e-06	5.0526e-18	3.5745e-11	4.1022e-10	2.4902e-10	
2.3011e-08	1.0732e+03	8.9281e-01	6.7763e-02	3.8709e-02	1.7289e-09	6.2450e-04	6.0777e-11	1.9060e-06	8.1934e-05	6.1424e-06	6.2330e-18	3.6277e-11	4.1922e-10	2.5311e-10	
2.5080e-08	1.0732e+03	8.8957e-01	6.9436e-02	4.0276e-02	1.7226e-09	6.2317e-04	7.7674e-11	2.2890e-06	8.7549e-05	6.4922e-06	7.5459e-18	3.6782e-11	4.2765e-10	2.5696e-10	
2.7150e-08	1.0732e+03	8.8664e-01	7.0874e-02	4.1760e-02	1.7169e-09	6.2202e-04	9.6971e-11	2.7019e-06	9.2848e-05	6.8076e-06	8.9788e-18	3.7263e-11	4.3551e-10	2.6061e-10	
2.9219e-08	1.0732e+03	8.8401e-01	7.2096e-02	4.3165e-02	1.7118e-09	6.2102e-04	1.1865e-10	3.1422e-06	9.7819e-05	7.0901e-06	1.0521e-17	3.7720e-11	4.4283e-10	2.6405e-10	
3.1289e-08	1.0732e+03	8.8165e-01	7.3123e-02	4.4498e-02	1.7073e-09	6.2014e-04	1.4264e-10	3.6072e-06	1.0246e-04	7.3418e-06	1.2159e-17	3.8154e-11	4.4963e-10	2.6730e-10	
3.2730e-08	1.0732e+03	8.8015e-01	7.3731e-02	4.5386e-02	1.7043e-09	6.1959e-04	1.6068e-10	3.9444e-06	1.0550e-04	7.4996e-06	1.3350e-17	3.8445e-11	4.5409e-10	2.6946e-10	
3.4172e-08	1.0732e+03	8.7876e-01	7.4261e-02	4.6243e-02	1.7017e-09	6.1909e-04	1.7977e-10	4.2913e-06	1.0839e-04	7.6440e-06	1.4575e-17	3.8726e-11	4.5833e-10	2.7154e-10	
3.5614e-08	1.0732e+03	8.7747e-01	7.4717e-02	4.7072e-02	1.6992e-09	6.1864e-04	1.9987e-10	4.6471e-06	1.1113e-04	7.7756e-06	1.5831e-17	3.8998e-11	4.6236e-10	2.7354e-10	
3.7055e-08	1.0732e+03	8.7628e-01	7.5105e-02	4.7874e-02	1.6968e-09	6.1822e-04	2.2094e-10	5.0110e-06	1.1372e-04	7.8950e-06	1.7113e-17	3.9261e-11	4.6619e-10	2.7547e-10	
3.8497e-08	1.0732e+03	8.7517e-01	7.5431e-02	4.8651e-02	1.6947e-09	6.1783e-04	2.4294e-10	5.3819e-06	1.1617e-04	8.0028e-06	1.8417e-17	3.9516e-11	4.6983e-10	2.7734e-10	
3.9939e-08	1.0732e+03	8.7414e-01	7.5701e-02	4.9405e-02	1.6927e-09	6.1748e-04	2.6583e-10	5.7592e-06	1.1850e-04	8.0998e-06	1.9739e-17	3.9764e-11	4.7332e-10	2.7915e-10	
4.1381e-08	1.0732e+03	8.7319e-01	7.5919e-02	5.0136e-02	1.6909e-09	6.1715e-04	2.8956e-10	6.1420e-06	1.2070e-04	8.1866e-06	2.1073e-17	4.0004e-11	4.7663e-10	2.8089e-10	
4.2822e-08	1.0732e+03	8.7231e-01	7.6090e-02	5.0848e-02	1.6892e-09	6.1684e-04	3.1408e-10	6.5296e-06	1.2278e-04	8.2639e-06	2.2419e-17	4.0239e-11	4.7979e-10	2.8258e-10	
4.4264e-08	1.0732e+03	8.7149e-01	7.6218e-02	5.1540e-02	1.6876e-09	6.1656e-04	3.3935e-10	6.9211e-06	1.2476e-04	8.3321e-06	2.3772e-17	4.0466e-11	4.8283e-10	2.8423e-10	
4.5706e-08	1.0732e+03	8.7072e-01	7.6307e-02	5.2215e-02	1.6861e-09	6.1629e-04	3.6532e-10	7.3161e-06	1.2662e-04	8.3919e-06	2.5126e-17	4.0688e-11	4.8572e-10	2.8582e-10	
4.7148e-08	1.0732e+03	8.7000e-01	7.6362e-02	5.2874e-02	1.6847e-09	6.1603e-04	3.9196e-10	7.7137e-06	1.2839e-04	8.4440e-06	2.6483e-17	4.0906e-11	4.8850e-10	2.8737e-10	
4.8589e-08	1.0732e+03	8.6933e-01	7.6386e-02	5.3518e-02	1.6834e-09	6.1580e-04	4.1922e-10	8.1134e-06	1.3008e-04	8.4887e-06	2.7839e-17	4.1118e-11	4.9120e-10	2.8889e-10	
5.0031e-08	1.0732e+03	8.6871e-01	7.6381e-02	5.4148e-02	1.6822e-09	6.1558e-04	4.4706e-10	8.5146e-06	1.3168e-04	8.5267e-06	2.9188e-17	4.1324e-11	4.9375e-10	2.9036e-10	
5.1473e-08	1.0732e+03	8.6812e-01	7.6352e-02	5.4766e-02	1.6810e-09	6.1535e-04	4.7544e-10	8.9167e-06	1.3319e-04	8.5584e-06	3.0531e-17	4.1528e-11	4.9622e-10	2.9180e-10	
5.2915e-08	1.0732e+03	8.6756e-01	7.6300e-02	5.5371e-02	1.6799e-09	6.1515e-04	5.0433e-10	9.3193e-06	1.3465e-04	8.5843e-06	3.1870e-17	4.1727e-11	4.9866e-10	2.9322e-10	
5.4356e-08	1.0732e+03	8.6704e-01	7.6228e-02	5.5965e-02	1.6789e-09	6.1496e-04	5.3369e-10	9.7219e-06	1.3603e-04	8.6047e-06	3.3195e-17	4.1921e-11	5.0096e-10	2.9459e-10	
5.5798e-08	1.0732e+03	8.6654e-01	7.6138e-02	5.6550e-02	1.6780e-09	6.1476e-04	5.6348e-10	1.0124e-05	1.3734e-04	8.6203e-06	3.4507e-17	4.2115e-11	5.0316e-10	2.9595e-10	
5.7240e-08	1.0732e+03	8.6607e-01	7.6032e-02	5.7124e-02	1.6771e-09	6.1458e-04	5.9368e-10	1.0525e-05	1.3862e-04	8.6312e-06	3.5813e-17	4.2304e-11	5.0543e-10	2.9730e-10	
5.8682e-08	1.0732e+03	8.6562e-01	7.5913e-02	5.7690e-02	1.6762e-09	6.1441e-04	6.2425e-10	1.0926e-05	1.3984e-04	8.6380e-06	3.7101e-17	4.2487e-11	5.0753e-10	2.9857e-10	
6.0123e-08	1.0732e+03	8.6520e-01	7.5781e-02	5.8248e-02	1.6754e-09	6.1422e-04	6.5515e-10	1.1324e-05	1.4098e-04	8.6409e-06	3.8369e-17	4.2672e-11	5.0949e-10	2.9986e-10	
6.1565e-08	1.0732e+03	8.6479e-01	7.5638e-02	5.8798e-02	1.6746e-09	6.1406e-04	6.8637e-10	1.1721e-05	1.4211e-04	8.6403e-06	3.9631e-17	4.2852e-11	5.1160e-10	3.0114e-10	
6.3007e-08	1.0732e+03	8.6439e-01	7.5486e-02	5.9341e-02	1.6738e-09	6.1389e-04	7.1789e-10	1.2115e-05	1.4319e-04	8.6364e-06	4.0872e-17	4.3030e-11	5.1355e-10	3.0238e-10	
6.4013e-08	1.0732e+03	8.6413e-01	7.5376e-02	5.9716e-02	1.6733e-09	6.1378e-04	7.4004e-10	1.2389e-05	1.4392e-04	8.6320e-06	4.1728e-17	4.3153e-11	5.1491e-10	3.0324e-10	
6.5019e-08	1.0732e+03	8.6387e-01	7.5261e-02	6.0088e-02	1.6728e-09	6.1366e-04	7.6231e-10	1.2662e-05	1.4464e-04	8.6262e-06	4.2576e-17	4.3274e-11	5.1624e-10	3.0409e-10	
6.6026e-08	1.0732e+03	8.6362e-01	7.5143e-02	6.0457e-02	1.6723e-09	6.1355e-04	7.8470e-10	1.2933e-05	1.4533e-04	8.6191e-06	4.3414e-17	4.3396e-11	5.1752e-10	3.0494e-10	
6.7609e-08	1.0732e+03	8.6323e-01	7.4952e-02	6.1032e-02	1.6716e-09	6.1338e-04	8.2013e-10	1.3358e-05	1.4640e-04	8.6057e-06	4.4718e-17	4.3584e-11	5.1958e-10	3.0625e-10	
6.9193e-08	1.0732e+03	8.6286e-01	7.4755e-02	6.1600e-02	1.6708e-09	6.1321e-04	8.5580e-10	1.3778e-05	1.4743e-04	8.5897e-06	4.5999e-17	4.3769e-11	5.2159e-10	3.0755e-10	
7.0776e-08	1.0732e+03	8.6250e-01	7.4553e-02	6.2163e-02	1.6701e-09	6.1304e-04	8.9167e-10	1.4195e-05	1.4842e-04	8.5714e-06	4.7257e-17	4.3954e-11	5.2351e-10	3.0883e-10	
7.2360e-08	1.0732e+03	8.6215e-01	7.4347e-02	6.2720e-02	1.6694e-09	6.1287e-04	9.2773e-10	1.4607e-05	1.4939e-04	8.5509e-06	4.8492e-17	4.4136e-11	5.2542e-10	3.1010e-10	
7.3943e-08	1.0732e+03	8.6181e-01	7.4137e-02	6.3271e-02	1.6688e-09	6.1270e-04	9.6396e-10	1.5016e-05	1.5033e-04	8.5287e-06	4.9706e-17	4.4315e-11	5.2733e-10	3.1135e-10	
7.5527e-08	1.0732e+03	8.6147e-01	7.3925e-02	6.3817e-02	1.6681e-09	6.1254e-04	1.0003e-09	1.5419e-05	1.5125e-04	8.5049e-06	5.0896e-17	4.4494e-11	5.2918e-10	3.1259e-10	
7.7110e-08	1.0732e+03	8.6114e-01	7.3711e-02	6.4359e-02	1.6675e-09	6.1237e-04	1.0368e-09	1.5819e-05	1.5214e-04	8.4797e-06	5.2063e-17	4.4671e-11	5.3101e-10	3.1382e-10	
7.8694e-08	1.0732e+03	8.6082e-01	7.3495e-02	6.4896e-02	1.6669e-09	6.1221e-04	1.0734e-09	1.6213e-05	1.5301e-04	8.4532e-06	5.3208e-17	4.4846e-11	5.3283e-10	3.1504e-10	
8.0277e-08	1.0732e+03	8.6050e-01	7.3278e-02	6.5429e-02	1.6663e-09	6.1204e-04	1.1101e-09	1.6603e-05	1.5387e-04	8.4257e-06	5.4330e-17	4.5020e-11	5.3461e-10	3.1624e-10	
8.1861e-08	1.0732e+03	8.6019e-01	7.3061e-02	6.5957e-02	1.6656e-09	6.1188e-04	1.1468e-09	1.6988e-05	1.5470e-04	8.3973e-06	5.5430e-17	4.5192e-11	5.3637e-10	3.1744e-10	
8.4338e-08	1.0732e+03	8.5971e-01	7.2721e-02	6.6777e-02	1.6647e-09	6.1162e-04	1.2044e-09	1.7581e-05	1.5597e-04	8.3514e-06	5.7107e-17	4.5459e-11	5.3910e-10	3.1929e-10	
8.6815e-08	1.0732e+03	8.5924e-01	7.2382e-02	6.7587e-02	1.6638e-09	6.1137e-04	1.2621e-09	1.8161e-05	1.5721e-04	8.3042e-06	5.8729e-17	4.5724e-11	5.4179e-10	3.2112e-10	
9.0582e-08	1.0732e+03	8.5853e-01	7.1870e-02	6.8804e-02	1.6624e-09	6.1098e-04	1.3498e-09	1.9021e-05	1.5902e-04	8.2306e-06	6.1098e-17	4.6120e-11	5.4579e-10	3.2386e-10	
9.4348e-08	1.0732e+03	8.5783e-01	7.1364e-02	7.0003e-02	1.6611e-09	6.1059e-04	1.4375e-09	1.9852e-05	1.6077e-04	8.1562e-06	6.3350e-17	4.6511e-11	5.4973e-10	3.2656e-10	
9.8115e-08	1.0732e+03	8.5715e-01	7.0866e-02	7.1185e-02	1.6597e-09	6.1019e-04	1.5251e-09	2.0656e-05	1.6247e-04	8.0814e-06	6.5492e-17	4.6896e-11	5.5359e-10	3.2922e-10	
1.0188e-07	1.0732e+03	8.5647e-01	7.0376e-02	7.2352e-02	1.6584e-09	6.0980e-04	1.6123e-09	2.1432e-05	1.6411e-04	8.0072e-06	6.7525e-17	4.7277e-11	5.5739e-10	3.3184e-10	
1.0565e-07	1.0732e+03	8.5579e-01	6.9897e-02	7.3504e-02	1.6571e-09	6.0941e-04	1.6993e-09	2.2182e-05	1.6571e-04	7.9341e-06	6.9459e-17	4.7653e-11	5.6113e-10	3.3443e-10	
1.0941e-07	1.0732e+03	8.5512e-01	6.9428e-02	7.4643e-02	1.6558e-09	6.0901e-04	1.7858e-09	2.2906e-05	1.6727e-04	7.8627e-06	7.1296e-17	4.8024e-11	5.6483e-10	3.3698e-10	
1.1318e-07	1.0732e+03	8.5445e-01	6.8969e-02	7.5769e-02	1.6545e-09	6.0861e-04	1.8719e-09	2.3606e-05	1.6879e-04	7.7930e-06	7.3042e-17	4.8391e-11	5.6847e-10	3.3951e-10	
1.1695e-07	1.0732e+03	8.5379e-01	6.8521e-02	7.6882e-02	1.6532e-09	6.0821e-04	1.9575e-09	2.4281e-05	1.7028e-04	7.7252e-06	7.4702e-17	4.8754e-11	5.7207e-10	3.4200e-10	
1.2287e-07	1.0732e+03	8.5274e-01	6.7836e-02	7.8608e-02	1.6512e-09	6.0758e-04	2.0912e-09	2.5297e-05	1.7257e-04	7.6228e-06	7.7151e-17	4.9318e-11	5.7765e-10	3.4586e-10	
1.2880e-07	1.0732e+03	8.5170e-01	6.7175e-02	8.0307e-02	1.6492e-09	6.0695e-04	2.2235e-09	2.6259e-05	1.7478e-04	7.5258e-06	7.9416e-17	4.9873e-11	5.8313e-10	3.4966e-10	
1.3473e-07	1.0732e+03	8.5067e-01	6.6537e-02	8.1977e-02	1.6472e-09	6.0631e-04	2.3544e-09	2.7171e-05	1.7693e-04	7.4338e-06	8.1513e-17	5.0418e-11	5.8851e-10	3.5339e-10	
1.4066e-07	1.0732e+03	8.4964e-01	6.5923e-02	8.3622e-02	1.6452e-09	6.0567e-04	2.4838e-09	2.8036e-05	1.7901e-04	7.3471e-06	8.3454e-17	5.0956e-11	5.9381e-10	3.5706e-10	
1.4658e-07	1.0732e+03	8.4861e-01	6.5329e-02	8.5242e-02	1.6432e-09	6.0503e-04	2.6118e-09	2.8858e-05	1.8105e-04	7.2650e-06	8.5261e-17	5.1486e-11	5.9902e-10	3.6068e-10	
1.5251e-07	1.0732e+03	8.4758e-01	6.4755e-02	8.6837e-02	1.6412e-09	6.0439e-04	2.7385e-09	2.9640e-05	1.8303e-04	7.1875e-06	8.6936e-17	5.2007e-11	6.0415e-10	3.6423e-10	
1.5844e-07	1.0732e+03	8.4657e-01	6.4200e-02	8.8409e-02	1.6392e-09	6.0375e-04	2.8637e-09	3.0384e-05	1.8496e-04	7.1141e-06	8.8497e-17	5.2521e-11	6.0920e-10	3.6773e-10	
1.6437e-07	1.0732e+03	8.4555e-01	6.3662e-02	8.9958e-02	1.6372e-09	6.0311e-04	2.9876e-09	3.1094e-05	1.8684e-04	7.0444e-06	8.9953e-17	5.3028e-11	6.1417e-10	3.7118e-10	
1.7476e-07	1.0732e+03	8.4378e-01	6.2760e-02	9.2624e-02	1.6338e-09	6.0199e-04	3.2018e-09	3.2262e-05	1.9003e-04	6.9306e-06	9.2277e-17	5.3901e-11	6.2273e-10	3.7711e-10	
1.8516e-07	1.0732e+03	8.4203e-01	6.1904e-02	9.5227e-02	1.6304e-09	6.0088e-04	3.4121e-09	3.3344e-05	1.9309e-04	6.8262e-06	9.4347e-17	5.4752e-11	6.3106e-10	3.8288e-10	
1.9556e-07	1.0732e+03	8.4030e-01	6.1091e-02	9.7770e-02	1.6271e-09	5.9976e-04	3.6188e-09	3.4348e-05	1.9604e-04	6.7300e-06	9.6199e-17	5.5584e-11	6.3920e-10	3.8852e-10	
2.0596e-07	1.0732e+03	8.3859e-01	6.0318e-02	1.0026e-01	1.6237e-09	5.9866e-04	3.8222e-09	3.5285e-05	1.9887e-04	6.6408e-06	9.7865e-17	5.6398e-11	6.4714e-10	3.9403e-10	
2.1636e-07	1.0732e+03	8.3689e-01	5.9580e-02	1.0269e-01	1.6204e-09	5.9756e-04	4.0224e-09	3.6161e-05	2.0160e-04	6.5579e-06	9.9369e-17	5.7193e-11	6.5491e-10	3.9941e-10	
2.2676e-07	1.0732e+03	8.3521e-01	5.8874e-02	1.0507e-01	1.6172e-09	5.9646e-04	4.2196e-09	3.6984e-05	2.0423e-04	6.4804e-06	1.0073e-16	5.7972e-11	6.6250e-10	4.0467e-10	
2.3716e-07	1.0732e+03	8.3355e-01	5.8200e-02	1.0740e-01	1.6140e-09	5.9538e-04	4.4141e-09	3.7759e-05	2.0677e-04	6.4078e-06	1.0197e-16	5.8735e-11	6.6992e-10	4.0981e-10	
2.4756e-07	1.0732e+03	8.3191e-01	5.7553e-02	1.0969e-01	1.6108e-09	5.9430e-04	4.6060e-09	3.8491e-05	2.0923e-04	6.3396e-06	1.0311e-16	5.9482e-11	6.7719e-10	4.1485e-10	
2.5795e-07	1.0732e+03	8.3029e-01	5.6932e-02	1.1193e-01	1.6076e-09	5.9323e-04	4.7955e-09	3.9185e-05	2.1160e-04	6.2752e-06	1.0415e-16	6.0214e-11	6.8431e-10	4.1979e-10	
2.7549e-07	1.0732e+03	8.2759e-01	5.5939e-02	1.1561e-01	1.6024e-09	5.9145e-04	5.1102e-09	4.0279e-05	2.1544e-04	6.1745e-06	1.0573e-16	6.1418e-11	6.9599e-10	4.2789e-10	
2.9303e-07	1.0732e+03	8.2495e-01	5.5006e-02	1.1919e-01	1.5973e-09	5.8970e-04	5.4191e-09	4.1290e-05	2.1909e-04	6.0822e-06	1.0712e-16	6.2584e-11	7.0729e-10	4.3573e-10	
3.1057e-07	1.0732e+03	8.2236e-01	5.4129e-02	1.2266e-01	1.5922e-09	5.8797e-04	5.7232e-09	4.2229e-05	2.2255e-04	5.9975e-06	1.0835e-16	6.3715e-11	7.1824e-10	4.4333e-10	
3.2811e-07	1.0732e+03	8.1981e-01	5.3300e-02	1.2603e-01	1.5873e-09	5.8627e-04	6.0223e-09	4.3109e-05	2.2585e-04	5.9187e-06	1.0947e-16	6.4813e-11	7.2886e-10	4.5071e-10	
3.4565e-07	1.0732e+03	8.1732e-01	5.2516e-02	1.2930e-01	1.5825e-09	5.8459e-04	6.3179e-09	4.3935e-05	2.2899e-04	5.8458e-06	1.1046e-16	6.5881e-11	7.3917e-10	4.5787e-10	
3.6319e-07	1.0732e+03	8.1487e-01	5.1771e-02	1.3249e-01	1.5777e-09	5.8295e-04	6.6086e-09	4.4717e-05	2.3203e-04	5.7769e-06	1.1142e-16	6.6919e-11	7.4920e-10	4.6483e-10	
3.8073e-07	1.0732e+03	8.1246e-01	5.1065e-02	1.3561e-01	1.5731e-09	5.8132e-04	6.8965e-09	4.5457e-05	2.3491e-04	5.7133e-06	1.1225e-16	6.7931e-11	7.5894e-10	4.7161e-10	
3.9330e-07	1.0732e+03	8.1077e-01	5.0580e-02	1.3779e-01	1.5698e-09	5.8017e-04	7.1008e-09	4.5964e-05	2.3690e-04	5.6702e-06	1.1281e-16	6.8640e-11	7.6576e-10	4.7635e-10	
4.0232e-07	1.0732e+03	8.0956e-01	5.0240e-02	1.3933e-01	1.5674e-09	5.7936e-04	7.2464e-09	4.6319e-05	2.3830e-04	5.6400e-06	1.1321e-16	6.9141e-11	7.7058e-10	4.7970e-10	
4.1134e-07	1.0732e+03	8.0837e-01	4.9910e-02	1.4085e-01	1.5651e-09	5.7855e-04	7.3912e-09	4.6665e-05	2.3967e-04	5.6108e-06	1.1358e-16	6.9635e-11	7.7534e-10	4.8301e-10	
4.2037e-07	1.0732e+03	8.0719e-01	4.9586e-02	1.4236e-01	1.5628e-09	5.7774e-04	7.5354e-09	4.7003e-05	2.4100e-04	5.5825e-06	1.1395e-16	7.0123e-11	7.8002e-10	4.8627e-10	
4.2939e-07	1.0732e+03	8.0601e-01	4.9270e-02	1.4384e-01	1.5605e-09	5.7695e-04	7.6786e-09	4.7334e-05	2.4231e-04	5.5548e-06	1.1429e-16	7.0606e-11	7.8466e-10	4.8950e-10	
4.3841e-07	1.0732e+03	8.0485e-01	4.8962e-02	1.4531e-01	1.5583e-09	5.7616e-04	7.8213e-09	4.7657e-05	2.4362e-04	5.5286e-06	1.1464e-16	7.1083e-11	7.8924e-10	4.9269e-10	
4.4743e-07	1.0732e+03	8.0370e-01	4.8661e-02	1.4676e-01	1.5561e-09	5.7537e-04	7.9631e-09	4.7974e-05	2.4489e-04	5.5017e-06	1.1498e-16	7.1552e-11	7.9376e-10	4.9583e-10	
4.5645e-07	1.0732e+03	8.0256e-01	4.8364e-02	1.4820e-01	1.5539e-09	5.7461e-04	8.1049e-09	4.8283e-05	2.4611e-04	5.4779e-06	1.1528e-16	7.2020e-11	7.9823e-10	4.9895e-10	
4.6246e-07	1.0732e+03	8.0181e-01	4.8172e-02	1.4915e-01	1.5524e-09	5.7408e-04	8.1981e-09	4.8487e-05	2.4692e-04	5.4603e-06	1.1549e-16	7.2325e-11	8.0116e-10	5.0099e-10	
4.6626e-07	1.0732e+03	8.0133e-01	4.8051e-02	1.4974e-01	1.5515e-09	5.7376e-04	8.2572e-09	4.8614e-05	2.4744e-04	5.4499e-06	1.1563e-16	7.2518e-11	8.0301e-10	5.0228e-10	
4.6874e-07	1.0732e+03	8.0102e-01	4.7972e-02	1.5013e-01	1.5509e-09	5.7355e-04	8.2958e-09	4.8697e-05	2.4776e-04	5.4433e-06	1.1571e-16	7.2644e-11	8.0421e-10	5.0312e-10	
4.7045e-07	1.0732e+03	8.0081e-01	4.7919e-02	1.5040e-01	1.5505e-09	5.7340e-04	8.3223e-09	4.8753e-05	2.4799e-04	5.4387e-06	1.1577e-16	7.2730e-11	8.0504e-10	5.0369e-10	
4.7169e-07	1.0732e+03	8.0066e-01	4.7880e-02	1.5059e-01	1.5502e-09	5.7330e-04	8.3414e-09	4.8794e-05	2.4815e-04	5.4355e-06	1.1581e-16	7.2792e-11	8.0563e-10	5.0410e-10	
4.7292e-07	1.0732e+03	8.0051e-01	4.7842e-02	1.5078e-01	1.5499e-09	5.7319e-04	8.3605e-09	4.8834e-05	2.4832e-04	5.4322e-06	1.1585e-16	7.2854e-11	8.0623e-10	5.0452e-10	
4.7415e-07	1.0732e+03	8.0035e-01	4.7803e-02	1.5097e-01	1.5496e-09	5.7308e-04	8.3795e-09	4.8875e-05	2.4847e-04	5.4290e-06	1.1588e-16	7.2915e-11	8.0681e-10	5.0493e-10	
4.7538e-07	1.0732e+03	8.0020e-01	4.7765e-02	1.5116e-01	1.5493e-09	5.7299e-04	8.3986e-09	4.8915e-05	2.4863e-04	5.4258e-06	1.1593e-16	7.2978e-11	8.0741e-10	5.0534e-10	
4.7661e-07	1.0732e+03	8.0005e-01	4.7727e-02	1.5135e-01	1.5490e-09	5.7287e-04	8.4176e-09	4.8955e-05	2.4882e-04	5.4225e-06	1.1598e-16	7.3038e-11	8.0800e-10	5.0575e-10	
4.7784e-07	1.0732e+03	7.9990e-01	4.7689e-02	1.5154e-01	1.5487e-09	5.7278e-04	8.4367e-09	4.8995e-05	2.4896e-04	5.4193e-06	1.1601e-16	7.3100e-11	8.0859e-10	5.0616e-10	
4.7907e-07	1.0732e+03	7.9974e-01	4.7651e-02	1.5173e-01	1.5484e-09	5.7268e-04	8.4557e-09	4.9035e-05	2.4911e-04	5.4161e-06	1.1605e-16	7.3163e-11	8.0918e-10	5.0658e-10	
4.8030e-07	1.0732e+03	7.9959e-01	4.7613e-02	1.5192e-01	1.5481e-09	5.7256e-04	8.4747e-09	4.9075e-05	2.4930e-04	5.4129e-06	1.1610e-16	7.3222e-11	8.0975e-10	5.0697e-10	
4.8153e-07	1.0732e+03	7.9944e-01	4.7576e-02	1.5211e-01	1.5478e-09	5.7246e-04	8.4937e-09	4.9115e-05	2.4945e-04	5.4097e-06	1.1613e-16	7.3282e-11	8.1036e-10	5.0739e-10	
4.8241e-07	1.0732e+03	7.9933e-01	4.7549e-02	1.5224e-01	1.5476e-09	5.7239e-04	8.5071e-09	4.9143e-05	2.4955e-04	5.4075e-06	1.1616e-16	7.3327e-11	8.1076e-10	5.0768e-10	
4.8328e-07	1.0732e+03	7.9923e-01	4.7522e-02	1.5237e-01	1.5474e-09	5.7232e-04	8.5206e-09	4.9171e-05	2.4967e-04	5.4052e-06	1.1619e-16	7.3371e-11	8.1118e-10	5.0797e-10	
4.8416e-07	1.0732e+03	7.9912e-01	4.7496e-02	1.5251e-01	1.5472e-09	5.7225e-04	8.5341e-09	4.9199e-05	2.4977e-04	5.4030e-06	1.1622e-16	7.3414e-11	8.1160e-10	5.0827e-10	
4.8503e-07	1.0732e+03	7.9901e-01	4.7469e-02	1.5264e-01	1.5470e-09	5.7217e-04	8.5475e-09	4.9227e-05	2.4988e-04	5.4008e-06	1.1624e-16	7.3458e-11	8.1199e-10	5.0854e-10	
