         t	         T	         p	       rho	       CH4	       H2O	        H2	        CO	       CO2	        O2	        N2	
6.1096e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4786e-01	2.4754e-01	4.5963e-03	1.1000e-03	3.2391e-04	2.0872e-15	4.9858e-01	
6.1290e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4786e-01	2.4753e-01	4.6096e-03	1.1026e-03	3.2529e-04	2.0710e-15	4.9857e-01	
6.1485e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4785e-01	2.4753e-01	4.6228e-03	1.1051e-03	3.2667e-04	2.0549e-15	4.9857e-01	
6.1679e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4785e-01	2.4752e-01	4.6360e-03	1.1077e-03	3.2805e-04	2.0390e-15	4.9856e-01	
6.1873e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4784e-01	2.4751e-01	4.6492e-03	1.1103e-03	3.2943e-04	2.0233e-15	4.9856e-01	
6.2068e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4783e-01	2.4750e-01	4.6624e-03	1.1128e-03	3.3081e-04	2.0077e-15	4.9856e-01	
6.2262e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4783e-01	2.4750e-01	4.6756e-03	1.1154e-03	3.3219e-04	1.9923e-15	4.9855e-01	
6.2456e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4782e-01	2.4749e-01	4.6888e-03	1.1179e-03	3.3357e-04	1.9770e-15	4.9855e-01	
6.2752e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4781e-01	2.4748e-01	4.7087e-03	1.1218e-03	3.3567e-04	1.9541e-15	4.9854e-01	
6.3047e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4780e-01	2.4747e-01	4.7287e-03	1.1256e-03	3.3777e-04	1.9316e-15	4.9854e-01	
6.3342e-01	1.0732e+03	1.0029e+05	2.5241e-01	2.4780e-01	2.4746e-01	4.7486e-03	1.1295e-03	3.3987e-04	1.9094e-15	4.9853e-01	
6.3800e-01	1.0732e+03	1.0030e+05	2.5241e-01	2.4778e-01	2.4744e-01	4.7795e-03	1.1354e-03	3.4312e-04	1.8757e-15	4.9852e-01	
6.4581e-01	1.0732e+03	1.0030e+05	2.5241e-01	2.4776e-01	2.4741e-01	4.8318e-03	1.1455e-03	3.4868e-04	1.8200e-15	4.9851e-01	
6.5753e-01	1.0732e+03	1.0030e+05	2.5241e-01	2.4772e-01	2.4737e-01	4.9101e-03	1.1605e-03	3.5702e-04	1.7406e-15	4.9848e-01	
6.6924e-01	1.0732e+03	1.0031e+05	2.5241e-01	2.4769e-01	2.4732e-01	4.9880e-03	1.1753e-03	3.6537e-04	1.6663e-15	4.9846e-01	
6.8096e-01	1.0732e+03	1.0031e+05	2.5241e-01	2.4765e-01	2.4728e-01	5.0654e-03	1.1899e-03	3.7373e-04	1.5962e-15	4.9844e-01	
6.9268e-01	1.0732e+03	1.0032e+05	2.5241e-01	2.4762e-01	2.4724e-01	5.1423e-03	1.2044e-03	3.8209e-04	1.5303e-15	4.9841e-01	
7.1170e-01	1.0732e+03	1.0033e+05	2.5241e-01	2.4756e-01	2.4717e-01	5.2663e-03	1.2276e-03	3.9567e-04	1.4317e-15	4.9838e-01	
7.3072e-01	1.0732e+03	1.0033e+05	2.5241e-01	2.4751e-01	2.4710e-01	5.3892e-03	1.2505e-03	4.0925e-04	1.3427e-15	4.9834e-01	
7.4973e-01	1.0732e+03	1.0034e+05	2.5241e-01	2.4746e-01	2.4703e-01	5.5109e-03	1.2730e-03	4.2284e-04	1.2618e-15	4.9830e-01	
7.6875e-01	1.0732e+03	1.0035e+05	2.5241e-01	2.4740e-01	2.4697e-01	5.6317e-03	1.2951e-03	4.3643e-04	1.1886e-15	4.9827e-01	
7.8777e-01	1.0732e+03	1.0035e+05	2.5241e-01	2.4735e-01	2.4690e-01	5.7513e-03	1.3169e-03	4.5002e-04	1.1219e-15	4.9823e-01	
8.0679e-01	1.0732e+03	1.0036e+05	2.5241e-01	2.4730e-01	2.4683e-01	5.8700e-03	1.3383e-03	4.6360e-04	1.0613e-15	4.9820e-01	
8.2580e-01	1.0732e+03	1.0037e+05	2.5241e-01	2.4724e-01	2.4677e-01	5.9877e-03	1.3595e-03	4.7718e-04	1.0061e-15	4.9816e-01	
8.4482e-01	1.0732e+03	1.0038e+05	2.5241e-01	2.4719e-01	2.4670e-01	6.1044e-03	1.3803e-03	4.9075e-04	9.5555e-16	4.9813e-01	
8.6384e-01	1.0732e+03	1.0038e+05	2.5241e-01	2.4714e-01	2.4664e-01	6.2202e-03	1.4008e-03	5.0431e-04	9.0924e-16	4.9809e-01	
8.8286e-01	1.0732e+03	1.0039e+05	2.5241e-01	2.4709e-01	2.4657e-01	6.3351e-03	1.4210e-03	5.1786e-04	8.6683e-16	4.9806e-01	
9.0187e-01	1.0732e+03	1.0040e+05	2.5241e-01	2.4704e-01	2.4651e-01	6.4490e-03	1.4409e-03	5.3139e-04	8.2772e-16	4.9803e-01	
9.2089e-01	1.0732e+03	1.0040e+05	2.5241e-01	2.4699e-01	2.4645e-01	6.5621e-03	1.4606e-03	5.4492e-04	7.9165e-16	4.9799e-01	
9.3991e-01	1.0732e+03	1.0041e+05	2.5241e-01	2.4694e-01	2.4638e-01	6.6744e-03	1.4800e-03	5.5842e-04	7.5835e-16	4.9796e-01	
9.5893e-01	1.0732e+03	1.0042e+05	2.5241e-01	2.4689e-01	2.4632e-01	6.7857e-03	1.4992e-03	5.7192e-04	7.2760e-16	4.9793e-01	
9.7794e-01	1.0732e+03	1.0042e+05	2.5241e-01	2.4684e-01	2.4626e-01	6.8963e-03	1.5180e-03	5.8539e-04	6.9870e-16	4.9790e-01	
9.9696e-01	1.0732e+03	1.0043e+05	2.5241e-01	2.4680e-01	2.4620e-01	7.0061e-03	1.5367e-03	5.9885e-04	6.7220e-16	4.9786e-01	
1.0160e+00	1.0732e+03	1.0044e+05	2.5241e-01	2.4675e-01	2.4614e-01	7.1151e-03	1.5551e-03	6.1229e-04	6.4731e-16	4.9783e-01	
1.0350e+00	1.0732e+03	1.0044e+05	2.5241e-01	2.4670e-01	2.4608e-01	7.2233e-03	1.5733e-03	6.2570e-04	6.2403e-16	4.9780e-01	
1.0540e+00	1.0732e+03	1.0045e+05	2.5241e-01	2.4665e-01	2.4602e-01	7.3307e-03	1.5912e-03	6.3910e-04	6.0232e-16	4.9777e-01	
1.0730e+00	1.0732e+03	1.0045e+05	2.5241e-01	2.4661e-01	2.4596e-01	7.4375e-03	1.6090e-03	6.5248e-04	5.8196e-16	4.9774e-01	
1.0920e+00	1.0732e+03	1.0046e+05	2.5241e-01	2.4656e-01	2.4590e-01	7.5435e-03	1.6265e-03	6.6584e-04	5.6279e-16	4.9771e-01	
1.1111e+00	1.0732e+03	1.0047e+05	2.5241e-01	2.4652e-01	2.4584e-01	7.6488e-03	1.6438e-03	6.7917e-04	5.4467e-16	4.9768e-01	
1.1301e+00	1.0732e+03	1.0047e+05	2.5241e-01	2.4647e-01	2.4578e-01	7.7534e-03	1.6610e-03	6.9248e-04	5.2775e-16	4.9765e-01	
1.1491e+00	1.0732e+03	1.0048e+05	2.5241e-01	2.4642e-01	2.4572e-01	7.8573e-03	1.6779e-03	7.0577e-04	5.1165e-16	4.9762e-01	
1.1681e+00	1.0732e+03	1.0049e+05	2.5241e-01	2.4638e-01	2.4566e-01	7.9606e-03	1.6946e-03	7.1903e-04	4.9638e-16	4.9759e-01	
1.1871e+00	1.0732e+03	1.0049e+05	2.5241e-01	2.4633e-01	2.4560e-01	8.0632e-03	1.7112e-03	7.3228e-04	4.8199e-16	4.9756e-01	
1.2062e+00	1.0732e+03	1.0050e+05	2.5241e-01	2.4629e-01	2.4555e-01	8.1652e-03	1.7275e-03	7.4549e-04	4.6828e-16	4.9753e-01	
1.2252e+00	1.0732e+03	1.0050e+05	2.5241e-01	2.4625e-01	2.4549e-01	8.2665e-03	1.7437e-03	7.5869e-04	4.5521e-16	4.9750e-01	
1.2442e+00	1.0732e+03	1.0051e+05	2.5241e-01	2.4620e-01	2.4543e-01	8.3673e-03	1.7598e-03	7.7186e-04	4.4296e-16	4.9747e-01	
1.2632e+00	1.0732e+03	1.0051e+05	2.5241e-01	2.4616e-01	2.4537e-01	8.4674e-03	1.7756e-03	7.8500e-04	4.3099e-16	4.9744e-01	
1.2822e+00	1.0732e+03	1.0052e+05	2.5241e-01	2.4612e-01	2.4532e-01	8.5670e-03	1.7913e-03	7.9812e-04	4.1993e-16	4.9741e-01	
1.3012e+00	1.0732e+03	1.0053e+05	2.5241e-01	2.4607e-01	2.4526e-01	8.6659e-03	1.8068e-03	8.1122e-04	4.0930e-16	4.9738e-01	
1.3203e+00	1.0732e+03	1.0053e+05	2.5241e-01	2.4603e-01	2.4521e-01	8.7644e-03	1.8222e-03	8.2429e-04	3.9911e-16	4.9735e-01	
1.3393e+00	1.0732e+03	1.0054e+05	2.5241e-01	2.4599e-01	2.4515e-01	8.8622e-03	1.8374e-03	8.3733e-04	3.8939e-16	4.9732e-01	
1.3583e+00	1.0732e+03	1.0054e+05	2.5241e-01	2.4595e-01	2.4510e-01	8.9595e-03	1.8525e-03	8.5035e-04	3.7989e-16	4.9730e-01	
1.3773e+00	1.0732e+03	1.0055e+05	2.5241e-01	2.4590e-01	2.4504e-01	9.0563e-03	1.8674e-03	8.6335e-04	3.7107e-16	4.9727e-01	
1.3963e+00	1.0732e+03	1.0055e+05	2.5241e-01	2.4586e-01	2.4499e-01	9.1525e-03	1.8822e-03	8.7632e-04	3.6241e-16	4.9724e-01	
1.4153e+00	1.0732e+03	1.0056e+05	2.5241e-01	2.4582e-01	2.4493e-01	9.2483e-03	1.8969e-03	8.8926e-04	3.5416e-16	4.9721e-01	
1.4344e+00	1.0732e+03	1.0057e+05	2.5241e-01	2.4578e-01	2.4488e-01	9.3435e-03	1.9114e-03	9.0218e-04	3.4626e-16	4.9719e-01	
1.4534e+00	1.0732e+03	1.0057e+05	2.5241e-01	2.4574e-01	2.4482e-01	9.4382e-03	1.9258e-03	9.1507e-04	3.3857e-16	4.9716e-01	
1.4724e+00	1.0732e+03	1.0058e+05	2.5241e-01	2.4570e-01	2.4477e-01	9.5324e-03	1.9400e-03	9.2793e-04	3.3134e-16	4.9713e-01	
1.4914e+00	1.0732e+03	1.0058e+05	2.5241e-01	2.4566e-01	2.4472e-01	9.6261e-03	1.9542e-03	9.4077e-04	3.2416e-16	4.9710e-01	
1.5104e+00	1.0732e+03	1.0059e+05	2.5241e-01	2.4562e-01	2.4466e-01	9.7194e-03	1.9682e-03	9.5359e-04	3.1759e-16	4.9708e-01	
1.5294e+00	1.0732e+03	1.0059e+05	2.5241e-01	2.4558e-01	2.4461e-01	9.8122e-03	1.9821e-03	9.6638e-04	3.1057e-16	4.9705e-01	
1.5485e+00	1.0732e+03	1.0060e+05	2.5241e-01	2.4554e-01	2.4456e-01	9.9045e-03	1.9958e-03	9.7914e-04	3.0508e-16	4.9702e-01	
1.5675e+00	1.0732e+03	1.0060e+05	2.5241e-01	2.4550e-01	2.4451e-01	9.9964e-03	2.0095e-03	9.9188e-04	2.9835e-16	4.9700e-01	
1.5865e+00	1.0732e+03	1.0061e+05	2.5241e-01	2.4546e-01	2.4445e-01	1.0088e-02	2.0230e-03	1.0046e-03	2.9263e-16	4.9697e-01	
1.5981e+00	1.0732e+03	1.0061e+05	2.5241e-01	2.4543e-01	2.4442e-01	1.0144e-02	2.0312e-03	1.0123e-03	2.8918e-16	4.9696e-01	
1.6097e+00	1.0732e+03	1.0062e+05	2.5241e-01	2.4541e-01	2.4439e-01	1.0199e-02	2.0394e-03	1.0201e-03	2.8576e-16	4.9694e-01	
1.6213e+00	1.0732e+03	1.0062e+05	2.5241e-01	2.4539e-01	2.4436e-01	1.0254e-02	2.0475e-03	1.0278e-03	2.8244e-16	4.9692e-01	
1.6330e+00	1.0732e+03	1.0062e+05	2.5241e-01	2.4536e-01	2.4433e-01	1.0309e-02	2.0556e-03	1.0355e-03	2.7903e-16	4.9691e-01	
1.6446e+00	1.0732e+03	1.0063e+05	2.5241e-01	2.4534e-01	2.4430e-01	1.0364e-02	2.0636e-03	1.0433e-03	2.7596e-16	4.9689e-01	
1.6562e+00	1.0732e+03	1.0063e+05	2.5241e-01	2.4532e-01	2.4427e-01	1.0419e-02	2.0716e-03	1.0510e-03	2.7277e-16	4.9688e-01	
1.6678e+00	1.0732e+03	1.0063e+05	2.5241e-01	2.4529e-01	2.4423e-01	1.0474e-02	2.0796e-03	1.0586e-03	2.6962e-16	4.9686e-01	
1.6794e+00	1.0732e+03	1.0063e+05	2.5241e-01	2.4527e-01	2.4420e-01	1.0528e-02	2.0875e-03	1.0663e-03	2.6669e-16	4.9685e-01	
1.6910e+00	1.0732e+03	1.0064e+05	2.5241e-01	2.4525e-01	2.4417e-01	1.0583e-02	2.0954e-03	1.0740e-03	2.6357e-16	4.9683e-01	
1.7027e+00	1.0732e+03	1.0064e+05	2.5241e-01	2.4522e-01	2.4414e-01	1.0637e-02	2.1033e-03	1.0817e-03	2.6067e-16	4.9681e-01	
1.7143e+00	1.0732e+03	1.0064e+05	2.5241e-01	2.4520e-01	2.4411e-01	1.0691e-02	2.1111e-03	1.0893e-03	2.5784e-16	4.9680e-01	
1.7259e+00	1.0732e+03	1.0065e+05	2.5241e-01	2.4518e-01	2.4408e-01	1.0745e-02	2.1189e-03	1.0970e-03	2.5511e-16	4.9678e-01	
1.7375e+00	1.0732e+03	1.0065e+05	2.5241e-01	2.4515e-01	2.4405e-01	1.0799e-02	2.1266e-03	1.1046e-03	2.5231e-16	4.9677e-01	
1.7604e+00	1.0732e+03	1.0066e+05	2.5241e-01	2.4511e-01	2.4399e-01	1.0904e-02	2.1418e-03	1.1196e-03	2.4704e-16	4.9674e-01	
1.7832e+00	1.0732e+03	1.0066e+05	2.5241e-01	2.4506e-01	2.4393e-01	1.1009e-02	2.1568e-03	1.1346e-03	2.4198e-16	4.9671e-01	
1.8061e+00	1.0732e+03	1.0067e+05	2.5241e-01	2.4502e-01	2.4387e-01	1.1114e-02	2.1717e-03	1.1495e-03	2.3719e-16	4.9668e-01	
1.8432e+00	1.0732e+03	1.0068e+05	2.5241e-01	2.4495e-01	2.4377e-01	1.1282e-02	2.1956e-03	1.1737e-03	2.2961e-16	4.9663e-01	
1.8803e+00	1.0732e+03	1.0069e+05	2.5241e-01	2.4487e-01	2.4368e-01	1.1449e-02	2.2191e-03	1.1978e-03	2.2249e-16	4.9658e-01	
1.9175e+00	1.0732e+03	1.0070e+05	2.5241e-01	2.4480e-01	2.4358e-01	1.1615e-02	2.2423e-03	1.2218e-03	2.1552e-16	4.9654e-01	
1.9546e+00	1.0732e+03	1.0071e+05	2.5241e-01	2.4473e-01	2.4349e-01	1.1779e-02	2.2653e-03	1.2456e-03	2.0918e-16	4.9649e-01	
1.9917e+00	1.0732e+03	1.0072e+05	2.5241e-01	2.4466e-01	2.4339e-01	1.1942e-02	2.2879e-03	1.2694e-03	2.0307e-16	4.9644e-01	
2.0288e+00	1.0732e+03	1.0073e+05	2.5241e-01	2.4459e-01	2.4330e-01	1.2104e-02	2.3102e-03	1.2931e-03	1.9731e-16	4.9640e-01	
2.0659e+00	1.0732e+03	1.0074e+05	2.5241e-01	2.4453e-01	2.4321e-01	1.2264e-02	2.3323e-03	1.3168e-03	1.9171e-16	4.9635e-01	
2.1030e+00	1.0732e+03	1.0074e+05	2.5241e-01	2.4446e-01	2.4312e-01	1.2424e-02	2.3541e-03	1.3403e-03	1.8642e-16	4.9631e-01	
2.1402e+00	1.0732e+03	1.0075e+05	2.5241e-01	2.4439e-01	2.4303e-01	1.2582e-02	2.3756e-03	1.3637e-03	1.8157e-16	4.9626e-01	
2.1773e+00	1.0732e+03	1.0076e+05	2.5241e-01	2.4432e-01	2.4294e-01	1.2739e-02	2.3969e-03	1.3871e-03	1.7673e-16	4.9622e-01	
2.2144e+00	1.0732e+03	1.0077e+05	2.5241e-01	2.4426e-01	2.4285e-01	1.2896e-02	2.4179e-03	1.4103e-03	1.7222e-16	4.9617e-01	
2.2362e+00	1.0732e+03	1.0078e+05	2.5241e-01	2.4422e-01	2.4280e-01	1.2987e-02	2.4301e-03	1.4239e-03	1.6964e-16	4.9615e-01	
2.2579e+00	1.0732e+03	1.0078e+05	2.5241e-01	2.4418e-01	2.4274e-01	1.3077e-02	2.4423e-03	1.4375e-03	1.6703e-16	4.9612e-01	
2.2797e+00	1.0732e+03	1.0079e+05	2.5241e-01	2.4414e-01	2.4269e-01	1.3168e-02	2.4543e-03	1.4511e-03	1.6492e-16	4.9609e-01	
2.3015e+00	1.0732e+03	1.0079e+05	2.5241e-01	2.4410e-01	2.4264e-01	1.3258e-02	2.4663e-03	1.4646e-03	1.6251e-16	4.9607e-01	
2.3233e+00	1.0732e+03	1.0080e+05	2.5241e-01	2.4407e-01	2.4259e-01	1.3348e-02	2.4783e-03	1.4781e-03	1.6018e-16	4.9604e-01	
2.3451e+00	1.0732e+03	1.0080e+05	2.5241e-01	2.4403e-01	2.4254e-01	1.3437e-02	2.4901e-03	1.4915e-03	1.5780e-16	4.9602e-01	
2.3668e+00	1.0732e+03	1.0081e+05	2.5241e-01	2.4399e-01	2.4249e-01	1.3526e-02	2.5019e-03	1.5050e-03	1.5556e-16	4.9599e-01	
2.3886e+00	1.0732e+03	1.0081e+05	2.5241e-01	2.4395e-01	2.4243e-01	1.3615e-02	2.5136e-03	1.5184e-03	1.5340e-16	4.9597e-01	
2.4104e+00	1.0732e+03	1.0082e+05	2.5241e-01	2.4391e-01	2.4238e-01	1.3703e-02	2.5252e-03	1.5317e-03	1.5128e-16	4.9594e-01	
2.4322e+00	1.0732e+03	1.0082e+05	2.5241e-01	2.4388e-01	2.4233e-01	1.3791e-02	2.5367e-03	1.5451e-03	1.4923e-16	4.9592e-01	
2.4539e+00	1.0732e+03	1.0083e+05	2.5241e-01	2.4384e-01	2.4228e-01	1.3879e-02	2.5482e-03	1.5584e-03	1.4720e-16	4.9589e-01	
2.5088e+00	1.0732e+03	1.0084e+05	2.5241e-01	2.4375e-01	2.4216e-01	1.4098e-02	2.5768e-03	1.5918e-03	1.4231e-16	4.9583e-01	
2.5637e+00	1.0732e+03	1.0085e+05	2.5241e-01	2.4365e-01	2.4203e-01	1.4316e-02	2.6051e-03	1.6251e-03	1.3774e-16	4.9577e-01	
2.6185e+00	1.0732e+03	1.0087e+05	2.5241e-01	2.4356e-01	2.4191e-01	1.4532e-02	2.6329e-03	1.6582e-03	1.3340e-16	4.9571e-01	
2.6734e+00	1.0732e+03	1.0088e+05	2.5241e-01	2.4347e-01	2.4178e-01	1.4746e-02	2.6603e-03	1.6911e-03	1.2930e-16	4.9565e-01	
2.7282e+00	1.0732e+03	1.0089e+05	2.5241e-01	2.4338e-01	2.4166e-01	1.4958e-02	2.6874e-03	1.7238e-03	1.2542e-16	4.9559e-01	
2.7831e+00	1.0732e+03	1.0090e+05	2.5241e-01	2.4329e-01	2.4154e-01	1.5168e-02	2.7141e-03	1.7564e-03	1.2174e-16	4.9553e-01	
2.8767e+00	1.0732e+03	1.0092e+05	2.5241e-01	2.4314e-01	2.4133e-01	1.5523e-02	2.7588e-03	1.8116e-03	1.1588e-16	4.9543e-01	
2.9702e+00	1.0732e+03	1.0094e+05	2.5241e-01	2.4300e-01	2.4113e-01	1.5874e-02	2.8026e-03	1.8663e-03	1.1047e-16	4.9533e-01	
3.0638e+00	1.0732e+03	1.0096e+05	2.5241e-01	2.4285e-01	2.4093e-01	1.6219e-02	2.8456e-03	1.9205e-03	1.0549e-16	4.9523e-01	
3.1574e+00	1.0732e+03	1.0098e+05	2.5241e-01	2.4271e-01	2.4073e-01	1.6561e-02	2.8877e-03	1.9744e-03	1.0093e-16	4.9514e-01	
3.2510e+00	1.0732e+03	1.0100e+05	2.5241e-01	2.4256e-01	2.4054e-01	1.6899e-02	2.9290e-03	2.0278e-03	9.6673e-17	4.9504e-01	
3.3445e+00	1.0732e+03	1.0102e+05	2.5241e-01	2.4242e-01	2.4034e-01	1.7232e-02	2.9696e-03	2.0807e-03	9.2680e-17	4.9495e-01	
3.4381e+00	1.0732e+03	1.0104e+05	2.5241e-01	2.4229e-01	2.4015e-01	1.7562e-02	3.0094e-03	2.1333e-03	8.9041e-17	4.9486e-01	
3.5317e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4215e-01	2.3996e-01	1.7888e-02	3.0486e-03	2.1855e-03	8.5661e-17	4.9477e-01	
3.5423e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4213e-01	2.3994e-01	1.7925e-02	3.0530e-03	2.1914e-03	8.5189e-17	4.9476e-01	
3.5491e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4212e-01	2.3993e-01	1.7948e-02	3.0558e-03	2.1951e-03	8.4945e-17	4.9475e-01	
3.5532e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4212e-01	2.3992e-01	1.7963e-02	3.0575e-03	2.1974e-03	8.4848e-17	4.9474e-01	
3.5559e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4211e-01	2.3992e-01	1.7972e-02	3.0586e-03	2.1989e-03	8.4838e-17	4.9474e-01	
3.5585e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4211e-01	2.3991e-01	1.7981e-02	3.0597e-03	2.2003e-03	8.4614e-17	4.9474e-01	
3.5612e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4211e-01	2.3990e-01	1.7990e-02	3.0608e-03	2.2018e-03	8.4575e-17	4.9474e-01	
3.5639e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4210e-01	2.3990e-01	1.7999e-02	3.0619e-03	2.2033e-03	8.4793e-17	4.9473e-01	
3.5665e+00	1.0732e+03	1.0106e+05	2.5241e-01	2.4210e-01	2.3989e-01	1.8009e-02	3.0630e-03	2.2048e-03	8.4362e-17	4.9473e-01	
3.5692e+00	1.0732e+03	1.0107e+05	2.5241e-01	2.4209e-01	2.3989e-01	1.8018e-02	3.0641e-03	2.2063e-03	8.4382e-17	4.9473e-01	
3.5719e+00	1.0732e+03	1.0107e+05	2.5241e-01	2.4209e-01	2.3988e-01	1.8027e-02	3.0652e-03	2.2077e-03	8.4409e-17	4.9473e-01	
3.5789e+00	1.0732e+03	1.0107e+05	2.5241e-01	2.4208e-01	2.3987e-01	1.8051e-02	3.0681e-03	2.2116e-03	8.4040e-17	4.9472e-01	
3.5897e+00	1.0732e+03	1.0107e+05	2.5241e-01	2.4206e-01	2.3985e-01	1.8088e-02	3.0725e-03	2.2176e-03	8.3663e-17	4.9471e-01	
3.6004e+00	1.0732e+03	1.0107e+05	2.5241e-01	2.4205e-01	2.3983e-01	1.8125e-02	3.0770e-03	2.2235e-03	8.3279e-17	4.9470e-01	
3.6112e+00	1.0732e+03	1.0107e+05	2.5241e-01	2.4203e-01	2.3980e-01	1.8162e-02	3.0814e-03	2.2294e-03	8.2910e-17	4.9469e-01	
3.6487e+00	1.0732e+03	1.0108e+05	2.5241e-01	2.4198e-01	2.3973e-01	1.8291e-02	3.0967e-03	2.2501e-03	8.1699e-17	4.9465e-01	
3.6863e+00	1.0732e+03	1.0109e+05	2.5241e-01	2.4193e-01	2.3966e-01	1.8419e-02	3.1119e-03	2.2708e-03	8.0431e-17	4.9462e-01	
3.7239e+00	1.0732e+03	1.0110e+05	2.5241e-01	2.4187e-01	2.3958e-01	1.8547e-02	3.1271e-03	2.2913e-03	7.9263e-17	4.9458e-01	
3.7886e+00	1.0732e+03	1.0111e+05	2.5241e-01	2.4178e-01	2.3945e-01	1.8766e-02	3.1530e-03	2.3267e-03	7.7245e-17	4.9452e-01	
3.8534e+00	1.0732e+03	1.0112e+05	2.5241e-01	2.4169e-01	2.3933e-01	1.8983e-02	3.1786e-03	2.3618e-03	7.5412e-17	4.9446e-01	
3.9182e+00	1.0732e+03	1.0113e+05	2.5241e-01	2.4160e-01	2.3920e-01	1.9199e-02	3.2039e-03	2.3968e-03	7.3564e-17	4.9440e-01	
4.0155e+00	1.0732e+03	1.0115e+05	2.5241e-01	2.4146e-01	2.3902e-01	1.9521e-02	3.2416e-03	2.4490e-03	7.1094e-17	4.9431e-01	
4.1127e+00	1.0732e+03	1.0117e+05	2.5241e-01	2.4133e-01	2.3883e-01	1.9840e-02	3.2786e-03	2.5008e-03	6.8619e-17	4.9422e-01	
4.2100e+00	1.0732e+03	1.0119e+05	2.5241e-01	2.4120e-01	2.3865e-01	2.0155e-02	3.3152e-03	2.5522e-03	6.6350e-17	4.9413e-01	
4.3073e+00	1.0732e+03	1.0121e+05	2.5241e-01	2.4107e-01	2.3847e-01	2.0468e-02	3.3513e-03	2.6033e-03	6.4242e-17	4.9404e-01	
4.4046e+00	1.0732e+03	1.0122e+05	2.5241e-01	2.4094e-01	2.3829e-01	2.0777e-02	3.3868e-03	2.6540e-03	6.2116e-17	4.9396e-01	
4.5019e+00	1.0732e+03	1.0124e+05	2.5241e-01	2.4081e-01	2.3811e-01	2.1084e-02	3.4220e-03	2.7044e-03	6.0248e-17	4.9387e-01	
4.5992e+00	1.0732e+03	1.0126e+05	2.5241e-01	2.4068e-01	2.3793e-01	2.1388e-02	3.4567e-03	2.7544e-03	5.8409e-17	4.9379e-01	
4.6965e+00	1.0732e+03	1.0128e+05	2.5241e-01	2.4056e-01	2.3775e-01	2.1690e-02	3.4909e-03	2.8041e-03	5.6735e-17	4.9370e-01	
4.8500e+00	1.0732e+03	1.0130e+05	2.5241e-01	2.4036e-01	2.3748e-01	2.2160e-02	3.5442e-03	2.8818e-03	5.4124e-17	4.9357e-01	
5.0035e+00	1.0732e+03	1.0133e+05	2.5241e-01	2.4017e-01	2.3721e-01	2.2625e-02	3.5965e-03	2.9588e-03	5.1821e-17	4.9344e-01	
5.1571e+00	1.0732e+03	1.0135e+05	2.5241e-01	2.3998e-01	2.3694e-01	2.3084e-02	3.6480e-03	3.0349e-03	4.9605e-17	4.9332e-01	
5.3106e+00	1.0732e+03	1.0138e+05	2.5241e-01	2.3979e-01	2.3668e-01	2.3537e-02	3.6986e-03	3.1103e-03	4.7525e-17	4.9319e-01	
5.4641e+00	1.0732e+03	1.0141e+05	2.5241e-01	2.3960e-01	2.3642e-01	2.3985e-02	3.7484e-03	3.1850e-03	4.5657e-17	4.9307e-01	
5.6177e+00	1.0732e+03	1.0143e+05	2.5241e-01	2.3942e-01	2.3616e-01	2.4428e-02	3.7974e-03	3.2589e-03	4.3792e-17	4.9294e-01	
5.7712e+00	1.0732e+03	1.0146e+05	2.5241e-01	2.3923e-01	2.3590e-01	2.4866e-02	3.8458e-03	3.3322e-03	4.2334e-17	4.9282e-01	
5.9247e+00	1.0732e+03	1.0148e+05	2.5241e-01	2.3905e-01	2.3565e-01	2.5300e-02	3.8934e-03	3.4047e-03	4.0784e-17	4.9270e-01	
6.0783e+00	1.0732e+03	1.0151e+05	2.5241e-01	2.3887e-01	2.3540e-01	2.5729e-02	3.9405e-03	3.4766e-03	3.9171e-17	4.9258e-01	
6.2318e+00	1.0732e+03	1.0153e+05	2.5241e-01	2.3870e-01	2.3515e-01	2.6153e-02	3.9869e-03	3.5479e-03	3.7912e-17	4.9246e-01	
6.3853e+00	1.0732e+03	1.0155e+05	2.5241e-01	2.3852e-01	2.3490e-01	2.6573e-02	4.0327e-03	3.6185e-03	3.6624e-17	4.9235e-01	
6.5389e+00	1.0732e+03	1.0158e+05	2.5241e-01	2.3835e-01	2.3466e-01	2.6989e-02	4.0780e-03	3.6886e-03	3.5365e-17	4.9223e-01	
