         t	         T	         p	       rho	        H2	        O2	       H2O	         H	         O	        OH	       HO2	      H2O2	        N2	
5.5858e-05	1.0732e+03	1.0000e+05	2.5805e-01	1.5203e-01	2.0795e-01	8.5262e-02	3.3172e-02	6.4918e-03	3.5794e-03	9.2947e-05	6.5563e-07	5.1142e-01	
5.5948e-05	1.0732e+03	1.0000e+05	2.5816e-01	1.5088e-01	2.0745e-01	8.6409e-02	3.3366e-02	6.5399e-03	3.6107e-03	9.3284e-05	6.5771e-07	5.1165e-01	
5.6039e-05	1.0732e+03	1.0000e+05	2.5828e-01	1.4973e-01	2.0695e-01	8.7559e-02	3.3554e-02	6.5871e-03	3.6417e-03	9.3621e-05	6.5975e-07	5.1188e-01	
5.6129e-05	1.0732e+03	1.0000e+05	2.5839e-01	1.4859e-01	2.0645e-01	8.8712e-02	3.3737e-02	6.6336e-03	3.6723e-03	9.3950e-05	6.6175e-07	5.1211e-01	
5.6219e-05	1.0732e+03	1.0000e+05	2.5851e-01	1.4745e-01	2.0595e-01	8.9868e-02	3.3913e-02	6.6792e-03	3.7025e-03	9.4274e-05	6.6370e-07	5.1234e-01	
5.6309e-05	1.0732e+03	1.0000e+05	2.5863e-01	1.4631e-01	2.0545e-01	9.1028e-02	3.4084e-02	6.7240e-03	3.7323e-03	9.4597e-05	6.6561e-07	5.1258e-01	
5.6399e-05	1.0732e+03	1.0000e+05	2.5875e-01	1.4517e-01	2.0495e-01	9.2189e-02	3.4248e-02	6.7678e-03	3.7617e-03	9.4914e-05	6.6748e-07	5.1282e-01	
5.6490e-05	1.0732e+03	1.0000e+05	2.5887e-01	1.4403e-01	2.0446e-01	9.3353e-02	3.4407e-02	6.8109e-03	3.7907e-03	9.5228e-05	6.6931e-07	5.1306e-01	
5.6580e-05	1.0732e+03	1.0000e+05	2.5899e-01	1.4289e-01	2.0396e-01	9.4520e-02	3.4559e-02	6.8530e-03	3.8192e-03	9.5534e-05	6.7110e-07	5.1330e-01	
5.6670e-05	1.0732e+03	1.0000e+05	2.5912e-01	1.4176e-01	2.0346e-01	9.5688e-02	3.4706e-02	6.8942e-03	3.8473e-03	9.5838e-05	6.7286e-07	5.1355e-01	
5.6760e-05	1.0732e+03	1.0000e+05	2.5924e-01	1.4063e-01	2.0297e-01	9.6858e-02	3.4846e-02	6.9344e-03	3.8749e-03	9.6138e-05	6.7458e-07	5.1379e-01	
5.6851e-05	1.0732e+03	1.0000e+05	2.5937e-01	1.3950e-01	2.0247e-01	9.8029e-02	3.4979e-02	6.9738e-03	3.9021e-03	9.6431e-05	6.7627e-07	5.1404e-01	
5.6941e-05	1.0732e+03	1.0000e+05	2.5950e-01	1.3838e-01	2.0198e-01	9.9201e-02	3.5107e-02	7.0121e-03	3.9288e-03	9.6721e-05	6.7793e-07	5.1430e-01	
5.7031e-05	1.0732e+03	1.0000e+05	2.5962e-01	1.3726e-01	2.0149e-01	1.0037e-01	3.5228e-02	7.0496e-03	3.9550e-03	9.7006e-05	6.7955e-07	5.1455e-01	
5.7121e-05	1.0732e+03	1.0000e+05	2.5975e-01	1.3614e-01	2.0100e-01	1.0155e-01	3.5343e-02	7.0860e-03	3.9807e-03	9.7287e-05	6.8115e-07	5.1480e-01	
5.7211e-05	1.0732e+03	1.0000e+05	2.5988e-01	1.3503e-01	2.0051e-01	1.0272e-01	3.5451e-02	7.1215e-03	4.0060e-03	9.7561e-05	6.8272e-07	5.1506e-01	
5.7302e-05	1.0732e+03	1.0000e+05	2.6001e-01	1.3392e-01	2.0002e-01	1.0390e-01	3.5553e-02	7.1560e-03	4.0307e-03	9.7831e-05	6.8425e-07	5.1532e-01	
5.7392e-05	1.0732e+03	1.0000e+05	2.6015e-01	1.3282e-01	1.9953e-01	1.0507e-01	3.5649e-02	7.1895e-03	4.0550e-03	9.8098e-05	6.8577e-07	5.1558e-01	
5.7482e-05	1.0732e+03	1.0000e+05	2.6028e-01	1.3172e-01	1.9905e-01	1.0625e-01	3.5738e-02	7.2220e-03	4.0787e-03	9.8357e-05	6.8726e-07	5.1585e-01	
5.7572e-05	1.0732e+03	1.0000e+05	2.6041e-01	1.3062e-01	1.9857e-01	1.0742e-01	3.5820e-02	7.2535e-03	4.1019e-03	9.8611e-05	6.8872e-07	5.1611e-01	
5.7663e-05	1.0732e+03	1.0000e+05	2.6055e-01	1.2953e-01	1.9809e-01	1.0860e-01	3.5896e-02	7.2840e-03	4.1246e-03	9.8860e-05	6.9016e-07	5.1638e-01	
5.7753e-05	1.0732e+03	1.0000e+05	2.6068e-01	1.2845e-01	1.9761e-01	1.0977e-01	3.5966e-02	7.3135e-03	4.1467e-03	9.9105e-05	6.9158e-07	5.1665e-01	
5.7843e-05	1.0732e+03	1.0000e+05	2.6082e-01	1.2737e-01	1.9713e-01	1.1094e-01	3.6030e-02	7.3419e-03	4.1683e-03	9.9343e-05	6.9298e-07	5.1692e-01	
5.7933e-05	1.0732e+03	1.0000e+05	2.6096e-01	1.2629e-01	1.9666e-01	1.1211e-01	3.6087e-02	7.3694e-03	4.1894e-03	9.9576e-05	6.9436e-07	5.1719e-01	
5.8023e-05	1.0732e+03	1.0000e+05	2.6109e-01	1.2522e-01	1.9619e-01	1.1328e-01	3.6137e-02	7.3958e-03	4.2100e-03	9.9804e-05	6.9572e-07	5.1746e-01	
5.8114e-05	1.0732e+03	1.0000e+05	2.6123e-01	1.2416e-01	1.9572e-01	1.1445e-01	3.6182e-02	7.4212e-03	4.2300e-03	1.0003e-04	6.9706e-07	5.1774e-01	
5.8204e-05	1.0732e+03	1.0000e+05	2.6137e-01	1.2310e-01	1.9525e-01	1.1562e-01	3.6220e-02	7.4456e-03	4.2494e-03	1.0024e-04	6.9839e-07	5.1801e-01	
5.8387e-05	1.0732e+03	1.0000e+05	2.6166e-01	1.2097e-01	1.9431e-01	1.1798e-01	3.6278e-02	7.4920e-03	4.2873e-03	1.0067e-04	7.0104e-07	5.1858e-01	
5.8571e-05	1.0732e+03	1.0000e+05	2.6195e-01	1.1887e-01	1.9338e-01	1.2034e-01	3.6310e-02	7.5342e-03	4.3228e-03	1.0107e-04	7.0363e-07	5.1915e-01	
5.8754e-05	1.0732e+03	1.0000e+05	2.6224e-01	1.1679e-01	1.9246e-01	1.2268e-01	3.6318e-02	7.5723e-03	4.3561e-03	1.0145e-04	7.0617e-07	5.1972e-01	
5.8937e-05	1.0732e+03	1.0000e+05	2.6253e-01	1.1475e-01	1.9155e-01	1.2501e-01	3.6301e-02	7.6062e-03	4.3871e-03	1.0180e-04	7.0867e-07	5.2030e-01	
5.9121e-05	1.0732e+03	1.0000e+05	2.6282e-01	1.1273e-01	1.9065e-01	1.2733e-01	3.6261e-02	7.6361e-03	4.4158e-03	1.0213e-04	7.1112e-07	5.2088e-01	
5.9304e-05	1.0732e+03	1.0000e+05	2.6312e-01	1.1074e-01	1.8977e-01	1.2963e-01	3.6197e-02	7.6619e-03	4.4423e-03	1.0244e-04	7.1354e-07	5.2147e-01	
5.9488e-05	1.0732e+03	1.0000e+05	2.6341e-01	1.0878e-01	1.8889e-01	1.3191e-01	3.6111e-02	7.6838e-03	4.4665e-03	1.0272e-04	7.1593e-07	5.2205e-01	
5.9671e-05	1.0732e+03	1.0000e+05	2.6371e-01	1.0685e-01	1.8804e-01	1.3418e-01	3.6003e-02	7.7018e-03	4.4884e-03	1.0298e-04	7.1829e-07	5.2264e-01	
5.9854e-05	1.0732e+03	1.0000e+05	2.6401e-01	1.0495e-01	1.8719e-01	1.3642e-01	3.5874e-02	7.7160e-03	4.5082e-03	1.0321e-04	7.2063e-07	5.2323e-01	
6.0038e-05	1.0732e+03	1.0000e+05	2.6430e-01	1.0309e-01	1.8636e-01	1.3865e-01	3.5725e-02	7.7265e-03	4.5258e-03	1.0342e-04	7.2295e-07	5.2383e-01	
6.0221e-05	1.0732e+03	1.0000e+05	2.6460e-01	1.0126e-01	1.8554e-01	1.4085e-01	3.5556e-02	7.7334e-03	4.5412e-03	1.0361e-04	7.2525e-07	5.2442e-01	
6.0404e-05	1.0732e+03	1.0000e+05	2.6490e-01	9.9455e-02	1.8474e-01	1.4303e-01	3.5370e-02	7.7368e-03	4.5546e-03	1.0377e-04	7.2752e-07	5.2501e-01	
6.0588e-05	1.0732e+03	1.0000e+05	2.6520e-01	9.7688e-02	1.8395e-01	1.4519e-01	3.5166e-02	7.7368e-03	4.5658e-03	1.0391e-04	7.2978e-07	5.2560e-01	
6.0771e-05	1.0732e+03	1.0000e+05	2.6550e-01	9.5953e-02	1.8317e-01	1.4733e-01	3.4945e-02	7.7336e-03	4.5751e-03	1.0403e-04	7.3203e-07	5.2619e-01	
6.0955e-05	1.0732e+03	1.0000e+05	2.6579e-01	9.4251e-02	1.8241e-01	1.4944e-01	3.4709e-02	7.7272e-03	4.5824e-03	1.0412e-04	7.3426e-07	5.2678e-01	
6.1138e-05	1.0732e+03	1.0000e+05	2.6609e-01	9.2581e-02	1.8166e-01	1.5152e-01	3.4459e-02	7.7177e-03	4.5878e-03	1.0420e-04	7.3647e-07	5.2736e-01	
6.1321e-05	1.0732e+03	1.0000e+05	2.6638e-01	9.0944e-02	1.8093e-01	1.5358e-01	3.4194e-02	7.7054e-03	4.5914e-03	1.0424e-04	7.3866e-07	5.2795e-01	
6.1505e-05	1.0732e+03	1.0000e+05	2.6668e-01	8.9340e-02	1.8021e-01	1.5562e-01	3.3917e-02	7.6902e-03	4.5931e-03	1.0427e-04	7.4084e-07	5.2853e-01	
6.1688e-05	1.0732e+03	1.0000e+05	2.6697e-01	8.7768e-02	1.7950e-01	1.5762e-01	3.3628e-02	7.6724e-03	4.5932e-03	1.0427e-04	7.4299e-07	5.2911e-01	
6.1872e-05	1.0732e+03	1.0000e+05	2.6726e-01	8.6228e-02	1.7881e-01	1.5960e-01	3.3328e-02	7.6520e-03	4.5915e-03	1.0426e-04	7.4513e-07	5.2968e-01	
6.2148e-05	1.0732e+03	1.0000e+05	2.6769e-01	8.3968e-02	1.7780e-01	1.6253e-01	3.2857e-02	7.6168e-03	4.5859e-03	1.0419e-04	7.4830e-07	5.3054e-01	
6.2424e-05	1.0732e+03	1.0000e+05	2.6812e-01	8.1780e-02	1.7682e-01	1.6539e-01	3.2366e-02	7.5765e-03	4.5769e-03	1.0408e-04	7.5141e-07	5.3139e-01	
6.2700e-05	1.0732e+03	1.0000e+05	2.6854e-01	7.9661e-02	1.7587e-01	1.6819e-01	3.1859e-02	7.5315e-03	4.5646e-03	1.0392e-04	7.5446e-07	5.3223e-01	
6.2976e-05	1.0732e+03	1.0000e+05	2.6896e-01	7.7610e-02	1.7495e-01	1.7092e-01	3.1336e-02	7.4823e-03	4.5493e-03	1.0371e-04	7.5744e-07	5.3305e-01	
6.3252e-05	1.0732e+03	1.0000e+05	2.6937e-01	7.5626e-02	1.7405e-01	1.7359e-01	3.0802e-02	7.4293e-03	4.5311e-03	1.0347e-04	7.6034e-07	5.3387e-01	
6.3528e-05	1.0732e+03	1.0000e+05	2.6977e-01	7.3708e-02	1.7319e-01	1.7619e-01	3.0259e-02	7.3727e-03	4.5103e-03	1.0318e-04	7.6315e-07	5.3467e-01	
6.3957e-05	1.0732e+03	1.0000e+05	2.7039e-01	7.0855e-02	1.7191e-01	1.8009e-01	2.9403e-02	7.2790e-03	4.4732e-03	1.0265e-04	7.6731e-07	5.3588e-01	
6.4385e-05	1.0732e+03	1.0000e+05	2.7098e-01	6.8149e-02	1.7070e-01	1.8384e-01	2.8537e-02	7.1791e-03	4.4310e-03	1.0204e-04	7.7121e-07	5.3706e-01	
6.4814e-05	1.0732e+03	1.0000e+05	2.7156e-01	6.5582e-02	1.6955e-01	1.8744e-01	2.7669e-02	7.0742e-03	4.3843e-03	1.0134e-04	7.7481e-07	5.3820e-01	
6.5242e-05	1.0732e+03	1.0000e+05	2.7212e-01	6.3147e-02	1.6846e-01	1.9088e-01	2.6804e-02	6.9655e-03	4.3339e-03	1.0057e-04	7.7809e-07	5.3930e-01	
6.5670e-05	1.0732e+03	1.0000e+05	2.7265e-01	6.0839e-02	1.6743e-01	1.9418e-01	2.5948e-02	6.8537e-03	4.2803e-03	9.9724e-05	7.8103e-07	5.4037e-01	
6.6099e-05	1.0732e+03	1.0000e+05	2.7317e-01	5.8650e-02	1.6645e-01	1.9733e-01	2.5104e-02	6.7400e-03	4.2240e-03	9.8817e-05	7.8360e-07	5.4140e-01	
6.6527e-05	1.0732e+03	1.0000e+05	2.7367e-01	5.6574e-02	1.6553e-01	2.0035e-01	2.4277e-02	6.6250e-03	4.1657e-03	9.7853e-05	7.8578e-07	5.4239e-01	
6.6956e-05	1.0732e+03	1.0000e+05	2.7415e-01	5.4605e-02	1.6465e-01	2.0323e-01	2.3468e-02	6.5095e-03	4.1058e-03	9.6838e-05	7.8756e-07	5.4334e-01	
6.7384e-05	1.0732e+03	1.0000e+05	2.7461e-01	5.2736e-02	1.6382e-01	2.0598e-01	2.2681e-02	6.3939e-03	4.0447e-03	9.5779e-05	7.8893e-07	5.4425e-01	
6.7813e-05	1.0732e+03	1.0000e+05	2.7505e-01	5.0962e-02	1.6304e-01	2.0860e-01	2.1917e-02	6.2789e-03	3.9829e-03	9.4680e-05	7.8989e-07	5.4513e-01	
6.8241e-05	1.0732e+03	1.0000e+05	2.7548e-01	4.9278e-02	1.6229e-01	2.1111e-01	2.1177e-02	6.1649e-03	3.9205e-03	9.3549e-05	7.9043e-07	5.4597e-01	
6.8669e-05	1.0732e+03	1.0000e+05	2.7588e-01	4.7677e-02	1.6159e-01	2.1350e-01	2.0462e-02	6.0522e-03	3.8580e-03	9.2389e-05	7.9054e-07	5.4677e-01	
6.9098e-05	1.0732e+03	1.0000e+05	2.7627e-01	4.6156e-02	1.6092e-01	2.1578e-01	1.9773e-02	5.9412e-03	3.7957e-03	9.1206e-05	7.9024e-07	5.4754e-01	
6.9526e-05	1.0732e+03	1.0000e+05	2.7664e-01	4.4709e-02	1.6028e-01	2.1796e-01	1.9110e-02	5.8320e-03	3.7337e-03	9.0004e-05	7.8952e-07	5.4828e-01	
6.9955e-05	1.0732e+03	1.0000e+05	2.7700e-01	4.3333e-02	1.5968e-01	2.2004e-01	1.8472e-02	5.7249e-03	3.6722e-03	8.8789e-05	7.8840e-07	5.4898e-01	
7.0383e-05	1.0732e+03	1.0000e+05	2.7734e-01	4.2022e-02	1.5911e-01	2.2203e-01	1.7860e-02	5.6201e-03	3.6114e-03	8.7563e-05	7.8689e-07	5.4966e-01	
7.0812e-05	1.0732e+03	1.0000e+05	2.7767e-01	4.0773e-02	1.5857e-01	2.2392e-01	1.7272e-02	5.5177e-03	3.5515e-03	8.6330e-05	7.8499e-07	5.5031e-01	
7.1240e-05	1.0732e+03	1.0000e+05	2.7798e-01	3.9583e-02	1.5805e-01	2.2573e-01	1.6709e-02	5.4177e-03	3.4926e-03	8.5096e-05	7.8272e-07	5.5092e-01	
7.1668e-05	1.0732e+03	1.0000e+05	2.7828e-01	3.8448e-02	1.5756e-01	2.2746e-01	1.6170e-02	5.3202e-03	3.4348e-03	8.3863e-05	7.8010e-07	5.5151e-01	
7.2097e-05	1.0732e+03	1.0000e+05	2.7856e-01	3.7364e-02	1.5710e-01	2.2912e-01	1.5654e-02	5.2253e-03	3.3780e-03	8.2630e-05	7.7713e-07	5.5208e-01	
7.2525e-05	1.0732e+03	1.0000e+05	2.7883e-01	3.6329e-02	1.5665e-01	2.3070e-01	1.5160e-02	5.1329e-03	3.3226e-03	8.1403e-05	7.7384e-07	5.5262e-01	
7.2954e-05	1.0732e+03	1.0000e+05	2.7910e-01	3.5340e-02	1.5623e-01	2.3221e-01	1.4688e-02	5.0432e-03	3.2684e-03	8.0186e-05	7.7025e-07	5.5314e-01	
7.3382e-05	1.0732e+03	1.0000e+05	2.7935e-01	3.4394e-02	1.5582e-01	2.3366e-01	1.4236e-02	4.9559e-03	3.2154e-03	7.8977e-05	7.6637e-07	5.5364e-01	
7.3811e-05	1.0732e+03	1.0000e+05	2.7959e-01	3.3489e-02	1.5544e-01	2.3504e-01	1.3804e-02	4.8712e-03	3.1638e-03	7.7778e-05	7.6221e-07	5.5411e-01	
7.4239e-05	1.0732e+03	1.0000e+05	2.7982e-01	3.2623e-02	1.5507e-01	2.3637e-01	1.3391e-02	4.7889e-03	3.1136e-03	7.6592e-05	7.5780e-07	5.5457e-01	
7.4667e-05	1.0732e+03	1.0000e+05	2.8004e-01	3.1792e-02	1.5472e-01	2.3764e-01	1.2996e-02	4.7091e-03	3.0647e-03	7.5425e-05	7.5315e-07	5.5500e-01	
7.5096e-05	1.0732e+03	1.0000e+05	2.8025e-01	3.0996e-02	1.5438e-01	2.3886e-01	1.2619e-02	4.6317e-03	3.0170e-03	7.4272e-05	7.4828e-07	5.5542e-01	
7.5524e-05	1.0732e+03	1.0000e+05	2.8045e-01	3.0233e-02	1.5406e-01	2.4003e-01	1.2258e-02	4.5566e-03	2.9707e-03	7.3131e-05	7.4320e-07	5.5582e-01	
7.5953e-05	1.0732e+03	1.0000e+05	2.8064e-01	2.9500e-02	1.5375e-01	2.4115e-01	1.1912e-02	4.4837e-03	2.9258e-03	7.2011e-05	7.3794e-07	5.5621e-01	
7.6237e-05	1.0732e+03	1.0000e+05	2.8077e-01	2.9029e-02	1.5355e-01	2.4187e-01	1.1691e-02	4.4365e-03	2.8966e-03	7.1279e-05	7.3434e-07	5.5645e-01	
7.6522e-05	1.0732e+03	1.0000e+05	2.8089e-01	2.8570e-02	1.5336e-01	2.4257e-01	1.1476e-02	4.3903e-03	2.8680e-03	7.0552e-05	7.3068e-07	5.5669e-01	
7.6807e-05	1.0732e+03	1.0000e+05	2.8101e-01	2.8123e-02	1.5318e-01	2.4325e-01	1.1267e-02	4.3450e-03	2.8399e-03	6.9832e-05	7.2694e-07	5.5693e-01	
7.7092e-05	1.0732e+03	1.0000e+05	2.8112e-01	2.7688e-02	1.5299e-01	2.4392e-01	1.1064e-02	4.3006e-03	2.8124e-03	6.9123e-05	7.2315e-07	5.5716e-01	
7.7283e-05	1.0732e+03	1.0000e+05	2.8120e-01	2.7401e-02	1.5287e-01	2.4435e-01	1.0931e-02	4.2712e-03	2.7942e-03	6.8651e-05	7.2055e-07	5.5731e-01	
7.7475e-05	1.0732e+03	1.0000e+05	2.8127e-01	2.7118e-02	1.5276e-01	2.4479e-01	1.0800e-02	4.2422e-03	2.7762e-03	6.8178e-05	7.1793e-07	5.5745e-01	
7.7608e-05	1.0732e+03	1.0000e+05	2.8132e-01	2.6927e-02	1.5268e-01	2.4508e-01	1.0711e-02	4.2224e-03	2.7639e-03	6.7857e-05	7.1612e-07	5.5755e-01	
7.7740e-05	1.0732e+03	1.0000e+05	2.8137e-01	2.6738e-02	1.5260e-01	2.4537e-01	1.0624e-02	4.2029e-03	2.7518e-03	6.7540e-05	7.1429e-07	5.5765e-01	
7.7872e-05	1.0732e+03	1.0000e+05	2.8142e-01	2.6551e-02	1.5252e-01	2.4565e-01	1.0538e-02	4.1835e-03	2.7398e-03	6.7223e-05	7.1245e-07	5.5775e-01	
7.8004e-05	1.0732e+03	1.0000e+05	2.8147e-01	2.6366e-02	1.5244e-01	2.4593e-01	1.0452e-02	4.1643e-03	2.7279e-03	6.6905e-05	7.1060e-07	5.5785e-01	
7.8136e-05	1.0732e+03	1.0000e+05	2.8152e-01	2.6183e-02	1.5237e-01	2.4621e-01	1.0368e-02	4.1453e-03	2.7161e-03	6.6591e-05	7.0874e-07	5.5794e-01	
7.8268e-05	1.0732e+03	1.0000e+05	2.8157e-01	2.6002e-02	1.5229e-01	2.4649e-01	1.0285e-02	4.1264e-03	2.7044e-03	6.6282e-05	7.0687e-07	5.5804e-01	
7.8400e-05	1.0732e+03	1.0000e+05	2.8161e-01	2.5824e-02	1.5222e-01	2.4676e-01	1.0203e-02	4.1078e-03	2.6928e-03	6.5972e-05	7.0500e-07	5.5813e-01	
7.8532e-05	1.0732e+03	1.0000e+05	2.8166e-01	2.5647e-02	1.5214e-01	2.4703e-01	1.0122e-02	4.0893e-03	2.6813e-03	6.5661e-05	7.0311e-07	5.5822e-01	
7.8664e-05	1.0732e+03	1.0000e+05	2.8171e-01	2.5473e-02	1.5207e-01	2.4729e-01	1.0043e-02	4.0709e-03	2.6700e-03	6.5355e-05	7.0121e-07	5.5831e-01	
7.8753e-05	1.0732e+03	1.0000e+05	2.8174e-01	2.5357e-02	1.5202e-01	2.4747e-01	9.9897e-03	4.0588e-03	2.6624e-03	6.5152e-05	6.9994e-07	5.5837e-01	
7.8841e-05	1.0732e+03	1.0000e+05	2.8177e-01	2.5241e-02	1.5198e-01	2.4765e-01	9.9372e-03	4.0466e-03	2.6549e-03	6.4948e-05	6.9866e-07	5.5843e-01	
7.8930e-05	1.0732e+03	1.0000e+05	2.8180e-01	2.5127e-02	1.5193e-01	2.4782e-01	9.8852e-03	4.0346e-03	2.6474e-03	6.4744e-05	6.9738e-07	5.5849e-01	
7.9019e-05	1.0732e+03	1.0000e+05	2.8183e-01	2.5014e-02	1.5188e-01	2.4799e-01	9.8336e-03	4.0226e-03	2.6400e-03	6.4543e-05	6.9609e-07	5.5855e-01	
7.9107e-05	1.0732e+03	1.0000e+05	2.8186e-01	2.4901e-02	1.5184e-01	2.4816e-01	9.7825e-03	4.0107e-03	2.6326e-03	6.4344e-05	6.9480e-07	5.5861e-01	
7.9196e-05	1.0732e+03	1.0000e+05	2.8188e-01	2.4790e-02	1.5179e-01	2.4833e-01	9.7318e-03	3.9989e-03	2.6253e-03	6.4143e-05	6.9351e-07	5.5867e-01	
7.9284e-05	1.0732e+03	1.0000e+05	2.8191e-01	2.4679e-02	1.5174e-01	2.4850e-01	9.6815e-03	3.9872e-03	2.6180e-03	6.3942e-05	6.9221e-07	5.5872e-01	
7.9373e-05	1.0732e+03	1.0000e+05	2.8194e-01	2.4569e-02	1.5170e-01	2.4867e-01	9.6316e-03	3.9755e-03	2.6108e-03	6.3744e-05	6.9091e-07	5.5878e-01	
7.9462e-05	1.0732e+03	1.0000e+05	2.8197e-01	2.4459e-02	1.5165e-01	2.4883e-01	9.5822e-03	3.9639e-03	2.6036e-03	6.3548e-05	6.8961e-07	5.5884e-01	
7.9550e-05	1.0732e+03	1.0000e+05	2.8200e-01	2.4351e-02	1.5161e-01	2.4900e-01	9.5332e-03	3.9524e-03	2.5964e-03	6.3352e-05	6.8830e-07	5.5889e-01	
7.9639e-05	1.0732e+03	1.0000e+05	2.8203e-01	2.4243e-02	1.5156e-01	2.4916e-01	9.4846e-03	3.9409e-03	2.5893e-03	6.3153e-05	6.8700e-07	5.5895e-01	
7.9727e-05	1.0732e+03	1.0000e+05	2.8206e-01	2.4137e-02	1.5152e-01	2.4932e-01	9.4364e-03	3.9295e-03	2.5822e-03	6.2957e-05	6.8569e-07	5.5901e-01	
7.9816e-05	1.0732e+03	1.0000e+05	2.8208e-01	2.4030e-02	1.5148e-01	2.4949e-01	9.3886e-03	3.9182e-03	2.5752e-03	6.2765e-05	6.8437e-07	5.5906e-01	
7.9905e-05	1.0732e+03	1.0000e+05	2.8211e-01	2.3925e-02	1.5143e-01	2.4965e-01	9.3413e-03	3.9069e-03	2.5683e-03	6.2573e-05	6.8306e-07	5.5912e-01	
7.9993e-05	1.0732e+03	1.0000e+05	2.8214e-01	2.3821e-02	1.5139e-01	2.4980e-01	9.2943e-03	3.8957e-03	2.5613e-03	6.2378e-05	6.8174e-07	5.5917e-01	
8.0082e-05	1.0732e+03	1.0000e+05	2.8217e-01	2.3717e-02	1.5135e-01	2.4996e-01	9.2477e-03	3.8846e-03	2.5544e-03	6.2185e-05	6.8042e-07	5.5922e-01	
8.0170e-05	1.0732e+03	1.0000e+05	2.8219e-01	2.3614e-02	1.5131e-01	2.5012e-01	9.2015e-03	3.8736e-03	2.5476e-03	6.1996e-05	6.7910e-07	5.5928e-01	
8.0259e-05	1.0732e+03	1.0000e+05	2.8222e-01	2.3512e-02	1.5126e-01	2.5027e-01	9.1557e-03	3.8626e-03	2.5408e-03	6.1807e-05	6.7777e-07	5.5933e-01	
8.0348e-05	1.0732e+03	1.0000e+05	2.8225e-01	2.3410e-02	1.5122e-01	2.5043e-01	9.1103e-03	3.8517e-03	2.5340e-03	6.1616e-05	6.7645e-07	5.5938e-01	
8.0436e-05	1.0732e+03	1.0000e+05	2.8227e-01	2.3309e-02	1.5118e-01	2.5058e-01	9.0652e-03	3.8408e-03	2.5273e-03	6.1426e-05	6.7512e-07	5.5943e-01	
8.0525e-05	1.0732e+03	1.0000e+05	2.8230e-01	2.3209e-02	1.5114e-01	2.5073e-01	9.0205e-03	3.8300e-03	2.5207e-03	6.1239e-05	6.7379e-07	5.5949e-01	
8.0613e-05	1.0732e+03	1.0000e+05	2.8232e-01	2.3110e-02	1.5110e-01	2.5088e-01	8.9762e-03	3.8193e-03	2.5140e-03	6.1053e-05	6.7246e-07	5.5954e-01	
8.0702e-05	1.0732e+03	1.0000e+05	2.8235e-01	2.3011e-02	1.5106e-01	2.5103e-01	8.9323e-03	3.8087e-03	2.5074e-03	6.0865e-05	6.7112e-07	5.5959e-01	
8.0791e-05	1.0732e+03	1.0000e+05	2.8238e-01	2.2913e-02	1.5102e-01	2.5118e-01	8.8887e-03	3.7981e-03	2.5009e-03	6.0681e-05	6.6979e-07	5.5964e-01	
8.0879e-05	1.0732e+03	1.0000e+05	2.8240e-01	2.2816e-02	1.5098e-01	2.5133e-01	8.8455e-03	3.7876e-03	2.4944e-03	6.0498e-05	6.6845e-07	5.5969e-01	
8.0968e-05	1.0732e+03	1.0000e+05	2.8243e-01	2.2719e-02	1.5094e-01	2.5147e-01	8.8026e-03	3.7771e-03	2.4879e-03	6.0314e-05	6.6711e-07	5.5974e-01	
8.1056e-05	1.0732e+03	1.0000e+05	2.8245e-01	2.2623e-02	1.5090e-01	2.5162e-01	8.7601e-03	3.7667e-03	2.4815e-03	6.0130e-05	6.6577e-07	5.5979e-01	
8.1193e-05	1.0732e+03	1.0000e+05	2.8249e-01	2.2477e-02	1.5084e-01	2.5184e-01	8.6952e-03	3.7508e-03	2.4716e-03	5.9850e-05	6.6370e-07	5.5986e-01	
8.1329e-05	1.0732e+03	1.0000e+05	2.8253e-01	2.2332e-02	1.5078e-01	2.5206e-01	8.6312e-03	3.7350e-03	2.4619e-03	5.9572e-05	6.6163e-07	5.5994e-01	
8.1466e-05	1.0732e+03	1.0000e+05	2.8256e-01	2.2188e-02	1.5072e-01	2.5228e-01	8.5679e-03	3.7194e-03	2.4523e-03	5.9295e-05	6.5956e-07	5.6001e-01	
8.1709e-05	1.0732e+03	1.0000e+05	2.8263e-01	2.1937e-02	1.5062e-01	2.5266e-01	8.4575e-03	3.6920e-03	2.4353e-03	5.8809e-05	6.5587e-07	5.6014e-01	
8.1951e-05	1.0732e+03	1.0000e+05	2.8269e-01	2.1690e-02	1.5052e-01	2.5303e-01	8.3494e-03	3.6650e-03	2.4187e-03	5.8328e-05	6.5217e-07	5.6027e-01	
8.2317e-05	1.0732e+03	1.0000e+05	2.8279e-01	2.1327e-02	1.5037e-01	2.5358e-01	8.1908e-03	3.6251e-03	2.3942e-03	5.7614e-05	6.4658e-07	5.6046e-01	
8.2683e-05	1.0732e+03	1.0000e+05	2.8288e-01	2.0974e-02	1.5023e-01	2.5411e-01	8.0373e-03	3.5862e-03	2.3702e-03	5.6913e-05	6.4099e-07	5.6064e-01	
8.3049e-05	1.0732e+03	1.0000e+05	2.8297e-01	2.0630e-02	1.5009e-01	2.5463e-01	7.8887e-03	3.5481e-03	2.3469e-03	5.6225e-05	6.3539e-07	5.6081e-01	
