         t	         T	         p	       rho	        H2	         H	         O	        O2	        OH	       H2O	       HO2	      H2O2	         C	        CH	       CH2	    CH2(S)	       CH3	       CH4	        CO	       CO2	       HCO	      CH2O	     CH2OH	      CH3O	     CH3OH	       C2H	      C2H2	      C2H3	      C2H4	      C2H5	      C2H6	      HCCO	     CH2CO	     HCCOH	         N	        NH	       NH2	       NH3	       NNH	        NO	       NO2	       N2O	       HNO	        CN	       HCN	      H2CN	      HCNN	      HCNO	      HOCN	      HNCO	       NCO	        N2	        AR	      C3H7	      C3H8	    CH2CHO	    CH3CHO	
6.4393e-03	1.1732e+03	1.0000e+05	2.7542e-01	5.3360e-03	7.0274e-04	7.6909e-05	4.8592e-03	4.5529e-04	4.9132e-01	3.4358e-08	4.3249e-11	9.4391e-11	1.9222e-10	6.7281e-09	1.2652e-10	3.2537e-07	2.8262e-06	4.3229e-03	2.4430e-01	4.4648e-09	1.6196e-07	3.3769e-11	6.0519e-14	1.4514e-11	1.3889e-15	7.5871e-11	1.0041e-13	7.7281e-11	1.2001e-14	3.6953e-15	-1.7720e-09	-1.4425e-10	3.8952e-14	7.3985e-13	1.0788e-13	2.6001e-13	1.3018e-12	1.5949e-16	2.9520e-08	3.0271e-12	1.0518e-13	2.8678e-14	1.1309e-14	1.8061e-10	8.1996e-19	1.4504e-17	1.0103e-13	4.0098e-14	5.6748e-12	1.1265e-13	2.4862e-01	0.0000e+00	3.4659e-25	2.4483e-23	1.1164e-15	1.4217e-14	
6.4463e-03	1.1732e+03	1.0000e+05	2.7542e-01	5.3280e-03	7.0059e-04	7.6653e-05	4.8507e-03	4.5458e-04	4.9134e-01	3.4193e-08	4.3113e-11	8.5601e-11	1.9878e-10	6.2352e-09	1.2212e-10	3.2398e-07	2.8324e-06	4.3143e-03	2.4431e-01	4.4714e-09	1.6235e-07	3.3355e-11	6.0179e-14	1.4530e-11	1.3968e-15	7.6488e-11	1.0189e-13	7.7646e-11	1.1775e-14	3.7188e-15	1.3749e-09	-9.2486e-11	3.9519e-14	7.4947e-13	1.1320e-13	2.6132e-13	1.3108e-12	1.5900e-16	2.9522e-08	3.0228e-12	1.0501e-13	2.8595e-14	1.1300e-14	1.8117e-10	8.3150e-19	1.5013e-17	1.0861e-13	4.0279e-14	5.7027e-12	1.0724e-13	2.4863e-01	0.0000e+00	3.3906e-25	2.4721e-23	1.1201e-15	1.4271e-14	
6.4532e-03	1.1732e+03	1.0000e+05	2.7542e-01	5.3200e-03	6.9845e-04	7.6399e-05	4.8422e-03	4.5388e-04	4.9135e-01	3.4030e-08	4.2977e-11	9.2470e-11	1.9365e-10	6.5430e-09	1.2521e-10	3.2437e-07	2.8386e-06	4.3058e-03	2.4432e-01	4.4618e-09	1.6283e-07	3.3619e-11	6.0481e-14	1.4569e-11	1.4077e-15	7.7163e-11	1.0251e-13	7.8166e-11	1.1762e-14	3.7343e-15	1.4033e-09	2.9399e-11	3.9828e-14	7.4994e-13	1.1037e-13	2.6251e-13	1.3198e-12	1.5852e-16	2.9523e-08	3.0177e-12	1.0485e-13	2.8508e-14	1.1341e-14	1.8170e-10	8.3145e-19	1.4618e-17	1.2244e-13	4.0459e-14	5.7262e-12	1.0882e-13	2.4863e-01	0.0000e+00	3.3922e-25	2.4741e-23	1.1248e-15	1.4373e-14	
6.4577e-03	1.1732e+03	1.0000e+05	2.7543e-01	5.3149e-03	6.9706e-04	7.6234e-05	4.8368e-03	4.5342e-04	4.9136e-01	3.3924e-08	4.2890e-11	9.6153e-11	1.8954e-10	6.9362e-09	1.2859e-10	3.2681e-07	2.8427e-06	4.3003e-03	2.4433e-01	4.4642e-09	1.6303e-07	3.3991e-11	6.0754e-14	1.4629e-11	1.4155e-15	7.7615e-11	1.0210e-13	7.8668e-11	1.2074e-14	3.7543e-15	-1.1307e-09	1.1133e-11	4.0057e-14	7.4505e-13	1.0766e-13	2.6333e-13	1.3256e-12	1.5820e-16	2.9524e-08	3.0145e-12	1.0474e-13	2.8452e-14	1.1368e-14	1.8205e-10	8.3161e-19	1.4304e-17	1.1978e-13	4.0578e-14	5.7466e-12	1.1201e-13	2.4863e-01	0.0000e+00	3.5117e-25	2.4988e-23	1.1287e-15	1.4369e-14	
6.4623e-03	1.1732e+03	1.0000e+05	2.7543e-01	5.3097e-03	6.9569e-04	7.6071e-05	4.8313e-03	4.5297e-04	4.9137e-01	3.3819e-08	4.2803e-11	8.1318e-11	2.0007e-10	6.2051e-09	1.1893e-10	3.2871e-07	2.8467e-06	4.2948e-03	2.4433e-01	4.4640e-09	1.6309e-07	3.3449e-11	6.0714e-14	1.4699e-11	1.4184e-15	7.8013e-11	1.0319e-13	7.9257e-11	1.2072e-14	3.7869e-15	-1.0680e-09	-2.1505e-10	4.0454e-14	7.4015e-13	1.1359e-13	2.6429e-13	1.3314e-12	1.5789e-16	2.9525e-08	3.0121e-12	1.0463e-13	2.8399e-14	1.1339e-14	1.8240e-10	8.4210e-19	1.5115e-17	9.7436e-14	4.0697e-14	5.7743e-12	1.1005e-13	2.4863e-01	0.0000e+00	3.4884e-25	2.5446e-23	1.1355e-15	1.4371e-14	
6.4668e-03	1.1732e+03	1.0000e+05	2.7543e-01	5.3046e-03	6.9432e-04	7.5908e-05	4.8259e-03	4.5251e-04	4.9138e-01	3.3715e-08	4.2717e-11	8.2264e-11	2.0573e-10	5.9584e-09	1.2054e-10	3.2581e-07	2.8507e-06	4.2893e-03	2.4434e-01	4.4919e-09	1.6408e-07	3.3278e-11	6.0103e-14	1.4661e-11	1.4252e-15	7.8411e-11	1.0323e-13	7.9068e-11	1.1893e-14	3.7946e-15	1.6816e-09	-2.8551e-11	4.0771e-14	7.6366e-13	1.1405e-13	2.6515e-13	1.3372e-12	1.5758e-16	2.9526e-08	3.0090e-12	1.0453e-13	2.8345e-14	1.1352e-14	1.8279e-10	8.5372e-19	1.5558e-17	1.1755e-13	4.0817e-14	5.7846e-12	1.0852e-13	2.4863e-01	0.0000e+00	3.4495e-25	2.5383e-23	1.1346e-15	1.4497e-14	
6.4713e-03	1.1732e+03	1.0000e+05	2.7543e-01	5.2995e-03	6.9295e-04	7.5746e-05	4.8205e-03	4.5206e-04	4.9139e-01	3.3611e-08	4.2630e-11	9.9012e-11	1.7577e-10	7.0970e-09	1.2834e-10	3.2668e-07	2.8548e-06	4.2839e-03	2.4435e-01	4.4322e-09	1.6352e-07	3.4033e-11	6.1079e-14	1.4709e-11	1.4344e-15	7.8861e-11	1.0421e-13	7.9560e-11	1.1846e-14	3.8031e-15	1.4847e-09	5.1833e-11	4.0869e-14	7.4186e-13	1.0863e-13	2.6599e-13	1.3431e-12	1.5727e-16	2.9527e-08	3.0052e-12	1.0442e-13	2.8288e-14	1.1410e-14	1.8311e-10	8.3598e-19	1.3243e-17	1.2716e-13	4.0934e-14	5.8038e-12	1.1083e-13	2.4863e-01	0.0000e+00	3.4306e-25	2.5348e-23	1.1393e-15	1.4576e-14	
6.4743e-03	1.1732e+03	1.0000e+05	2.7543e-01	5.2961e-03	6.9203e-04	7.5637e-05	4.8168e-03	4.5176e-04	4.9140e-01	3.3541e-08	4.2572e-11	9.5030e-11	1.9649e-10	6.7655e-09	1.2689e-10	3.2809e-07	2.8575e-06	4.2803e-03	2.4435e-01	4.4686e-09	1.6380e-07	3.3887e-11	6.0622e-14	1.4739e-11	1.4375e-15	7.9151e-11	1.0366e-13	7.9785e-11	1.2120e-14	3.8183e-15	1.9820e-10	6.6433e-11	4.1080e-14	7.4619e-13	1.0956e-13	2.6651e-13	1.3470e-12	1.5707e-16	2.9528e-08	3.0035e-12	1.0435e-13	2.8251e-14	1.1415e-14	1.8336e-10	8.3679e-19	1.4826e-17	1.2823e-13	4.1015e-14	5.8172e-12	1.1132e-13	2.4864e-01	0.0000e+00	3.5385e-25	2.5524e-23	1.1375e-15	1.4597e-14	
6.4774e-03	1.1732e+03	1.0000e+05	2.7543e-01	5.2926e-03	6.9112e-04	7.5528e-05	4.8132e-03	4.5146e-04	4.9140e-01	3.3472e-08	4.2515e-11	9.1240e-11	1.9301e-10	6.6360e-09	1.2589e-10	3.2889e-07	2.8602e-06	4.2766e-03	2.4436e-01	4.4703e-09	1.6408e-07	3.3845e-11	6.0605e-14	1.4771e-11	1.4442e-15	7.9444e-11	1.0354e-13	8.0085e-11	1.2183e-14	3.8310e-15	-1.5040e-10	7.3288e-11	4.1267e-14	7.4687e-13	1.1020e-13	2.6712e-13	1.3509e-12	1.5686e-16	2.9529e-08	3.0015e-12	1.0428e-13	2.8215e-14	1.1412e-14	1.8360e-10	8.3906e-19	1.4582e-17	1.2947e-13	4.1095e-14	5.8319e-12	1.1163e-13	2.4864e-01	0.0000e+00	3.5634e-25	2.5652e-23	1.1400e-15	1.4623e-14	
6.4804e-03	1.1732e+03	1.0000e+05	2.7544e-01	5.2892e-03	6.9021e-04	7.5420e-05	4.8096e-03	4.5115e-04	4.9141e-01	3.3403e-08	4.2457e-11	1.0836e-10	9.8043e-11	7.8609e-09	1.3492e-10	3.2749e-07	2.8629e-06	4.2730e-03	2.4436e-01	4.4257e-09	1.6361e-07	3.4288e-11	6.0234e-14	1.4778e-11	1.4465e-15	7.9703e-11	1.0335e-13	8.0192e-11	1.2038e-14	3.8466e-15	1.8191e-09	1.6299e-11	4.1461e-14	7.4100e-13	1.0989e-13	2.6775e-13	1.3549e-12	1.5665e-16	2.9530e-08	2.9990e-12	1.0421e-13	2.8180e-14	1.1428e-14	1.8383e-10	7.6652e-19	7.3490e-18	1.2471e-13	4.1175e-14	5.8432e-12	1.1068e-13	2.4864e-01	0.0000e+00	3.5333e-25	2.5813e-23	1.1051e-15	1.4664e-14	
6.4835e-03	1.1732e+03	1.0000e+05	2.7544e-01	5.2858e-03	6.8930e-04	7.5312e-05	4.8060e-03	4.5085e-04	4.9142e-01	3.3334e-08	4.2399e-11	1.0385e-10	2.5755e-10	7.0433e-09	1.2982e-10	3.2985e-07	2.8656e-06	4.2693e-03	2.4437e-01	4.4956e-09	1.6420e-07	3.4222e-11	6.0970e-14	1.4826e-11	1.4513e-15	8.0040e-11	1.0486e-13	8.0586e-11	1.2372e-14	3.8564e-15	-4.9857e-10	9.1460e-11	4.1605e-14	7.4286e-13	1.0798e-13	2.6832e-13	1.3589e-12	1.5645e-16	2.9530e-08	2.9972e-12	1.0414e-13	2.8141e-14	1.1478e-14	1.8407e-10	8.5983e-19	1.9310e-17	1.3214e-13	4.1255e-14	5.8594e-12	1.1241e-13	2.4864e-01	0.0000e+00	3.6441e-25	2.5898e-23	1.1568e-15	1.4684e-14	
6.4865e-03	1.1732e+03	1.0000e+05	2.7544e-01	5.2824e-03	6.8839e-04	7.5205e-05	4.8024e-03	4.5055e-04	4.9142e-01	3.3265e-08	4.2342e-11	8.3677e-11	1.7605e-10	6.2569e-09	1.2248e-10	3.3072e-07	2.8683e-06	4.2657e-03	2.4437e-01	4.4812e-09	1.6505e-07	3.3660e-11	6.0474e-14	1.4859e-11	1.4556e-15	8.0323e-11	1.0371e-13	8.0917e-11	1.2296e-14	3.8706e-15	-8.8056e-10	7.4501e-11	4.1807e-14	7.5272e-13	1.1048e-13	2.6894e-13	1.3628e-12	1.5624e-16	2.9531e-08	2.9956e-12	1.0407e-13	2.8106e-14	1.1430e-14	1.8431e-10	8.4750e-19	1.3481e-17	1.3077e-13	4.1335e-14	5.8747e-12	1.1243e-13	2.4864e-01	0.0000e+00	3.6035e-25	2.6059e-23	1.1444e-15	1.4700e-14	
6.4896e-03	1.1732e+03	1.0000e+05	2.7544e-01	5.2790e-03	6.8748e-04	7.5097e-05	4.7988e-03	4.5025e-04	4.9143e-01	3.3196e-08	4.2285e-11	8.7844e-11	1.8863e-10	6.6444e-09	1.2635e-10	3.3033e-07	2.8710e-06	4.2621e-03	2.4438e-01	4.4724e-09	1.6500e-07	3.3915e-11	6.0646e-14	1.4877e-11	1.4582e-15	8.0601e-11	1.0529e-13	8.1112e-11	1.2295e-14	3.8863e-15	6.0183e-11	2.5497e-11	4.2010e-14	7.5103e-13	1.1187e-13	2.6956e-13	1.3668e-12	1.5604e-16	2.9532e-08	2.9935e-12	1.0400e-13	2.8071e-14	1.1424e-14	1.8455e-10	8.4614e-19	1.4123e-17	1.2646e-13	4.1415e-14	5.8879e-12	1.1180e-13	2.4864e-01	0.0000e+00	3.6230e-25	2.6234e-23	1.1476e-15	1.4729e-14	
6.4943e-03	1.1732e+03	1.0000e+05	2.7544e-01	5.2737e-03	6.8608e-04	7.4931e-05	4.7932e-03	4.4978e-04	4.9144e-01	3.3090e-08	4.2197e-11	9.1043e-11	1.9339e-10	6.7085e-09	1.2663e-10	3.3100e-07	2.8752e-06	4.2565e-03	2.4438e-01	4.4801e-09	1.6523e-07	3.3973e-11	6.0682e-14	1.4916e-11	1.4650e-15	8.1058e-11	1.0520e-13	8.1514e-11	1.2350e-14	3.9059e-15	-4.6799e-11	3.5545e-11	4.2270e-14	7.5057e-13	1.1096e-13	2.7048e-13	1.3730e-12	1.5572e-16	2.9533e-08	2.9903e-12	1.0389e-13	2.8014e-14	1.1459e-14	1.8492e-10	8.4830e-19	1.4602e-17	1.2803e-13	4.1540e-14	5.9091e-12	1.1221e-13	2.4864e-01	0.0000e+00	3.6433e-25	2.6419e-23	1.1506e-15	1.4778e-14	
6.4990e-03	1.1732e+03	1.0000e+05	2.7544e-01	5.2685e-03	6.8469e-04	7.4765e-05	4.7876e-03	4.4932e-04	4.9145e-01	3.2985e-08	4.2108e-11	1.0476e-10	2.1099e-10	7.1831e-09	1.3055e-10	3.3062e-07	2.8794e-06	4.2509e-03	2.4439e-01	4.4951e-09	1.6539e-07	3.4265e-11	6.0861e-14	1.4948e-11	1.4736e-15	8.1500e-11	1.0542e-13	8.1854e-11	1.2326e-14	3.9305e-15	1.0408e-09	-2.2373e-11	4.2578e-14	7.5257e-13	1.0999e-13	2.7146e-13	1.3792e-12	1.5541e-16	2.9534e-08	2.9868e-12	1.0378e-13	2.7958e-14	1.1524e-14	1.8529e-10	8.5132e-19	1.6067e-17	1.2301e-13	4.1665e-14	5.9299e-12	1.1149e-13	2.4864e-01	0.0000e+00	3.6389e-25	2.6689e-23	1.1519e-15	1.4827e-14	
6.5037e-03	1.1732e+03	1.0000e+05	2.7544e-01	5.2632e-03	6.8329e-04	7.4600e-05	4.7821e-03	4.4885e-04	4.9146e-01	3.2880e-08	4.2020e-11	9.5064e-11	1.9896e-10	6.9157e-09	1.2828e-10	3.3177e-07	2.8836e-06	4.2454e-03	2.4440e-01	4.4882e-09	1.6580e-07	3.4129e-11	6.0778e-14	1.4992e-11	1.4737e-15	8.1973e-11	1.0592e-13	8.2306e-11	1.2415e-14	3.9492e-15	4.3099e-10	6.4796e-12	4.2841e-14	7.5322e-13	1.1059e-13	2.7237e-13	1.3855e-12	1.5509e-16	2.9535e-08	2.9839e-12	1.0367e-13	2.7903e-14	1.1502e-14	1.8566e-10	8.5239e-19	1.5077e-17	1.2637e-13	4.1790e-14	5.9518e-12	1.1220e-13	2.4865e-01	0.0000e+00	3.6774e-25	2.6861e-23	1.1563e-15	1.4875e-14	
6.5126e-03	1.1732e+03	1.0000e+05	2.7545e-01	5.2535e-03	6.8071e-04	7.4294e-05	4.7718e-03	4.4799e-04	4.9147e-01	3.2686e-08	4.1858e-11	8.9219e-11	1.9552e-10	6.7191e-09	1.2711e-10	3.3336e-07	2.8914e-06	4.2351e-03	2.4441e-01	4.4911e-09	1.6645e-07	3.4080e-11	6.0719e-14	1.5066e-11	1.4965e-15	8.2833e-11	1.0635e-13	8.3079e-11	1.2546e-14	3.9861e-15	-2.3160e-10	2.4339e-11	4.3352e-14	7.5399e-13	1.1208e-13	2.7409e-13	1.3972e-12	1.5451e-16	2.9537e-08	2.9783e-12	1.0347e-13	2.7800e-14	1.1494e-14	1.8635e-10	8.6036e-19	1.4766e-17	1.2881e-13	4.2023e-14	5.9920e-12	1.1314e-13	2.4865e-01	0.0000e+00	3.7354e-25	2.7216e-23	1.1617e-15	1.4961e-14	
6.5214e-03	1.1732e+03	1.0000e+05	2.7545e-01	5.2438e-03	6.7815e-04	7.3991e-05	4.7616e-03	4.4714e-04	4.9149e-01	3.2493e-08	4.1696e-11	9.1052e-11	1.9387e-10	6.7921e-09	1.2753e-10	3.3445e-07	2.8992e-06	4.2248e-03	2.4442e-01	4.4922e-09	1.6690e-07	3.4159e-11	6.0793e-14	1.5140e-11	1.5043e-15	8.3708e-11	1.0746e-13	8.3857e-11	1.2629e-14	4.0251e-15	-2.0138e-12	1.5818e-11	4.3892e-14	7.5462e-13	1.1161e-13	2.7585e-13	1.4089e-12	1.5393e-16	2.9539e-08	2.9724e-12	1.0327e-13	2.7697e-14	1.1538e-14	1.8704e-10	8.6115e-19	1.4642e-17	1.2914e-13	4.2257e-14	6.0324e-12	1.1329e-13	2.4865e-01	0.0000e+00	3.7771e-25	2.7598e-23	1.1684e-15	1.5059e-14	
6.5302e-03	1.1732e+03	1.0000e+05	2.7545e-01	5.2341e-03	6.7560e-04	7.3690e-05	4.7514e-03	4.4628e-04	4.9151e-01	3.2302e-08	4.1535e-11	9.0653e-11	1.9399e-10	6.8135e-09	1.2774e-10	3.3563e-07	2.9071e-06	4.2146e-03	2.4444e-01	4.4927e-09	1.6732e-07	3.4216e-11	6.0827e-14	1.5209e-11	1.5172e-15	8.4583e-11	1.0808e-13	8.4611e-11	1.2724e-14	4.0628e-15	-2.9116e-11	1.4515e-11	4.4423e-14	7.5360e-13	1.1223e-13	2.7758e-13	1.4208e-12	1.5335e-16	2.9541e-08	2.9667e-12	1.0308e-13	2.7596e-14	1.1560e-14	1.8773e-10	8.6332e-19	1.4653e-17	1.2987e-13	4.2492e-14	6.0722e-12	1.1375e-13	2.4866e-01	0.0000e+00	3.8216e-25	2.7967e-23	1.1738e-15	1.5148e-14	
6.5451e-03	1.1732e+03	1.0000e+05	2.7546e-01	5.2179e-03	6.7134e-04	7.3185e-05	4.7343e-03	4.4485e-04	4.9154e-01	3.1984e-08	4.1266e-11	9.1051e-11	1.9464e-10	6.8679e-09	1.2845e-10	3.3752e-07	2.9203e-06	4.1975e-03	2.4446e-01	4.4998e-09	1.6825e-07	3.4333e-11	6.0903e-14	1.5332e-11	1.5398e-15	8.6081e-11	1.0945e-13	8.5906e-11	1.2879e-14	4.1290e-15	6.0011e-11	8.3834e-12	4.5351e-14	7.5672e-13	1.1206e-13	2.8054e-13	1.4409e-12	1.5239e-16	2.9544e-08	2.9569e-12	1.0274e-13	2.7426e-14	1.1608e-14	1.8890e-10	8.7096e-19	1.4703e-17	1.3084e-13	4.2891e-14	6.1399e-12	1.1422e-13	2.4866e-01	0.0000e+00	3.8974e-25	2.8623e-23	1.1837e-15	1.5307e-14	
6.5710e-03	1.1732e+03	1.0000e+05	2.7547e-01	5.1902e-03	6.6406e-04	7.2325e-05	4.7051e-03	4.4240e-04	4.9159e-01	3.1443e-08	4.0807e-11	9.1179e-11	1.9531e-10	6.9498e-09	1.2940e-10	3.4082e-07	2.9431e-06	4.1684e-03	2.4450e-01	4.5156e-09	1.7004e-07	3.4518e-11	6.1019e-14	1.5551e-11	1.5790e-15	8.8726e-11	1.1164e-13	8.8192e-11	1.3150e-14	4.2465e-15	1.5701e-10	6.4813e-12	4.7010e-14	7.6411e-13	1.1198e-13	2.8572e-13	1.4761e-12	1.5074e-16	2.9550e-08	2.9402e-12	1.0218e-13	2.7135e-14	1.1686e-14	1.9093e-10	8.8763e-19	1.4757e-17	1.3362e-13	4.3585e-14	6.2582e-12	1.1507e-13	2.4867e-01	0.0000e+00	4.0304e-25	2.9805e-23	1.2007e-15	1.5589e-14	
6.5969e-03	1.1732e+03	1.0000e+05	2.7548e-01	5.1628e-03	6.5694e-04	7.1484e-05	4.6765e-03	4.3999e-04	4.9164e-01	3.0917e-08	4.0358e-11	9.0653e-11	1.9532e-10	7.0156e-09	1.3010e-10	3.4416e-07	2.9659e-06	4.1397e-03	2.4453e-01	4.5258e-09	1.7162e-07	3.4682e-11	6.1118e-14	1.5765e-11	1.6182e-15	9.1428e-11	1.1380e-13	9.0498e-11	1.3427e-14	4.3650e-15	1.3372e-10	6.7848e-12	4.8701e-14	7.6702e-13	1.1283e-13	2.9092e-13	1.5118e-12	1.4913e-16	2.9556e-08	2.9237e-12	1.0162e-13	2.6850e-14	1.1758e-14	1.9296e-10	8.9925e-19	1.4759e-17	1.3651e-13	4.4284e-14	6.3773e-12	1.1622e-13	2.4868e-01	0.0000e+00	4.1672e-25	3.1006e-23	1.2176e-15	1.5868e-14	
6.6229e-03	1.1732e+03	1.0000e+05	2.7549e-01	5.1359e-03	6.4996e-04	7.0661e-05	4.6482e-03	4.3761e-04	4.9169e-01	3.0405e-08	3.9919e-11	8.9542e-11	1.9413e-10	7.0679e-09	1.3047e-10	3.4756e-07	2.9887e-06	4.1116e-03	2.4457e-01	4.5295e-09	1.7295e-07	3.4827e-11	6.1208e-14	1.5972e-11	1.6562e-15	9.4185e-11	1.1586e-13	9.2821e-11	1.3711e-14	4.4835e-15	2.3633e-11	7.3819e-12	5.0419e-14	7.6589e-13	1.1425e-13	2.9612e-13	1.5480e-12	1.4755e-16	2.9562e-08	2.9075e-12	1.0107e-13	2.6572e-14	1.1827e-14	1.9500e-10	9.0590e-19	1.4672e-17	1.3917e-13	4.4987e-14	6.4973e-12	1.1758e-13	2.4869e-01	0.0000e+00	4.3071e-25	3.2210e-23	1.2342e-15	1.6144e-14	
6.6681e-03	1.1732e+03	1.0000e+05	2.7550e-01	5.0898e-03	6.3812e-04	6.9268e-05	4.6002e-03	4.3355e-04	4.9177e-01	2.9543e-08	3.9173e-11	8.8729e-11	1.9384e-10	7.1806e-09	1.3163e-10	3.5343e-07	3.0282e-06	4.0639e-03	2.4463e-01	4.5406e-09	1.7541e-07	3.5110e-11	6.1387e-14	1.6338e-11	1.7262e-15	9.9119e-11	1.1960e-13	9.6947e-11	1.4211e-14	4.6963e-15	-3.2907e-11	-3.8663e-12	5.3521e-14	7.6766e-13	1.1578e-13	3.0532e-13	1.6123e-12	1.4488e-16	2.9572e-08	2.8795e-12	1.0013e-13	2.6099e-14	1.1953e-14	1.9855e-10	9.2179e-19	1.4654e-17	1.4267e-13	4.6225e-14	6.7095e-12	1.1965e-13	2.4870e-01	0.0000e+00	4.5594e-25	3.4413e-23	1.2632e-15	1.6632e-14	
6.7132e-03	1.1732e+03	1.0000e+05	2.7552e-01	5.0449e-03	6.2669e-04	6.7925e-05	4.5535e-03	4.2959e-04	4.9185e-01	2.8721e-08	3.8454e-11	8.7930e-11	1.9378e-10	7.3031e-09	1.3289e-10	3.5927e-07	3.0675e-06	4.0176e-03	2.4469e-01	4.5544e-09	1.7805e-07	3.5399e-11	6.1580e-14	1.6710e-11	1.7982e-15	1.0422e-10	1.2346e-13	1.0119e-10	1.4714e-14	4.9153e-15	-5.7099e-13	-4.5003e-12	5.6777e-14	7.7218e-13	1.1689e-13	3.1463e-13	1.6780e-12	1.4229e-16	2.9582e-08	2.8520e-12	9.9227e-14	2.5643e-14	1.2079e-14	2.0211e-10	9.4246e-19	1.4653e-17	1.4744e-13	4.7475e-14	6.9241e-12	1.2153e-13	2.4871e-01	0.0000e+00	4.8196e-25	3.6725e-23	1.2926e-15	1.7128e-14	
6.7584e-03	1.1732e+03	1.0000e+05	2.7554e-01	5.0011e-03	6.1565e-04	6.6632e-05	4.5081e-03	4.2574e-04	4.9193e-01	2.7935e-08	3.7761e-11	8.7235e-11	1.9377e-10	7.4231e-09	1.3415e-10	3.6509e-07	3.1066e-06	3.9727e-03	2.4475e-01	4.5716e-09	1.8080e-07	3.5686e-11	6.1772e-14	1.7091e-11	1.8721e-15	1.0949e-10	1.2738e-13	1.0555e-10	1.5226e-14	5.1417e-15	1.0894e-11	6.6293e-12	6.0188e-14	7.7762e-13	1.1803e-13	3.2406e-13	1.7451e-12	1.3979e-16	2.9592e-08	2.8251e-12	9.8346e-14	2.5202e-14	1.2204e-14	2.0568e-10	9.6354e-19	1.4657e-17	1.5389e-13	4.8737e-14	7.1418e-12	1.2342e-13	2.4873e-01	0.0000e+00	5.0910e-25	3.9166e-23	1.3224e-15	1.7637e-14	
6.8036e-03	1.1732e+03	1.0000e+05	2.7555e-01	4.9585e-03	6.0498e-04	6.5384e-05	4.4640e-03	4.2198e-04	4.9200e-01	2.7184e-08	3.7091e-11	8.6562e-11	1.9373e-10	7.5407e-09	1.3538e-10	3.7092e-07	3.1455e-06	3.9293e-03	2.4481e-01	4.5868e-09	1.8347e-07	3.5968e-11	6.1964e-14	1.7471e-11	1.9476e-15	1.1493e-10	1.3134e-13	1.1002e-10	1.5748e-14	5.3746e-15	-4.4116e-12	1.0347e-11	6.3734e-14	7.8199e-13	1.1924e-13	3.3361e-13	1.8136e-12	1.3738e-16	2.9602e-08	2.7986e-12	9.7490e-14	2.4776e-14	1.2329e-14	2.0925e-10	9.8354e-19	1.4658e-17	1.5966e-13	5.0012e-14	7.3627e-12	1.2538e-13	2.4874e-01	0.0000e+00	5.3731e-25	4.1725e-23	1.3522e-15	1.8149e-14	
6.8488e-03	1.1732e+03	1.0000e+05	2.7556e-01	4.9168e-03	5.9467e-04	6.4180e-05	4.4211e-03	4.1832e-04	4.9208e-01	2.6465e-08	3.6443e-11	8.5857e-11	1.9364e-10	7.6584e-09	1.3660e-10	3.7673e-07	3.1843e-06	3.8871e-03	2.4486e-01	4.6005e-09	1.8605e-07	3.6247e-11	6.2157e-14	1.7850e-11	2.0248e-15	1.2055e-10	1.3535e-13	1.1459e-10	1.6277e-14	5.6132e-15	-6.1113e-12	6.2752e-12	6.7411e-14	7.8575e-13	1.2044e-13	3.4326e-13	1.8836e-12	1.3505e-16	2.9612e-08	2.7727e-12	9.6658e-14	2.4363e-14	1.2452e-14	2.1282e-10	1.0025e-18	1.4655e-17	1.6452e-13	5.1298e-14	7.5867e-12	1.2733e-13	2.4875e-01	0.0000e+00	5.6648e-25	4.4394e-23	1.3822e-15	1.8662e-14	
6.9295e-03	1.1732e+03	1.0000e+05	2.7559e-01	4.8449e-03	5.7709e-04	6.2133e-05	4.3474e-03	4.1201e-04	4.9220e-01	2.5256e-08	3.5340e-11	8.4618e-11	1.9344e-10	7.8673e-09	1.3875e-10	3.8708e-07	3.2530e-06	3.8148e-03	2.4496e-01	4.6237e-09	1.9065e-07	3.6738e-11	6.2504e-14	1.8528e-11	2.1668e-15	1.3100e-10	1.4264e-13	1.2301e-10	1.7241e-14	6.0541e-15	1.5096e-11	2.8420e-12	7.4338e-14	7.9242e-13	1.2253e-13	3.6076e-13	2.0122e-12	1.3107e-16	2.9630e-08	2.7276e-12	9.5230e-14	2.3661e-14	1.2669e-14	2.1919e-10	1.0373e-18	1.4646e-17	1.7372e-13	5.3624e-14	7.9940e-12	1.3076e-13	2.4878e-01	0.0000e+00	6.2119e-25	4.9448e-23	1.4360e-15	1.9590e-14	
